TDATE,SKU,LOC,QTY,AISLE,COLUMN,SHELF,TYPE,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
20201213,SKU7308,08S2,1,08,S,2,LOC4,IG14,IPG1123,HTS170,1,0,C,BX,20111031,CAT8
20201213,SKU7310,37M4,4,37,M,4,LOC4,IG14,IPG1121,HTS15,1,1,A,BX,20090202,CAT8
20201213,SKU7310,37M5,-4,37,M,5,LOC4,IG14,IPG1121,HTS15,1,1,A,BX,20090202,CAT8
20201213,SKU7314,01E2,-17,01,E,2,LOC4,IG2,IPG1182,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7314,01F1,17,01,F,1,LOC4,IG2,IPG1182,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7315,01V2,-1,01,V,2,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20130729,CAT1
20201213,SKU7316,01D1,1,01,D,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7316,01R2,-1,01,R,2,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7316,01S3,-24,01,S,3,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7318,01P1,3,01,P,1,LOC4,IG2,IPG1182,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7319,01R1,1,01,R,1,LOC4,IG2,IPG1182,HTS97,2,0,A,BX,20141106,CAT1
20201213,SKU7324,01J1,1,01,J,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7324,01J1,1,01,J,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7324,01J2,-1,01,J,2,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7324,01P1,1,01,P,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7324,01P1,1,01,P,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7324,01S3,-1,01,S,3,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7325,01T2,4,01,T,2,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20131219,CAT1
20201213,SKU7327,01B1,3,01,B,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7327,01C1,7,01,C,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7327,01C3,-2,01,C,3,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7328,01B1,-1,01,B,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7328,01K1,2,01,K,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7344,01P1,1,01,P,1,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20131219,CAT1
20201213,SKU7344,01U2,-1,01,U,2,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20131219,CAT1
20201213,SKU7348,01M1,1,01,M,1,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7350,01E1,2,01,E,1,LOC4,IG2,IPG1181,HTS97,2,0,A,BX,20131219,CAT1
20201213,SKU7350,01N1,-1,01,N,1,LOC4,IG2,IPG1181,HTS97,2,0,A,BX,20131219,CAT1
20201213,SKU7358,01X1,1,01,X,1,LOC4,IG2,IPG1181,HTS97,2,0,C,BX,20131219,CAT1
20201213,SKU7360,01H2,-1,01,H,2,LOC4,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7361,01C3,8,01,C,3,LOC4,IG2,IPG1181,HTS97,2,0,A,BX,20140109,CAT1
20201213,SKU7367,35D5,-1,35,D,5,LOC4,IG6,IPG375,HTS67,1,0,A,SKID,20050517,CAT3
20201213,SKU7367,35D6,1,35,D,6,LOC4,IG6,IPG375,HTS67,1,0,A,SKID,20050517,CAT3
20201213,SKU7372,21I9,1,21,I,9,LOC4,IG8,IPG26,HTS95,1,1,B,BX,20150528,CAT3
20201213,SKU7373,24H3,-1,24,H,3,LOC4,IG8,IPG26,HTS95,1,1,A,BX,20150528,CAT3
20201213,SKU7374,20K6,-1,20,K,6,LOC4,IG8,IPG26,HTS95,1,1,C,BX,20150528,CAT3
20201213,SKU7375,20K7,2,20,K,7,LOC4,IG8,IPG26,HTS95,1,1,C,BX,20150813,CAT3
20201213,SKU7375,21E10,1,21,E,10,LOC5,IG8,IPG26,HTS95,1,1,C,BX,20150813,CAT3
20201213,SKU7375,21J10,3,21,J,10,LOC5,IG8,IPG26,HTS95,1,1,C,BX,20150813,CAT3
20201213,SKU7376,21G6,-1,21,G,6,LOC4,IG8,IPG26,HTS95,1,1,C,BX,20150528,CAT3
20201213,SKU7378,23C5,2,23,C,5,LOC4,IG8,IPG26,HTS95,1,1,B,BX,20150528,CAT3
20201213,SKU7378,23C7,-2,23,C,7,LOC4,IG8,IPG26,HTS95,1,1,B,BX,20150528,CAT3
20201213,SKU7379,21G4,12,21,G,4,LOC4,IG8,IPG26,HTS95,1,1,C,BX,20150528,CAT3
20201213,SKU7379,21G5,-12,21,G,5,LOC4,IG8,IPG26,HTS95,1,1,C,BX,20150528,CAT3
20201213,SKU738,02A2,1,02,A,2,LOC4,IG29,IPG947,HTS61,2,0,C,BX,20130918,CAT8
20201213,SKU7382,23J4,1,23,J,4,LOC4,IG8,IPG26,HTS95,1,1,B,BX,20150528,CAT3
20201213,SKU7383,20K7,1,20,K,7,LOC4,IG8,IPG26,HTS95,1,1,A,BX,20150813,CAT3
20201213,SKU7387,28B6,-1,28,B,6,LOC4,IG8,IPG26,HTS95,1,1,A,BX,20150528,CAT3
20201213,SKU7387,28E6,1,28,E,6,LOC4,IG8,IPG26,HTS95,1,1,A,BX,20150528,CAT3
20201213,SKU7388,22J4,2,22,J,4,LOC4,IG8,IPG26,HTS95,1,1,A,BX,20150528,CAT3
20201213,SKU7389,24C1,1,24,C,1,LOC4,IG8,IPG26,HTS95,1,1,A,BX,20150528,CAT3
20201213,SKU7389,24E4,-4,24,E,4,LOC4,IG8,IPG26,HTS95,1,1,A,BX,20150528,CAT3
20201213,SKU7389,99F35,-4,99,F,35,LOC5,IG8,IPG26,HTS95,1,1,A,BX,20150528,CAT3
20201213,SKU7390,22B1,42,22,B,1,LOC4,IG13,IPG205,HTS65,1,1,A,BDL,20000930,CAT3
20201213,SKU7390,22C3,-38,22,C,3,LOC4,IG13,IPG205,HTS65,1,1,A,BDL,20000930,CAT3
20201213,SKU7391,20A1,1,20,A,1,LOC4,IG13,IPG199,HTS93,2,0,A,BDL,20090724,CAT3
20201213,SKU7396,10I1,-3,10,I,1,LOC4,IG13,IPG338,HTS119,1,1,C,BX,20000930,CAT3
20201213,SKU7396,10I2,3,10,I,2,LOC4,IG13,IPG338,HTS119,1,1,C,BX,20000930,CAT3
20201213,SKU74,07F2,2,07,F,2,LOC4,IG16,IPG203,HTS119,1,1,A,BX,20090806,CAT12
20201213,SKU742,02A4,1,02,A,4,LOC4,IG29,IPG947,HTS61,2,0,C,BX,20130918,CAT8
20201213,SKU742,02A5,-1,02,A,5,LOC4,IG29,IPG947,HTS61,2,0,C,BX,20130918,CAT8
20201213,SKU7450,08R1,4,08,R,1,LOC4,IG8,IPG1457,HTS15,1,0,C,BG,20170517,CAT3
20201213,SKU7450,08R2,-4,08,R,2,LOC4,IG8,IPG1457,HTS15,1,0,C,BG,20170517,CAT3
20201213,SKU7455,07N2,-1,07,N,2,LOC4,IG13,IPG382,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7455,08H1,2,08,H,1,LOC4,IG13,IPG382,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7460,10O1,1,10,O,1,LOC4,IG13,IPG356,HTS15,1,1,A,BX,20100317,CAT3
20201213,SKU7461,26J1,-13,26,J,1,LOC4,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20201213,SKU7461,26J2,15,26,J,2,LOC4,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20201213,SKU7463,22I3,2,22,I,3,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060330,CAT3
20201213,SKU7463,27D1,10,27,D,1,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060330,CAT3
20201213,SKU7463,27G2,-9,27,G,2,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060330,CAT3
20201213,SKU7464,25I2,2,25,I,2,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060214,CAT3
20201213,SKU7465,24I1,2,24,I,1,LOC4,IG6,IPG412,HTS67,1,1,A,BX,20060227,CAT3
20201213,SKU7466,26I2,1,26,I,2,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060130,CAT3
20201213,SKU7468,21F5,-4,21,F,5,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060216,CAT3
20201213,SKU7468,21F6,4,21,F,6,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060216,CAT3
20201213,SKU7471,25E8,-12,25,E,8,LOC4,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20201213,SKU7471,25F5,20,25,F,5,LOC4,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20201213,SKU7471,25K5,-20,25,K,5,LOC4,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20201213,SKU7471,26E1,1,26,E,1,LOC4,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20201213,SKU7471,26K2,5,26,K,2,LOC4,IG6,IPG412,HTS67,1,1,A,BX,20060214,CAT3
20201213,SKU7472,21F3,1,21,F,3,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060330,CAT3
20201213,SKU7472,22I3,-1,22,I,3,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060330,CAT3
20201213,SKU7475,22E2,1,22,E,2,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060427,CAT3
20201213,SKU7476,27E1,1,27,E,1,LOC4,IG6,IPG413,HTS67,1,1,B,BX,20060216,CAT3
20201213,SKU7476,27E2,-1,27,E,2,LOC4,IG6,IPG413,HTS67,1,1,B,BX,20060216,CAT3
20201213,SKU7477,21I4,7,21,I,4,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060526,CAT3
20201213,SKU7477,21I5,-7,21,I,5,LOC4,IG6,IPG413,HTS67,1,1,A,BX,20060526,CAT3
20201213,SKU7478,22C9,1,22,C,9,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060607,CAT3
20201213,SKU7478,22C9,1,22,C,9,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060607,CAT3
20201213,SKU7478,25D2,1,25,D,2,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060607,CAT3
20201213,SKU7478,25D2,1,25,D,2,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060607,CAT3
20201213,SKU7478,25E5,-16,25,E,5,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060607,CAT3
20201213,SKU7478,25I1,3,25,I,1,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060607,CAT3
20201213,SKU7478,27J1,12,27,J,1,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060607,CAT3
20201213,SKU7480,22F1,-3,22,F,1,LOC4,IG6,IPG413,HTS67,1,1,B,BX,20060726,CAT3
20201213,SKU7480,22F2,3,22,F,2,LOC4,IG6,IPG413,HTS67,1,1,B,BX,20060726,CAT3
20201213,SKU7482,23C2,1,23,C,2,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060510,CAT3
20201213,SKU7482,27I1,-13,27,I,1,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060510,CAT3
20201213,SKU7482,27J1,13,27,J,1,LOC4,IG6,IPG372,HTS67,1,1,A,BX,20060510,CAT3
20201213,SKU7486,07L7,1,07,L,7,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,07L7,1,07,L,7,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,07L7,1,07,L,7,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,09I1,1,09,I,1,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,09I1,1,09,I,1,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,09I1,1,09,I,1,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,10V1,1,10,V,1,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,10V1,1,10,V,1,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,10V1,1,10,V,1,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,10V2,2,10,V,2,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7486,10V3,-3,10,V,3,LOC4,IG13,IPG385,HTS119,1,1,A,BX,20000930,CAT3
20201213,SKU7489,25B2,1,25,B,2,LOC4,IG5,IPG1190,HTS67,2,0,C,BX,20140402,CAT2
20201213,SKU7490,21B8,1,21,B,8,LOC4,IG5,IPG1190,HTS67,2,0,C,BX,20140402,CAT2
20201213,SKU7490,21B8,1,21,B,8,LOC4,IG5,IPG1190,HTS67,2,0,C,BX,20140402,CAT2
20201213,SKU7490,22D9,1,22,D,9,LOC4,IG5,IPG1190,HTS67,2,0,C,BX,20140402,CAT2
20201213,SKU7490,22D9,1,22,D,9,LOC4,IG5,IPG1190,HTS67,2,0,C,BX,20140402,CAT2
20201213,SKU7493,24B1,2,24,B,1,LOC4,IG13,IPG357,HTS65,1,1,A,BDL,20000930,CAT3
20201213,SKU7493,24B2,10,24,B,2,LOC4,IG13,IPG357,HTS65,1,1,A,BDL,20000930,CAT3
20201213,SKU7493,24B3,-15,24,B,3,LOC4,IG13,IPG357,HTS65,1,1,A,BDL,20000930,CAT3
20201213,SKU7493,35D3,6,35,D,3,LOC4,IG13,IPG357,HTS65,1,1,A,BDL,20000930,CAT3
20201213,SKU7495,09I2,1,09,I,2,LOC4,IG18,IPG386,HTS119,1,1,B,BX,20000930,CAT3
20201213,SKU75,07Q7,-2,07,Q,7,LOC4,IG16,IPG220,HTS119,1,1,A,BX,20090806,CAT12
20201213,SKU75,08H8,-26,08,H,8,LOC4,IG16,IPG220,HTS119,1,1,A,BX,20090806,CAT12
20201213,SKU75,08J8,-43,08,J,8,LOC4,IG16,IPG220,HTS119,1,1,A,BX,20090806,CAT12
20201213,SKU75,08M8,67,08,M,8,LOC4,IG16,IPG220,HTS119,1,1,A,BX,20090806,CAT12
20201213,SKU75,08N8,-1,08,N,8,LOC4,IG16,IPG220,HTS119,1,1,A,BX,20090806,CAT12
20201213,SKU75,08T8,5,08,T,8,LOC4,IG16,IPG220,HTS119,1,1,A,BX,20090806,CAT12
20201213,SKU75,09S7,20,09,S,7,LOC4,IG16,IPG220,HTS119,1,1,A,BX,20090806,CAT12
20201213,SKU7507,10H2,-1,10,H,2,LOC4,IG13,IPG649,HTS18,1,1,B,BG,20130726,CAT3
20201213,SKU7508,10H1,-9,10,H,1,LOC4,IG13,IPG638,HTS18,1,1,C,BX,20090918,CAT3
20201213,SKU7508,10H2,9,10,H,2,LOC4,IG13,IPG638,HTS18,1,1,C,BX,20090918,CAT3
20201213,SKU7517,22A2,-1,22,A,2,LOC4,IG13,IPG47,HTS15,1,1,C,BX,20140110,CAT3
20201213,SKU7525,21J7,-1,21,J,7,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7525,24A6,1,24,A,6,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7526,20G2,1,20,G,2,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7526,20G2,1,20,G,2,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7526,21J4,1,21,J,4,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7526,21J4,1,21,J,4,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7526,21J6,2,21,J,6,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7526,21J9,-4,21,J,9,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7527,21J9,-1,21,J,9,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20141024,CAT2
20201213,SKU7527,22G1,1,22,G,1,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20141024,CAT2
20201213,SKU7529,21B4,1,21,B,4,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7533,11J7,1,11,J,7,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7533,11J7,1,11,J,7,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7533,21J6,1,21,J,6,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7533,21J6,1,21,J,6,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7533,21J9,-3,21,J,9,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7535,21J8,1,21,J,8,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7539,21J9,-1,21,J,9,LOC4,IG5,IPG85,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7543,21J2,1,21,J,2,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7545,21B4,-2,21,B,4,LOC4,IG5,IPG83,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7546,11J7,1,11,J,7,LOC4,IG5,IPG85,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7546,21J7,-1,21,J,7,LOC4,IG5,IPG85,HTS67,2,0,C,BX,20140109,CAT2
20201213,SKU7556,21J6,1,21,J,6,LOC4,IG5,IPG85,HTS67,1,0,C,BX,20140109,CAT2
20201213,SKU7556,21J9,-1,21,J,9,LOC4,IG5,IPG85,HTS67,1,0,C,BX,20140109,CAT2
20201213,SKU7558,22F6,-6,22,F,6,LOC4,IG5,IPG83,HTS67,1,0,C,BX,20140109,CAT2
20201213,SKU7565,21B4,-1,21,B,4,LOC4,IG5,IPG85,HTS67,1,0,C,BX,20140418,CAT2
20201213,SKU7568,21J6,1,21,J,6,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7568,21J9,-1,21,J,9,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7569,21G8,-1,21,G,8,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7569,21I7,-1,21,I,7,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7569,21J6,3,21,J,6,LOC4,IG5,IPG84,HTS67,2,0,C,BX,20131217,CAT2
20201213,SKU7571,21G4,7,21,G,4,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7571,21G6,-8,21,G,6,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7572,20J7,1,20,J,7,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7572,20J7,1,20,J,7,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7572,25C2,-1,25,C,2,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7572,25D2,1,25,D,2,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7572,25D2,1,25,D,2,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7574,20K7,-2,20,K,7,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7574,25C4,-1,25,C,4,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7578,22H5,9,22,H,5,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7578,22H6,-9,22,H,6,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7578,22J4,4,22,J,4,LOC4,IG8,IPG27,HTS95,1,0,C,BX,20150528,CAT2
20201213,SKU7582,10T2,-1,10,T,2,LOC4,IG12,IPG80,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7592,09I2,-1,09,I,2,LOC4,IG12,IPG80,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7605,09M3,1,09,M,3,LOC4,IG12,IPG80,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7608,08N1,-1,08,N,1,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7608,08N2,1,08,N,2,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7609,10M2,-2,10,M,2,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7609,10M3,2,10,M,3,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7617,10H2,-1,10,H,2,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7617,10R2,1,10,R,2,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7625,07P3,-1,07,P,3,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7632,10Q3,-2,10,Q,3,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20141024,CAT2
20201213,SKU7633,11F2,-1,11,F,2,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20140502,CAT2
20201213,SKU7633,11G2,1,11,G,2,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20140502,CAT2
20201213,SKU7636,10T4,-6,10,T,4,LOC4,IG12,IPG81,HTS15,2,0,C,BX,20131217,CAT2
20201213,SKU7643,07T1,3,07,T,1,LOC4,IG8,IPG1460,HTS15,1,0,C,BG,20150814,CAT2
20201213,SKU7643,07T2,-3,07,T,2,LOC4,IG8,IPG1460,HTS15,1,0,C,BG,20150814,CAT2
20201213,SKU7693,08A4,-3,08,A,4,LOC4,IG16,IPG1746,HTS119,1,1,A,BX,20191212,CAT12
20201213,SKU7694,08A4,-7,08,A,4,LOC4,IG16,IPG1747,HTS119,1,1,A,BX,20191212,CAT12
20201213,SKU7695,07R5,-4,07,R,5,LOC4,IG16,IPG1747,HTS119,1,1,A,BX,20191212,CAT12
20201213,SKU7703,08X5,1,08,X,5,LOC4,IG16,IPG1753,HTS15,1,0,C,BG,20191212,CAT12
20201213,SKU7704,08D1,-14,08,D,1,LOC4,IG16,IPG1538,HTS9,1,1,A,RL,20190131,CAT12
20201213,SKU7707,15T4,-8,15,T,4,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7709,13S2,-7,13,S,2,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7710,14K1,1,14,K,1,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7710,14K3,-1,14,K,3,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7710,14K5,-2,14,K,5,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7711,15O5,8,15,O,5,LOC4,IG45,,HTS16,1,0,C,PR,20171128,CAT17
20201213,SKU7712,12S1,-1,12,S,1,LOC4,IG45,,HTS16,1,0,C,PR,20171128,CAT17
20201213,SKU7712,12T6,-10,12,T,6,LOC4,IG45,,HTS16,1,0,C,PR,20171128,CAT17
20201213,SKU7712,13T4,10,13,T,4,LOC4,IG45,,HTS16,1,0,C,PR,20171128,CAT17
20201213,SKU7713,13W4,-6,13,W,4,LOC4,IG45,,HTS16,1,0,C,PR,20171128,CAT17
20201213,SKU7714,14H5,-1,14,H,5,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7718,13I4,-1,13,I,4,LOC4,IG45,,HTS16,1,0,C,PC,20171128,CAT17
20201213,SKU7721,12J8,-18,12,J,8,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7724,12R8,-21,12,R,8,LOC4,IG45,,HTS24,1,0,C,PR,20180213,CAT17
20201213,SKU7725,12Y8,1,12,Y,8,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7725,14K5,15,14,K,5,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7725,14N8,-20,14,N,8,LOC4,IG45,,HTS16,1,0,C,PR,20110624,CAT17
20201213,SKU7728,08Z6,5,08,Z,6,LOC4,IG39,IPG1594,HTS29,2,0,C,BX,20140106,CAT9
20201213,SKU7733,12O2,-1,12,O,2,LOC4,IG53,,HTS15,1,1,C,PC,20110624,CAT16
20201213,SKU7734,11M5,-10,11,M,5,LOC4,IG56,,HTS15,1,0,C,PC,20110624,CAT16
20201213,SKU7734,16G4,6,16,G,4,LOC4,IG56,,HTS15,1,0,C,PC,20110624,CAT16
20201213,SKU7734,16G5,-8,16,G,5,LOC4,IG56,,HTS15,1,0,C,PC,20110624,CAT16
20201213,SKU7735,12Y3,-2,12,Y,3,LOC4,IG53,,HTS119,1,1,C,PC,20110624,CAT16
20201213,SKU7741,09E1,-2,09,E,1,LOC4,IG14,IPG697,HTS15,1,1,A,BX,20141105,CAT8
20201213,SKU7741,09F3,1,09,F,3,LOC4,IG14,IPG697,HTS15,1,1,A,BX,20141105,CAT8
20201213,SKU7741,09F3,1,09,F,3,LOC4,IG14,IPG697,HTS15,1,1,A,BX,20141105,CAT8
20201213,SKU7741,11C2,1,11,C,2,LOC4,IG14,IPG697,HTS15,1,1,A,BX,20141105,CAT8
20201213,SKU7741,11C2,1,11,C,2,LOC4,IG14,IPG697,HTS15,1,1,A,BX,20141105,CAT8
20201213,SKU7741,11V7,-2,11,V,7,LOC4,IG14,IPG697,HTS15,1,1,A,BX,20141105,CAT8
20201213,SKU7741,37J3,2,37,J,3,LOC4,IG14,IPG697,HTS15,1,1,A,BX,20141105,CAT8
20201213,SKU7743,12J2,1,12,J,2,LOC4,IG53,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU7749,10E3,-10,10,E,3,LOC4,IG14,IPG1853,HTS119,1,1,B,BX,20160930,CAT8
20201213,SKU7749,10N2,9,10,N,2,LOC4,IG14,IPG1853,HTS119,1,1,B,BX,20160930,CAT8
20201213,SKU7757,14E5,-77,14,E,5,LOC4,IG49,,HTS16,1,1,C,PR,20110624,CAT17
20201213,SKU7762,20E2,2,20,E,2,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17
20201213,SKU7763,20E10,-2,20,E,10,LOC5,IG45,,HTS24,1,1,C,PC,20171128,CAT17
20201213,SKU7763,88H2,2,88,H,2,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17
20201213,SKU7764,24C2,4,24,C,2,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17
20201213,SKU7764,25A4,11,25,A,4,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17
