ITDATE,SKU,ITQTY,ITSTUN,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
20201213,SKU5379,1,BX,IG14,IPG1565,HTS15,1,1,C,BX,20180406,CAT8
20201213,SKU5382,2,BX,IG14,IPG1565,HTS15,2,0,C,BX,20140210,CAT8
20201213,SKU5388,4,BX,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
20201213,SKU5393,1,BX,IG14,IPG1565,HTS15,1,1,C,BX,20140203,CAT8
20201213,SKU54,1,BX,IG61,,HTS6,1,1,B,BX,20100511,CAT14
20201213,SKU54,5,BX,IG61,,HTS6,1,1,B,BX,20100511,CAT14
20201213,SKU5426,7,BX,IG14,IPG1878,HTS15,1,1,C,BX,20150121,CAT8
20201213,SKU5430,1,BX,IG14,IPG134,HTS15,1,1,C,BX,20140214,CAT8
20201213,SKU5430,1,BX,IG14,IPG134,HTS15,1,1,C,BX,20140214,CAT8
20201213,SKU5468,1,BX,IG34,IPG1612,HTS167,2,0,C,BX,20110503,CAT8
20201213,SKU547,1,BX,IG61,,HTS6,1,1,A,BX,20170901,CAT14
20201213,SKU547,1,BX,IG61,,HTS6,1,1,A,BX,20170901,CAT14
20201213,SKU547,2,BX,IG61,,HTS6,1,1,A,BX,20170901,CAT14
20201213,SKU547,2,BX,IG61,,HTS6,1,1,A,BX,20170901,CAT14
20201213,SKU547,4,BX,IG61,,HTS6,1,1,A,BX,20170901,CAT14
20201213,SKU547,16,BX,IG61,,HTS6,1,1,A,BX,20170901,CAT14
20201213,SKU5479,1,BX,IG14,IPG1130,HTS119,2,0,C,BX,20000930,CAT8
20201213,SKU548,1,BX,IG61,,HTS6,1,1,C,BX,20170901,CAT14
20201213,SKU548,1,BX,IG61,,HTS6,1,1,C,BX,20170901,CAT14
20201213,SKU5481,1,BX,IG14,IPG1175,HTS15,2,0,C,BX,20140203,CAT8
20201213,SKU549,2,BX,IG61,,HTS6,1,1,C,BX,20170901,CAT14
20201213,SKU5497,1,BX,IG14,IPG1175,HTS15,1,1,C,BX,20140203,CAT8
20201213,SKU550,1,BX,IG61,,HTS6,1,1,B,BX,20170901,CAT14
20201213,SKU550,2,BX,IG61,,HTS6,1,1,B,BX,20170901,CAT14
20201213,SKU5511,1,BX,IG16,IPG147,HTS15,1,1,C,BX,20141210,CAT12
20201213,SKU5523,2,BX,IG14,IPG1838,HTS15,1,1,C,BX,20151217,CAT8
20201213,SKU5531,1,BX,IG14,IPG1838,HTS15,1,1,C,BX,20140215,CAT8
20201213,SKU5541,2,BX,IG14,IPG1838,HTS15,1,1,A,BX,20050809,CAT8
20201213,SKU5554,1,BX,IG14,IPG458,HTS15,1,0,C,BX,20160322,CAT8
20201213,SKU5555,1,BX,IG14,IPG458,HTS15,1,0,C,BX,20100609,CAT8
20201213,SKU5568,3,BX,IG14,IPG434,HTS15,1,0,C,BX,20100608,CAT8
20201213,SKU5569,1,BX,IG14,IPG434,HTS15,1,0,C,BX,20110308,CAT8
20201213,SKU5570,1,BX,IG14,IPG442,HTS15,1,1,C,BX,20110225,CAT8
20201213,SKU561,1,BX,IG61,,HTS6,1,1,C,BX,20090615,CAT14
20201213,SKU561,1,BX,IG61,,HTS6,1,1,C,BX,20090615,CAT14
20201213,SKU562,3,BX,IG61,,HTS6,1,1,C,BX,20090615,CAT14
20201213,SKU5653,1,BX,IG7,IPG457,HTS95,2,0,C,BX,20140205,CAT8
20201213,SKU5654,3,BX,IG7,IPG456,HTS95,1,1,C,BX,20180301,CAT8
20201213,SKU566,1,BX,IG61,,HTS6,1,1,C,BX,20090615,CAT14
20201213,SKU566,4,BX,IG61,,HTS6,1,1,C,BX,20090615,CAT14
20201213,SKU5664,1,BX,IG7,IPG457,HTS95,1,1,C,BX,20140201,CAT8
20201213,SKU5673,1,BX,IG7,IPG430,HTS95,1,1,A,BX,20140205,CAT8
20201213,SKU5683,1,BX,IG7,IPG430,HTS95,1,1,C,BX,20140205,CAT8
20201213,SKU5688,1,BX,IG7,IPG431,HTS95,1,1,A,BX,20140201,CAT8
20201213,SKU5691,1,BX,IG7,IPG431,HTS95,1,1,B,BX,20140201,CAT8
20201213,SKU5700,1,BX,IG14,IPG1097,HTS86,1,1,C,BX,20000930,CAT8
20201213,SKU5706,1,BX,IG7,IPG447,HTS95,1,1,B,BX,20070516,CAT8
20201213,SKU5708,1,BX,IG14,IPG1103,HTS76,1,1,C,BX,20000930,CAT8
20201213,SKU5722,1,BX,IG14,IPG1069,HTS86,2,0,B,BX,20050718,CAT8
20201213,SKU5772,6,BX,IG14,IPG427,HTS15,1,1,C,BX,20140211,CAT8
20201213,SKU5777,1,BX,IG14,IPG427,HTS15,1,1,C,BX,20140211,CAT8
20201213,SKU5785,1,BX,IG14,IPG1879,HTS15,1,1,C,BX,20140215,CAT8
20201213,SKU5805,1,BX,IG7,IPG1074,HTS95,2,0,A,BX,20140205,CAT8
20201213,SKU5810,1,BX,IG7,IPG1074,HTS95,2,0,C,BX,20140205,CAT8
20201213,SKU5814,1,BX,IG7,IPG1074,HTS95,1,1,A,BX,20050718,CAT8
20201213,SKU5815,1,BX,IG7,IPG1074,HTS95,2,0,B,BX,20140201,CAT8
20201213,SKU5836,1,BX,IG14,IPG1075,HTS15,1,1,C,BX,20140207,CAT8
20201213,SKU5838,1,BX,IG14,IPG1075,HTS15,1,1,C,BX,20050718,CAT8
20201213,SKU5850,1,BX,IG14,IPG1076,HTS15,2,0,C,BX,20050718,CAT8
20201213,SKU5884,1,BX,IG14,IPG1084,HTS119,2,0,A,BX,20050718,CAT8
20201213,SKU5885,1,BX,IG14,IPG1910,HTS119,2,0,A,BX,20090508,CAT8
20201213,SKU5898,1,BX,IG14,IPG1902,HTS95,1,1,A,BX,20140205,CAT8
20201213,SKU5900,1,BX,IG14,IPG1902,HTS95,1,1,A,BX,20131220,CAT8
20201213,SKU5900,1,BX,IG14,IPG1902,HTS95,1,1,A,BX,20131220,CAT8
20201213,SKU5900,1,BX,IG14,IPG1902,HTS95,1,1,A,BX,20131220,CAT8
20201213,SKU5919,2,BX,IG7,IPG1086,HTS95,2,0,C,BX,20140205,CAT8
20201213,SKU593,3,BX,IG29,IPG722,HTS61,1,1,B,BX,20130918,CAT8
20201213,SKU5930,1,BX,IG14,IPG1839,HTS6,1,1,B,BX,20110202,CAT8
20201213,SKU5930,1,BX,IG14,IPG1839,HTS6,1,1,B,BX,20110202,CAT8
20201213,SKU5931,1,BX,IG14,IPG466,HTS6,1,1,B,BX,20110202,CAT8
20201213,SKU5931,1,BX,IG14,IPG466,HTS6,1,1,B,BX,20110202,CAT8
20201213,SKU5931,1,BX,IG14,IPG466,HTS6,1,1,B,BX,20110202,CAT8
20201213,SKU5931,1,BX,IG14,IPG466,HTS6,1,1,B,BX,20110202,CAT8
20201213,SKU5931,2,BX,IG14,IPG466,HTS6,1,1,B,BX,20110202,CAT8
20201213,SKU5931,3,BX,IG14,IPG466,HTS6,1,1,B,BX,20110202,CAT8
20201213,SKU5932,1,BX,IG14,IPG445,HTS6,1,1,A,BX,20110202,CAT8
20201213,SKU5932,1,BX,IG14,IPG445,HTS6,1,1,A,BX,20110202,CAT8
20201213,SKU5935,1,FT,IG7,IPG628,HTS94,1,0,C,FT,20170808,CAT8
20201213,SKU5935,36000,FT,IG7,IPG628,HTS94,1,0,C,FT,20170808,CAT8
20201213,SKU5939,2,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU5940,4,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU5940,5,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU5943,1,BX,IG14,IPG1170,HTS15,1,1,C,BX,20160701,CAT8
20201213,SKU5950,1,BX,IG14,IPG1170,HTS15,1,1,B,BX,20160701,CAT8
20201213,SKU5950,4,BX,IG14,IPG1170,HTS15,1,1,B,BX,20160701,CAT8
20201213,SKU5961,1,BX,IG14,IPG1170,HTS15,1,1,A,BX,20160701,CAT8
20201213,SKU5966,2,BX,IG14,IPG1170,HTS15,1,1,B,BX,20110506,CAT8
20201213,SKU5975,2,BX,IG14,IPG1055,HTS15,1,1,A,BX,20080129,CAT8
20201213,SKU5975,2,BX,IG14,IPG1055,HTS15,1,1,A,BX,20080129,CAT8
20201213,SKU5975,3,BX,IG14,IPG1055,HTS15,1,1,A,BX,20080129,CAT8
20201213,SKU5985,1,BX,IG36,IPG1128,HTS47,1,1,B,BX,20151217,CAT8
20201213,SKU5987,1,BX,IG36,IPG1128,HTS47,1,1,C,BX,20151217,CAT8
20201213,SKU6009,1,BX,IG36,IPG1128,HTS47,1,1,C,BX,20151217,CAT8
20201213,SKU6013,12,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU6014,10,BX,IG52,,HTS119,1,0,A,BX,20110624,CAT16
20201213,SKU6016,2,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU6016,2,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU6016,3,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU6016,7,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU6020,1,BX,IG14,IPG1885,HTS15,1,1,B,BX,20160329,CAT8
20201213,SKU6037,1,BX,IG14,IPG1885,HTS15,1,1,C,BX,20180712,CAT8
20201213,SKU6048,1,BX,IG14,IPG1885,HTS15,1,1,B,BX,20150619,CAT8
20201213,SKU6048,3,BX,IG14,IPG1885,HTS15,1,1,B,BX,20150619,CAT8
20201213,SKU6057,11,BX,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20201213,SKU6059,13,BX,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20201213,SKU6060,17,BX,IG52,,HTS119,1,0,B,BX,20110624,CAT16
20201213,SKU6062,1,BX,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20201213,SKU6063,1,BX,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20201213,SKU6072,3,BX,IG52,,HTS119,1,0,C,BX,20110624,CAT16
20201213,SKU6073,1,BX,IG14,IPG630,HTS148,1,1,A,BX,20131025,CAT8
20201213,SKU6073,7,BX,IG14,IPG630,HTS148,1,1,A,BX,20131025,CAT8
20201213,SKU6074,2,RL,IG14,IPG1001,HTS9,1,1,A,RL,20090413,CAT8
20201213,SKU6081,7,BG,IG14,IPG622,HTS15,1,1,C,BG,20160706,CAT8
20201213,SKU610,1,BX,IG61,,HTS6,1,1,B,BX,20150508,CAT14
20201213,SKU610,1,BX,IG61,,HTS6,1,1,B,BX,20150508,CAT14
20201213,SKU610,3,BX,IG61,,HTS6,1,1,B,BX,20150508,CAT14
20201213,SKU6109,6,BG,IG14,IPG623,HTS15,1,1,C,BG,20160707,CAT8
20201213,SKU611,2,BX,IG61,,HTS6,1,1,C,BX,20150508,CAT14
20201213,SKU6119,1,BG,IG14,IPG623,HTS15,1,1,C,BG,20160707,CAT8
20201213,SKU612,1,BX,IG61,,HTS6,1,1,C,BX,20150508,CAT14
20201213,SKU6123,6,BG,IG14,IPG625,HTS15,1,1,C,BG,20120604,CAT8
20201213,SKU6132,13,BG,IG14,IPG625,HTS15,1,1,B,BG,20120604,CAT8
20201213,SKU6136,37,BG,IG14,IPG623,HTS15,1,1,C,BG,20120604,CAT8
20201213,SKU6138,5,BG,IG14,IPG623,HTS15,1,1,C,BG,20160707,CAT8
20201213,SKU6143,1,BX,IG7,IPG1815,HTS95,1,1,B,BX,20110616,CAT8
20201213,SKU6143,19,BX,IG7,IPG1815,HTS95,1,1,B,BX,20110616,CAT8
20201213,SKU6145,1,BX,IG7,IPG1815,HTS95,1,1,B,BX,20110616,CAT8
20201213,SKU6149,1,BX,IG7,IPG1815,HTS95,1,1,A,BX,20160919,CAT8
20201213,SKU6151,2,BX,IG7,IPG1815,HTS95,1,0,C,BX,20160721,CAT8
20201213,SKU6152,18,BX,IG7,IPG1815,HTS95,2,0,B,BX,20110616,CAT8
20201213,SKU6153,5,BX,IG14,IPG1122,HTS15,1,1,A,BX,20090202,CAT8
20201213,SKU6155,1,BX,IG14,IPG1122,HTS15,1,1,A,BX,20090202,CAT8
20201213,SKU6156,1,BX,IG7,IPG1815,HTS95,1,1,A,BX,20160721,CAT8
20201213,SKU6156,1,BX,IG7,IPG1815,HTS95,1,1,A,BX,20160721,CAT8
20201213,SKU6156,3,BX,IG7,IPG1815,HTS95,1,1,A,BX,20160721,CAT8
20201213,SKU6161,18,BX,IG7,IPG1815,HTS95,1,1,A,BX,20160721,CAT8
20201213,SKU6166,35,BX,IG7,IPG1815,HTS95,1,1,A,BX,20160919,CAT8
20201213,SKU6178,5,BX,IG7,IPG1815,HTS95,2,0,C,BX,20160721,CAT8
20201213,SKU6180,1,BX,IG7,IPG1815,HTS95,1,0,C,BX,20160721,CAT8
20201213,SKU6232,5,BG,IG16,IPG1760,HTS15,1,1,C,BG,20191212,CAT12
20201213,SKU6256,13,BG,IG16,IPG1745,HTS148,1,1,C,BG,20200316,CAT12
20201213,SKU6280,15,BG,IG16,IPG1742,HTS15,1,1,C,BG,20191121,CAT12
20201213,SKU6295,4,BG,IG16,IPG1714,HTS15,1,1,B,BG,20191121,CAT12
20201213,SKU6308,1,PC,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU6308,31,PC,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU6318,1,PC,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU6318,3,PC,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU6318,56,PC,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU6320,4,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU6324,4,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU6326,8,PC,IG52,,HTS119,1,1,A,PC,20110624,CAT16
20201213,SKU6331,3,PC,IG52,,HTS119,1,0,B,PC,20110624,CAT16
20201213,SKU6337,50,PR,IG53,,HTS119,1,1,B,PR,20110624,CAT16
20201213,SKU6340,20,PR,IG52,,HTS119,1,1,B,PR,20110624,CAT16
20201213,SKU6348,307,PC,IG53,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU6348,770,PC,IG53,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU6349,90,PC,IG53,,HTS119,1,1,C,PC,20110624,CAT16
20201213,SKU6360,240,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU6362,10,PR,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20201213,SKU6362,21,PR,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20201213,SKU6363,3,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU6363,50,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU6363,61,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU6364,1,PR,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20201213,SKU6364,5,PR,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20201213,SKU6365,1,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU6368,4,PR,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20201213,SKU6369,1,PR,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20201213,SKU6369,2,PR,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20201213,SKU6369,30,PR,IG45,,HTS24,1,1,B,PR,20110624,CAT17
20201213,SKU6374,2,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU6374,10,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU6377,94,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU6414,150,PR,IG45,,HTS24,1,1,C,PR,20191125,CAT17
20201213,SKU6422,1,PC,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU6424,1,PC,IG52,,HTS119,1,1,B,PC,20110624,CAT16
20201213,SKU643,1,BX,IG61,,HTS6,1,1,C,BX,20071015,CAT14
20201213,SKU6431,1,BX,IG67,,HTS25,1,1,A,BX,20140709,CAT14
20201213,SKU6432,1,BX,IG14,IPG45,HTS119,1,1,A,BX,20160816,CAT8
20201213,SKU6435,251,SQFT,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20201213,SKU6440,251,SQFT,IG38,IPG518,HTS61,1,1,A,SQFT,20101103,CAT8
20201213,SKU6445,251,SQFT,IG38,IPG518,HTS61,1,1,A,SQFT,20101103,CAT8
20201213,SKU6445,502,SQFT,IG38,IPG518,HTS61,1,1,A,SQFT,20101103,CAT8
20201213,SKU6447,251,SQFT,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20201213,SKU6448,502,SQFT,IG38,IPG518,HTS61,1,1,B,SQFT,20101103,CAT8
20201213,SKU6453,251,SQFT,IG38,IPG518,HTS61,1,1,C,SQFT,20111220,CAT8
20201213,SKU6457,222,SQFT,IG38,IPG518,HTS61,1,1,C,SQFT,20101103,CAT8
20201213,SKU6462,745,SQFT,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20201213,SKU6467,960,SQFT,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20201213,SKU6469,1765,SQFT,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20201213,SKU6491,206,SQFT,IG38,IPG185,HTS61,1,1,A,SQFT,20101103,CAT8
20201213,SKU6493,220,SQFT,IG38,IPG185,HTS61,1,1,B,SQFT,20140325,CAT8
20201213,SKU6505,350,SQFT,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20201213,SKU6509,707,SQFT,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20201213,SKU6518,708,SQFT,IG38,IPG446,HTS61,1,1,C,SQFT,20190618,CAT8
20201213,SKU6534,311,SQFT,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20201213,SKU6546,357,SQFT,IG38,IPG446,HTS61,1,1,A,SQFT,20101104,CAT8
20201213,SKU6552,485,SQFT,IG38,IPG517,HTS61,1,1,A,SQFT,20101104,CAT8
20201213,SKU6555,243,SQFT,IG38,IPG517,HTS61,1,1,B,SQFT,20101104,CAT8
20201213,SKU6562,245,SQFT,IG38,IPG517,HTS61,1,1,A,SQFT,20101104,CAT8
20201213,SKU6577,171,SQFT,IG38,IPG444,HTS61,1,1,B,SQFT,20110520,CAT8
20201213,SKU6589,33,YD,IG31,IPG1471,HTS55,1,1,A,YD,20160323,CAT12
20201213,SKU6593,139,YD,IG31,IPG1471,HTS55,1,1,B,YD,20160323,CAT12
20201213,SKU6594,33,YD,IG31,IPG1471,HTS55,1,1,A,YD,20160323,CAT12
20201213,SKU6607,1303,SQFT,IG38,IPG475,HTS61,1,1,C,SQFT,20110523,CAT8
20201213,SKU6644,396,SQFT,IG38,IPG428,HTS61,1,1,C,SQFT,20180201,CAT8
20201213,SKU6661,403,SQFT,IG38,IPG428,HTS61,2,0,C,SQFT,20101104,CAT8
20201213,SKU6702,275,SQFT,IG38,IPG1017,HTS61,1,1,A,SQFT,20150610,CAT8
20201213,SKU6730,143,SQFT,IG38,IPG1014,HTS61,1,1,C,SQFT,20150610,CAT8
20201213,SKU6733,434,SQFT,IG38,IPG1786,HTS61,1,1,A,SQFT,20171218,CAT8
20201213,SKU6752,258,SQFT,IG38,IPG742,HTS61,1,1,C,SQFT,20171218,CAT8
20201213,SKU676,1,BX,IG61,,HTS6,1,1,A,BX,20070704,CAT14
20201213,SKU676,1,BX,IG61,,HTS6,1,1,A,BX,20070704,CAT14
20201213,SKU676,1,BX,IG61,,HTS6,1,1,A,BX,20070704,CAT14
20201213,SKU676,2,BX,IG61,,HTS6,1,1,A,BX,20070704,CAT14
20201213,SKU6762,46,YD,IG30,IPG1620,HTS55,1,0,B,YD,20100409,CAT12
20201213,SKU6763,92,YD,IG30,IPG1620,HTS55,1,0,B,YD,20100409,CAT12
20201213,SKU6774,46,YD,IG30,IPG1626,HTS46,1,1,A,YD,20170804,CAT12
20201213,SKU6778,44,YD,IG30,IPG1626,HTS46,1,1,C,YD,20111121,CAT12
20201213,SKU6781,46,YD,IG30,IPG1626,HTS46,1,1,A,YD,20111121,CAT12
20201213,SKU6789,1,BX,IG39,IPG1793,HTS62,1,1,A,BX,20140217,CAT9
20201213,SKU6797,1,BX,IG39,IPG1793,HTS62,1,1,C,BX,20171214,CAT9
20201213,SKU6814,1,BX,IG39,IPG178,HTS16,1,1,C,BX,20140215,CAT9
20201213,SKU6816,1,BX,IG39,IPG10,HTS15,1,1,B,BX,20140215,CAT9
20201213,SKU682,1,BX,IG29,IPG736,HTS60,1,1,A,BX,20031001,CAT8
20201213,SKU6822,1,BX,IG39,IPG1790,HTS95,1,1,C,BX,20140210,CAT9
20201213,SKU6829,1,BX,IG39,IPG1790,HTS95,1,1,B,BX,20140210,CAT9
20201213,SKU6832,1,BX,IG39,IPG1790,HTS95,1,1,C,BX,20140210,CAT9
20201213,SKU6835,1,BX,IG39,IPG1809,HTS15,1,1,C,BX,20140215,CAT9
20201213,SKU6839,2,BX,IG39,IPG1808,HTS15,1,1,C,BX,20140215,CAT9
20201213,SKU6842,2,BX,IG39,IPG1809,HTS15,1,1,C,BX,20140215,CAT9
20201213,SKU6844,2,BX,IG39,IPG1808,HTS15,1,1,C,BX,20140215,CAT9
20201213,SKU6852,1,BX,IG39,IPG1787,HTS15,1,1,C,BX,20140215,CAT9
20201213,SKU6855,1,BX,IG39,IPG1788,HTS15,1,1,C,BX,20140215,CAT9
20201213,SKU6865,1,BX,IG39,IPG1841,HTS95,1,1,C,BX,20140210,CAT9
20201213,SKU6867,1,BX,IG39,IPG1841,HTS95,1,1,C,BX,20140210,CAT9
20201213,SKU6879,1,BX,IG39,IPG1783,HTS62,1,1,C,BX,20140217,CAT9
20201213,SKU6899,1,BG,IG39,IPG1554,HTS15,1,1,C,BG,20111018,CAT15
20201213,SKU6900,3,BX,IG39,IPG1554,HTS15,2,0,C,BX,20140210,CAT15
20201213,SKU6905,1,BG,IG39,IPG1554,HTS15,1,1,C,BG,20140215,CAT15
20201213,SKU6906,4,BG,IG40,IPG1554,HTS15,1,1,A,BG,20140211,CAT15
20201213,SKU6908,1,BG,IG39,IPG1554,HTS15,1,1,C,BG,20111018,CAT15
20201213,SKU6909,5,BG,IG39,IPG1554,HTS15,1,1,C,BG,20111018,CAT15
20201213,SKU6909,5,BG,IG39,IPG1554,HTS15,1,1,C,BG,20111018,CAT15
20201213,SKU6913,1,BG,IG39,IPG1554,HTS15,2,0,C,BG,20140211,CAT15
20201213,SKU6919,1,BG,IG39,IPG1554,HTS15,1,1,C,BG,20140214,CAT15
20201213,SKU6929,6,BG,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15
20201213,SKU6933,1,BG,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15
20201213,SKU6933,1,BG,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15
20201213,SKU6937,1,BX,IG39,IPG1807,HTS15,1,1,C,BX,20140215,CAT9
20201213,SKU6963,1,BX,IG39,IPG1803,HTS95,1,1,A,BX,20140210,CAT9
20201213,SKU6969,1,BX,IG39,IPG1803,HTS95,1,1,B,BX,20140210,CAT9
20201213,SKU698,1,BX,IG61,,HTS6,1,1,B,BX,20080707,CAT14
20201213,SKU698,1,BX,IG61,,HTS6,1,1,B,BX,20080707,CAT14
20201213,SKU6988,1,BX,IG39,IPG1842,HTS15,1,1,C,BX,20180320,CAT9
20201213,SKU699,1,BX,IG61,,HTS6,1,1,C,BX,20090501,CAT14
20201213,SKU701,1,BX,IG61,,HTS6,1,1,C,BX,20080707,CAT14
20201213,SKU7016,7,BX,IG7,IPG695,HTS95,2,0,C,BX,20160722,CAT8
20201213,SKU7028,3,BX,IG7,IPG645,HTS95,1,1,A,BX,20160108,CAT8
20201213,SKU7034,1,BX,IG7,IPG695,HTS95,2,0,C,BX,20180402,CAT8
20201213,SKU7037,2,BX,IG7,IPG695,HTS95,2,0,C,BX,20150619,CAT8
20201213,SKU7037,4,BX,IG7,IPG695,HTS95,2,0,C,BX,20150619,CAT8
20201213,SKU7047,3,BX,IG7,IPG645,HTS95,1,1,B,BX,20151230,CAT8
20201213,SKU7049,1,BX,IG7,IPG695,HTS95,1,1,C,BX,20150619,CAT8
20201213,SKU705,1,PC,IG71,,HTS114,1,0,C,PC,20161021,CAT14
20201213,SKU7060,1,BX,IG39,IPG1800,HTS62,1,1,C,BX,20140217,CAT9
20201213,SKU7061,1,BX,IG39,IPG1800,HTS62,1,1,C,BX,20140217,CAT9
20201213,SKU7114,1,BX,IG39,IPG1798,HTS62,1,1,C,BX,20180122,CAT9
20201213,SKU7115,1,BX,IG39,IPG1799,HTS62,1,1,C,BX,20140225,CAT9
20201213,SKU7117,1,BX,IG39,IPG1799,HTS62,1,1,C,BX,20140217,CAT9
20201213,SKU7129,5,BX,IG14,IPG699,HTS17,1,1,C,BX,20180402,CAT8
20201213,SKU7133,1,BX,IG14,IPG699,HTS17,1,1,C,BX,20160108,CAT8
20201213,SKU7134,1,BX,IG14,IPG699,HTS17,1,1,C,BX,20160104,CAT8
20201213,SKU7135,2,BX,IG14,IPG699,HTS17,1,1,C,BX,20160104,CAT8
20201213,SKU7145,1,BX,IG14,IPG699,HTS17,1,1,A,BX,20141017,CAT8
20201213,SKU7145,2,BX,IG14,IPG699,HTS17,1,1,A,BX,20141017,CAT8
20201213,SKU7166,1,BX,IG42,IPG897,HTS15,1,4,B,BX,20181026,CAT10
20201213,SKU7179,4,PC,IG45,,HTS16,1,0,C,PC,20110624,CAT17
20201213,SKU7181,200,PC,IG45,,HTS16,1,0,C,PC,20110624,CAT17
20201213,SKU7188,5,PC,IG45,,HTS24,1,1,C,PC,20171128,CAT17
20201213,SKU7194,2,PC,IG45,,HTS24,1,1,C,PC,20171128,CAT17
20201213,SKU7195,1,PC,IG45,,HTS24,1,1,B,PC,20110624,CAT17
20201213,SKU7200,2,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU7202,1,PR,IG45,,HTS24,1,1,C,PR,20110624,CAT17
20201213,SKU7206,23,PC,IG45,,HTS16,1,0,C,PC,20110624,CAT17
20201213,SKU7207,40,PC,IG45,,HTS16,1,0,B,PC,20171128,CAT17
20201213,SKU7208,200,PC,IG45,,HTS16,1,0,B,PC,20110624,CAT17
20201213,SKU7209,8,PC,IG45,,HTS16,1,0,B,PC,20110624,CAT17
20201213,SKU7214,4,PC,IG45,,HTS24,1,1,C,PC,20171113,CAT17
20201213,SKU7218,2,PC,IG45,,HTS24,1,1,C,PC,20171113,CAT17
20201213,SKU7223,200,PC,IG45,,HTS24,1,1,C,PC,20191125,CAT17
20201213,SKU7227,166,PC,IG45,,HTS24,1,1,C,PC,20191125,CAT17
20201213,SKU7231,200,PC,IG45,,HTS24,1,1,B,PC,20191125,CAT17
20201213,SKU7237,160,PC,IG45,,HTS24,1,1,C,PC,20191125,CAT17
20201213,SKU7259,48,PC,IG45,,HTS24,1,1,C,PC,20110624,CAT17
20201213,SKU7262,180,PC,IG45,,HTS24,1,1,C,PC,20110624,CAT17
20201213,SKU7275,2,PR,IG45,,HTS16,1,1,C,PR,20110624,CAT17
20201213,SKU7282,28,PR,IG45,,HTS16,1,1,C,PR,20110624,CAT17
20201213,SKU7314,17,BX,IG2,IPG1182,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7316,1,BX,IG2,IPG1181,HTS97,2,0,B,BX,20131219,CAT1
20201213,SKU7318,3,BX,IG2,IPG1182,HTS97,2,0,B,BX,20131219,CAT1
