WHS,ZONE,TYPE,AISLE,COLUMN,SHELF,LOC
80,WH,LOC4,33,H,5,33H5
80,WH,LOC4,33,H,6,33H6
80,WH,LOC4,33,H,7,33H7
80,WH,LOC4,33,H,8,33H8
80,WH,LOC4,33,H,9,33H9
80,WH,LOC4,33,I,1,33I1
80,WH,LOC5,33,I,10,33I10
80,WH,LOC5,33,I,11,33I11
80,WH,LOC5,33,I,12,33I12
80,WH,LOC4,33,I,2,33I2
80,WH,LOC4,33,I,3,33I3
80,WH,LOC4,33,I,4,33I4
80,WH,LOC4,33,I,5,33I5
80,WH,LOC4,33,I,6,33I6
80,WH,LOC4,33,I,7,33I7
80,WH,LOC4,33,I,8,33I8
80,WH,LOC4,33,I,9,33I9
80,WH,LOC4,33,J,1,33J1
80,WH,LOC5,33,J,10,33J10
80,WH,LOC5,33,J,11,33J11
80,WH,LOC5,33,J,12,33J12
80,WH,LOC4,33,J,2,33J2
80,WH,LOC4,33,J,3,33J3
80,WH,LOC4,33,J,4,33J4
80,WH,LOC4,33,J,5,33J5
80,WH,LOC4,33,J,6,33J6
80,WH,LOC4,33,J,7,33J7
80,WH,LOC4,33,J,8,33J8
80,WH,LOC4,33,J,9,33J9
80,WH,LOC4,33,K,1,33K1
80,WH,LOC5,33,K,10,33K10
80,WH,LOC5,33,K,11,33K11
80,WH,LOC5,33,K,12,33K12
80,WH,LOC4,33,K,2,33K2
80,WH,LOC4,33,K,3,33K3
80,WH,LOC4,33,K,4,33K4
80,WH,LOC4,33,K,5,33K5
80,WH,LOC4,33,K,6,33K6
80,WH,LOC4,33,K,7,33K7
80,WH,LOC4,33,K,8,33K8
80,WH,LOC4,33,K,9,33K9
80,WH,LOC4,34,A,1,34A1
80,WH,LOC5,34,A,10,34A10
80,WH,LOC5,34,A,11,34A11
80,WH,LOC5,34,A,12,34A12
80,WH,LOC4,34,A,2,34A2
80,WH,LOC4,34,A,3,34A3
80,WH,LOC4,34,A,4,34A4
80,WH,LOC4,34,A,5,34A5
80,WH,LOC4,34,A,6,34A6
80,WH,LOC4,34,A,7,34A7
80,WH,LOC4,34,A,8,34A8
80,WH,LOC4,34,A,9,34A9
80,WH,LOC4,34,B,1,34B1
80,WH,LOC5,34,B,10,34B10
80,WH,LOC5,34,B,11,34B11
80,WH,LOC5,34,B,12,34B12
80,WH,LOC4,34,B,2,34B2
80,WH,LOC4,34,B,3,34B3
80,WH,LOC4,34,B,4,34B4
80,WH,LOC4,34,B,5,34B5
80,WH,LOC4,34,B,6,34B6
80,WH,LOC4,34,B,7,34B7
80,WH,LOC4,34,B,8,34B8
80,WH,LOC4,34,B,9,34B9
80,WH,LOC4,34,C,1,34C1
80,WH,LOC5,34,C,10,34C10
80,WH,LOC5,34,C,11,34C11
80,WH,LOC5,34,C,12,34C12
80,WH,LOC4,34,C,2,34C2
80,WH,LOC4,34,C,3,34C3
80,WH,LOC4,34,C,4,34C4
80,WH,LOC4,34,C,5,34C5
80,WH,LOC4,34,C,6,34C6
80,WH,LOC4,34,C,7,34C7
80,WH,LOC4,34,C,8,34C8
80,WH,LOC4,34,C,9,34C9
80,WH,LOC4,34,D,1,34D1
80,WH,LOC5,34,D,10,34D10
80,WH,LOC5,34,D,11,34D11
80,WH,LOC5,34,D,12,34D12
80,WH,LOC4,34,D,2,34D2
80,WH,LOC4,34,D,3,34D3
80,WH,LOC4,34,D,4,34D4
80,WH,LOC4,34,D,5,34D5
80,WH,LOC4,34,D,6,34D6
80,WH,LOC4,34,D,7,34D7
80,WH,LOC4,34,D,8,34D8
80,WH,LOC4,34,D,9,34D9
80,WH,LOC4,34,E,1,34E1
80,WH,LOC5,34,E,10,34E10
80,WH,LOC5,34,E,11,34E11
80,WH,LOC5,34,E,12,34E12
80,WH,LOC4,34,E,2,34E2
80,WH,LOC4,34,E,3,34E3
80,WH,LOC4,34,E,4,34E4
80,WH,LOC4,34,E,5,34E5
80,WH,LOC4,34,E,6,34E6
80,WH,LOC4,34,E,7,34E7
80,WH,LOC4,34,E,8,34E8
80,WH,LOC4,34,E,9,34E9
80,WH,LOC4,34,F,1,34F1
80,WH,LOC5,34,F,10,34F10
80,WH,LOC5,34,F,11,34F11
80,WH,LOC5,34,F,12,34F12
80,WH,LOC4,34,F,2,34F2
80,WH,LOC4,34,F,3,34F3
80,WH,LOC4,34,F,4,34F4
80,WH,LOC4,34,F,5,34F5
80,WH,LOC4,34,F,6,34F6
80,WH,LOC4,34,F,7,34F7
80,WH,LOC4,34,F,8,34F8
80,WH,LOC4,34,F,9,34F9
80,WH,LOC4,34,G,1,34G1
80,WH,LOC5,34,G,10,34G10
80,WH,LOC5,34,G,11,34G11
80,WH,LOC5,34,G,12,34G12
80,WH,LOC4,34,G,2,34G2
80,WH,LOC4,34,G,3,34G3
80,WH,LOC4,34,G,4,34G4
80,WH,LOC4,34,G,5,34G5
80,WH,LOC4,34,G,6,34G6
80,WH,LOC4,34,G,7,34G7
80,WH,LOC4,34,G,8,34G8
80,WH,LOC4,34,G,9,34G9
80,WH,LOC4,34,H,1,34H1
80,WH,LOC5,34,H,10,34H10
80,WH,LOC5,34,H,11,34H11
80,WH,LOC5,34,H,12,34H12
80,WH,LOC4,34,H,2,34H2
80,WH,LOC4,34,H,3,34H3
80,WH,LOC4,34,H,4,34H4
80,WH,LOC4,34,H,5,34H5
80,WH,LOC4,34,H,6,34H6
80,WH,LOC4,34,H,7,34H7
80,WH,LOC4,34,H,8,34H8
80,WH,LOC4,34,H,9,34H9
80,WH,LOC4,34,I,1,34I1
80,WH,LOC5,34,I,10,34I10
80,WH,LOC5,34,I,11,34I11
80,WH,LOC5,34,I,12,34I12
80,WH,LOC4,34,I,2,34I2
80,WH,LOC4,34,I,3,34I3
80,WH,LOC4,34,I,4,34I4
80,WH,LOC4,34,I,5,34I5
80,WH,LOC4,34,I,6,34I6
80,WH,LOC4,34,I,7,34I7
80,WH,LOC4,34,I,8,34I8
80,WH,LOC4,34,I,9,34I9
80,WH,LOC4,34,J,1,34J1
80,WH,LOC5,34,J,10,34J10
80,WH,LOC5,34,J,11,34J11
80,WH,LOC5,34,J,12,34J12
80,WH,LOC4,34,J,2,34J2
80,WH,LOC4,34,J,3,34J3
80,WH,LOC4,34,J,4,34J4
80,WH,LOC4,34,J,5,34J5
80,WH,LOC4,34,J,6,34J6
80,WH,LOC4,34,J,7,34J7
80,WH,LOC4,34,J,8,34J8
80,WH,LOC4,34,J,9,34J9
80,WH,LOC4,34,K,1,34K1
80,WH,LOC5,34,K,10,34K10
80,WH,LOC5,34,K,11,34K11
80,WH,LOC5,34,K,12,34K12
80,WH,LOC4,34,K,2,34K2
80,WH,LOC4,34,K,3,34K3
80,WH,LOC4,34,K,4,34K4
80,WH,LOC4,34,K,5,34K5
80,WH,LOC4,34,K,6,34K6
80,WH,LOC4,34,K,7,34K7
80,WH,LOC4,34,K,8,34K8
80,WH,LOC4,34,K,9,34K9
80,WH,LOC4,34,L,1,34L1
80,WH,LOC5,34,L,10,34L10
80,WH,LOC5,34,L,11,34L11
80,WH,LOC5,34,L,12,34L12
80,WH,LOC4,34,L,2,34L2
80,WH,LOC4,34,L,3,34L3
80,WH,LOC4,34,L,4,34L4
80,WH,LOC4,34,L,5,34L5
80,WH,LOC4,34,L,6,34L6
80,WH,LOC4,34,L,7,34L7
80,WH,LOC4,34,L,8,34L8
80,WH,LOC4,34,L,9,34L9
80,WH,LOC4,34,M,1,34M1
80,WH,LOC5,34,M,10,34M10
80,WH,LOC5,34,M,11,34M11
80,WH,LOC5,34,M,12,34M12
80,WH,LOC4,34,M,2,34M2
80,WH,LOC4,34,M,3,34M3
80,WH,LOC4,34,M,4,34M4
80,WH,LOC4,34,M,5,34M5
80,WH,LOC4,34,M,6,34M6
80,WH,LOC4,34,M,7,34M7
80,WH,LOC4,34,M,8,34M8
80,WH,LOC4,34,M,9,34M9
80,WH,LOC4,34,N,1,34N1
80,WH,LOC5,34,N,10,34N10
80,WH,LOC5,34,N,11,34N11
80,WH,LOC5,34,N,12,34N12
80,WH,LOC4,34,N,2,34N2
80,WH,LOC4,34,N,3,34N3
80,WH,LOC4,34,N,4,34N4
80,WH,LOC4,34,N,5,34N5
80,WH,LOC4,34,N,6,34N6
80,WH,LOC4,34,N,7,34N7
80,WH,LOC4,34,N,8,34N8
80,WH,LOC4,34,N,9,34N9
80,WH,LOC4,34,O,1,34O1
80,WH,LOC5,34,O,10,34O10
80,WH,LOC5,34,O,11,34O11
80,WH,LOC5,34,O,12,34O12
80,WH,LOC4,34,O,2,34O2
80,WH,LOC4,34,O,3,34O3
80,WH,LOC4,34,O,4,34O4
80,WH,LOC4,34,O,5,34O5
80,WH,LOC4,34,O,6,34O6
80,WH,LOC4,34,O,7,34O7
80,WH,LOC4,34,O,8,34O8
80,WH,LOC4,34,O,9,34O9
80,WH,LOC4,34,P,1,34P1
80,WH,LOC5,34,P,10,34P10
80,WH,LOC5,34,P,11,34P11
80,WH,LOC5,34,P,12,34P12
80,WH,LOC4,34,P,2,34P2
80,WH,LOC4,34,P,3,34P3
80,WH,LOC4,34,P,4,34P4
80,WH,LOC4,34,P,5,34P5
80,WH,LOC4,34,P,6,34P6
80,WH,LOC4,34,P,7,34P7
80,WH,LOC4,34,P,8,34P8
80,WH,LOC4,34,P,9,34P9
80,WH,LOC4,35,A,1,35A1
80,WH,LOC5,35,A,10,35A10
80,WH,LOC5,35,A,11,35A11
80,WH,LOC5,35,A,12,35A12
80,WH,LOC4,35,A,2,35A2
80,WH,LOC4,35,A,3,35A3
80,WH,LOC4,35,A,4,35A4
80,WH,LOC4,35,A,5,35A5
80,WH,LOC4,35,A,6,35A6
80,WH,LOC4,35,A,7,35A7
80,WH,LOC4,35,A,8,35A8
80,WH,LOC4,35,A,9,35A9
80,WH,LOC4,35,B,1,35B1
80,WH,LOC5,35,B,10,35B10
80,WH,LOC5,35,B,11,35B11
80,WH,LOC5,35,B,12,35B12
80,WH,LOC4,35,B,2,35B2
80,WH,LOC4,35,B,3,35B3
80,WH,LOC4,35,B,4,35B4
80,WH,LOC4,35,B,5,35B5
80,WH,LOC4,35,B,6,35B6
80,WH,LOC4,35,B,7,35B7
80,WH,LOC4,35,B,8,35B8
80,WH,LOC4,35,B,9,35B9
80,WH,LOC4,35,C,1,35C1
80,WH,LOC5,35,C,10,35C10
80,WH,LOC5,35,C,11,35C11
80,WH,LOC5,35,C,12,35C12
80,WH,LOC4,35,C,2,35C2
80,WH,LOC4,35,C,3,35C3
80,WH,LOC4,35,C,4,35C4
80,WH,LOC4,35,C,5,35C5
80,WH,LOC4,35,C,6,35C6
80,WH,LOC4,35,C,7,35C7
80,WH,LOC4,35,C,8,35C8
80,WH,LOC4,35,C,9,35C9
80,WH,LOC4,35,D,1,35D1
80,WH,LOC5,35,D,10,35D10
80,WH,LOC5,35,D,11,35D11
80,WH,LOC5,35,D,12,35D12
80,WH,LOC4,35,D,2,35D2
80,WH,LOC4,35,D,3,35D3
80,WH,LOC4,35,D,4,35D4
80,WH,LOC4,35,D,5,35D5
80,WH,LOC4,35,D,6,35D6
80,WH,LOC4,35,D,7,35D7
80,WH,LOC4,35,D,8,35D8
80,WH,LOC4,35,D,9,35D9
80,WH,LOC4,35,E,1,35E1
80,WH,LOC5,35,E,10,35E10
80,WH,LOC5,35,E,11,35E11
80,WH,LOC5,35,E,12,35E12
80,WH,LOC4,35,E,2,35E2
80,WH,LOC4,35,E,3,35E3
80,WH,LOC4,35,E,4,35E4
80,WH,LOC4,35,E,5,35E5
80,WH,LOC4,35,E,6,35E6
80,WH,LOC4,35,E,7,35E7
80,WH,LOC4,35,E,8,35E8
80,WH,LOC4,35,E,9,35E9
80,WH,LOC4,35,F,1,35F1
80,WH,LOC4,35,G,1,35G1
80,WH,LOC4,35,H,1,35H1
80,WH,LOC5,35,H,10,35H10
80,WH,LOC5,35,H,11,35H11
80,WH,LOC5,35,H,12,35H12
80,WH,LOC4,35,H,2,35H2
80,WH,LOC4,35,H,3,35H3
80,WH,LOC4,35,H,4,35H4
80,WH,LOC4,35,H,5,35H5
80,WH,LOC4,35,H,6,35H6
80,WH,LOC4,35,H,7,35H7
80,WH,LOC4,35,H,8,35H8
80,WH,LOC4,35,H,9,35H9
80,WH,LOC4,35,I,1,35I1
80,WH,LOC5,35,I,10,35I10
80,WH,LOC5,35,I,11,35I11
80,WH,LOC5,35,I,12,35I12
80,WH,LOC4,35,I,2,35I2
80,WH,LOC4,35,I,3,35I3
80,WH,LOC4,35,I,4,35I4
80,WH,LOC4,35,I,5,35I5
80,WH,LOC4,35,I,6,35I6
80,WH,LOC4,35,I,7,35I7
80,WH,LOC4,35,I,8,35I8
80,WH,LOC4,35,I,9,35I9
80,WH,LOC4,35,J,1,35J1
80,WH,LOC5,35,J,10,35J10
80,WH,LOC5,35,J,11,35J11
80,WH,LOC5,35,J,12,35J12
80,WH,LOC4,35,J,2,35J2
80,WH,LOC4,35,J,3,35J3
80,WH,LOC4,35,J,4,35J4
80,WH,LOC4,35,J,5,35J5
80,WH,LOC4,35,J,6,35J6
80,WH,LOC4,35,J,7,35J7
80,WH,LOC4,35,J,8,35J8
80,WH,LOC4,35,J,9,35J9
80,WH,LOC4,35,K,1,35K1
80,WH,LOC5,35,K,10,35K10
80,WH,LOC5,35,K,11,35K11
80,WH,LOC5,35,K,12,35K12
80,WH,LOC4,35,K,2,35K2
80,WH,LOC4,35,K,3,35K3
80,WH,LOC4,35,K,4,35K4
80,WH,LOC4,35,K,5,35K5
80,WH,LOC4,35,K,6,35K6
80,WH,LOC4,35,K,7,35K7
80,WH,LOC4,35,K,8,35K8
80,WH,LOC4,35,K,9,35K9
80,WH,LOC4,36,A,1,36A1
80,WH,LOC5,36,A,10,36A10
80,WH,LOC5,36,A,11,36A11
80,WH,LOC5,36,A,12,36A12
80,WH,LOC4,36,A,2,36A2
80,WH,LOC4,36,A,3,36A3
80,WH,LOC4,36,A,4,36A4
80,WH,LOC4,36,A,5,36A5
80,WH,LOC4,36,A,6,36A6
80,WH,LOC4,36,A,7,36A7
80,WH,LOC4,36,A,8,36A8
80,WH,LOC4,36,A,9,36A9
80,WH,LOC4,36,B,1,36B1
80,WH,LOC5,36,B,10,36B10
80,WH,LOC5,36,B,11,36B11
80,WH,LOC5,36,B,12,36B12
80,WH,LOC4,36,B,2,36B2
80,WH,LOC4,36,B,3,36B3
80,WH,LOC4,36,B,4,36B4
80,WH,LOC4,36,B,5,36B5
80,WH,LOC4,36,B,6,36B6
80,WH,LOC4,36,B,7,36B7
80,WH,LOC4,36,B,8,36B8
80,WH,LOC4,36,B,9,36B9
80,WH,LOC4,36,C,1,36C1
80,WH,LOC5,36,C,10,36C10
80,WH,LOC5,36,C,11,36C11
80,WH,LOC5,36,C,12,36C12
80,WH,LOC4,36,C,2,36C2
80,WH,LOC4,36,C,3,36C3
80,WH,LOC4,36,C,4,36C4
80,WH,LOC4,36,C,5,36C5
80,WH,LOC4,36,C,6,36C6
80,WH,LOC4,36,C,7,36C7
80,WH,LOC4,36,C,8,36C8
80,WH,LOC4,36,C,9,36C9
80,WH,LOC4,36,D,1,36D1
80,WH,LOC5,36,D,10,36D10
80,WH,LOC5,36,D,11,36D11
80,WH,LOC5,36,D,12,36D12
80,WH,LOC4,36,D,2,36D2
80,WH,LOC4,36,D,3,36D3
80,WH,LOC4,36,D,4,36D4
80,WH,LOC4,36,D,5,36D5
80,WH,LOC4,36,D,6,36D6
80,WH,LOC4,36,D,7,36D7
80,WH,LOC4,36,D,8,36D8
80,WH,LOC4,36,D,9,36D9
80,WH,LOC4,36,E,1,36E1
80,WH,LOC5,36,E,10,36E10
80,WH,LOC5,36,E,11,36E11
80,WH,LOC5,36,E,12,36E12
80,WH,LOC4,36,E,2,36E2
80,WH,LOC4,36,E,3,36E3
80,WH,LOC4,36,E,4,36E4
80,WH,LOC4,36,E,5,36E5
80,WH,LOC4,36,E,6,36E6
80,WH,LOC4,36,E,7,36E7
80,WH,LOC4,36,E,8,36E8
80,WH,LOC4,36,E,9,36E9
80,WH,LOC4,36,F,1,36F1
80,WH,LOC5,36,F,10,36F10
80,WH,LOC5,36,F,11,36F11
80,WH,LOC5,36,F,12,36F12
80,WH,LOC4,36,F,2,36F2
80,WH,LOC4,36,F,3,36F3
80,WH,LOC4,36,F,4,36F4
80,WH,LOC4,36,F,5,36F5
80,WH,LOC4,36,F,6,36F6
80,WH,LOC4,36,F,7,36F7
80,WH,LOC4,36,F,8,36F8
80,WH,LOC4,36,F,9,36F9
80,WH,LOC4,36,G,1,36G1
80,WH,LOC5,36,G,10,36G10
80,WH,LOC5,36,G,11,36G11
80,WH,LOC5,36,G,12,36G12
80,WH,LOC4,36,G,2,36G2
80,WH,LOC4,36,G,3,36G3
80,WH,LOC4,36,G,4,36G4
80,WH,LOC4,36,G,5,36G5
80,WH,LOC4,36,G,6,36G6
80,WH,LOC4,36,G,7,36G7
80,WH,LOC4,36,G,8,36G8
80,WH,LOC4,36,G,9,36G9
80,WH,LOC52,37,AZ,5,37AZ5
80,WH,LOC4,37,A,1,37A1
80,WH,LOC5,37,A,10,37A10
80,WH,LOC5,37,A,11,37A11
80,WH,LOC5,37,A,12,37A12
80,WH,LOC4,37,A,2,37A2
80,WH,LOC4,37,A,3,37A3
80,WH,LOC4,37,A,4,37A4
80,WH,LOC4,37,A,5,37A5
80,WH,LOC4,37,A,6,37A6
80,WH,LOC4,37,A,7,37A7
80,WH,LOC4,37,A,8,37A8
80,WH,LOC4,37,A,9,37A9
80,WH,LOC4,37,B,1,37B1
80,WH,LOC5,37,B,10,37B10
80,WH,LOC5,37,B,11,37B11
80,WH,LOC5,37,B,12,37B12
80,WH,LOC4,37,B,2,37B2
80,WH,LOC4,37,B,3,37B3
80,WH,LOC4,37,B,4,37B4
80,WH,LOC4,37,B,5,37B5
80,WH,LOC4,37,B,6,37B6
80,WH,LOC4,37,B,7,37B7
80,WH,LOC4,37,B,8,37B8
80,WH,LOC4,37,B,9,37B9
80,WH,LOC4,37,C,1,37C1
80,WH,LOC5,37,C,10,37C10
80,WH,LOC5,37,C,11,37C11
80,WH,LOC5,37,C,12,37C12
80,WH,LOC4,37,C,2,37C2
80,WH,LOC4,37,C,3,37C3
80,WH,LOC4,37,C,4,37C4
80,WH,LOC4,37,C,5,37C5
80,WH,LOC4,37,C,6,37C6
80,WH,LOC4,37,C,7,37C7
80,WH,LOC4,37,C,8,37C8
80,WH,LOC4,37,C,9,37C9
80,WH,LOC4,37,D,1,37D1
80,WH,LOC5,37,D,10,37D10
80,WH,LOC5,37,D,11,37D11
80,WH,LOC5,37,D,12,37D12
80,WH,LOC4,37,D,2,37D2
80,WH,LOC4,37,D,3,37D3
80,WH,LOC4,37,D,4,37D4
80,WH,LOC4,37,D,5,37D5
80,WH,LOC4,37,D,6,37D6
80,WH,LOC4,37,D,7,37D7
80,WH,LOC4,37,D,8,37D8
80,WH,LOC4,37,D,9,37D9
80,WH,LOC4,37,E,1,37E1
80,WH,LOC5,37,E,10,37E10
80,WH,LOC5,37,E,11,37E11
80,WH,LOC5,37,E,12,37E12
80,WH,LOC4,37,E,2,37E2
80,WH,LOC4,37,E,3,37E3
80,WH,LOC4,37,E,4,37E4
80,WH,LOC4,37,E,5,37E5
80,WH,LOC4,37,E,6,37E6
80,WH,LOC4,37,E,7,37E7
80,WH,LOC4,37,E,8,37E8
80,WH,LOC4,37,E,9,37E9
80,WH,LOC4,37,F,1,37F1
80,WH,LOC5,37,F,10,37F10
80,WH,LOC5,37,F,11,37F11
80,WH,LOC5,37,F,12,37F12
80,WH,LOC4,37,F,2,37F2
80,WH,LOC4,37,F,3,37F3
80,WH,LOC4,37,F,4,37F4
80,WH,LOC4,37,F,5,37F5
80,WH,LOC4,37,F,6,37F6
80,WH,LOC4,37,F,7,37F7
80,WH,LOC4,37,F,8,37F8
80,WH,LOC4,37,F,9,37F9
80,WH,LOC4,37,G,1,37G1
80,WH,LOC5,37,G,10,37G10
80,WH,LOC5,37,G,11,37G11
80,WH,LOC5,37,G,12,37G12
80,WH,LOC4,37,G,2,37G2
80,WH,LOC4,37,G,3,37G3
80,WH,LOC4,37,G,4,37G4
80,WH,LOC4,37,G,5,37G5
80,WH,LOC4,37,G,6,37G6
80,WH,LOC4,37,G,7,37G7
80,WH,LOC4,37,G,8,37G8
80,WH,LOC4,37,G,9,37G9
80,WH,LOC4,37,H,1,37H1
80,WH,LOC5,37,H,10,37H10
80,WH,LOC5,37,H,11,37H11
80,WH,LOC5,37,H,12,37H12
80,WH,LOC4,37,H,2,37H2
80,WH,LOC4,37,H,3,37H3
80,WH,LOC4,37,H,4,37H4
80,WH,LOC4,37,H,5,37H5
80,WH,LOC4,37,H,6,37H6
80,WH,LOC4,37,H,7,37H7
80,WH,LOC4,37,H,8,37H8
80,WH,LOC4,37,H,9,37H9
80,WH,LOC4,37,I,1,37I1
80,WH,LOC5,37,I,10,37I10
80,WH,LOC5,37,I,11,37I11
80,WH,LOC5,37,I,12,37I12
80,WH,LOC4,37,I,2,37I2
80,WH,LOC4,37,I,3,37I3
80,WH,LOC4,37,I,4,37I4
80,WH,LOC4,37,I,5,37I5
80,WH,LOC4,37,I,6,37I6
80,WH,LOC4,37,I,7,37I7
80,WH,LOC4,37,I,8,37I8
80,WH,LOC4,37,I,9,37I9
80,WH,LOC4,37,J,1,37J1
80,WH,LOC5,37,J,10,37J10
80,WH,LOC5,37,J,11,37J11
80,WH,LOC5,37,J,12,37J12
80,WH,LOC4,37,J,2,37J2
80,WH,LOC4,37,J,3,37J3
80,WH,LOC4,37,J,4,37J4
80,WH,LOC4,37,J,5,37J5
80,WH,LOC4,37,J,6,37J6
80,WH,LOC4,37,J,7,37J7
80,WH,LOC4,37,J,8,37J8
80,WH,LOC4,37,J,9,37J9
80,WH,LOC4,37,K,1,37K1
80,WH,LOC5,37,K,10,37K10
80,WH,LOC5,37,K,11,37K11
80,WH,LOC5,37,K,12,37K12
80,WH,LOC4,37,K,2,37K2
80,WH,LOC4,37,K,3,37K3
80,WH,LOC4,37,K,4,37K4
80,WH,LOC4,37,K,5,37K5
80,WH,LOC4,37,K,6,37K6
80,WH,LOC4,37,K,7,37K7
80,WH,LOC4,37,K,8,37K8
80,WH,LOC4,37,K,9,37K9
80,WH,LOC4,37,L,1,37L1
80,WH,LOC5,37,L,10,37L10
80,WH,LOC5,37,L,11,37L11
80,WH,LOC5,37,L,12,37L12
80,WH,LOC4,37,L,2,37L2
80,WH,LOC4,37,L,3,37L3
80,WH,LOC4,37,L,4,37L4
80,WH,LOC4,37,L,5,37L5
80,WH,LOC4,37,L,6,37L6
80,WH,LOC4,37,L,7,37L7
80,WH,LOC4,37,L,8,37L8
80,WH,LOC4,37,L,9,37L9
80,WH,LOC4,37,M,1,37M1
80,WH,LOC5,37,M,10,37M10
80,WH,LOC5,37,M,11,37M11
80,WH,LOC5,37,M,12,37M12
80,WH,LOC4,37,M,2,37M2
80,WH,LOC4,37,M,3,37M3
80,WH,LOC4,37,M,4,37M4
80,WH,LOC4,37,M,5,37M5
80,WH,LOC4,37,M,6,37M6
80,WH,LOC4,37,M,7,37M7
80,WH,LOC4,37,M,8,37M8
80,WH,LOC4,37,M,9,37M9
80,WH,LOC4,37,N,1,37N1
80,WH,LOC5,37,N,10,37N10
80,WH,LOC5,37,N,11,37N11
80,WH,LOC5,37,N,12,37N12
80,WH,LOC4,37,N,2,37N2
80,WH,LOC4,37,N,3,37N3
80,WH,LOC4,37,N,4,37N4
80,WH,LOC4,37,N,5,37N5
80,WH,LOC4,37,N,6,37N6
80,WH,LOC4,37,N,7,37N7
80,WH,LOC4,37,N,8,37N8
80,WH,LOC4,37,N,9,37N9
80,WH,LOC4,37,O,1,37O1
80,WH,LOC5,37,O,10,37O10
80,WH,LOC5,37,O,11,37O11
80,WH,LOC5,37,O,12,37O12
80,WH,LOC4,37,O,2,37O2
80,WH,LOC4,37,O,3,37O3
80,WH,LOC4,37,O,4,37O4
80,WH,LOC4,37,O,5,37O5
80,WH,LOC4,37,O,6,37O6
80,WH,LOC4,37,O,7,37O7
80,WH,LOC4,37,O,8,37O8
80,WH,LOC4,37,O,9,37O9
80,WH,LOC4,37,P,1,37P1
80,WH,LOC5,37,P,10,37P10
80,WH,LOC5,37,P,11,37P11
80,WH,LOC5,37,P,12,37P12
80,WH,LOC4,37,P,2,37P2
80,WH,LOC4,37,P,3,37P3
80,WH,LOC4,37,P,4,37P4
80,WH,LOC4,37,P,5,37P5
80,WH,LOC4,37,P,6,37P6
80,WH,LOC4,37,P,7,37P7
80,WH,LOC4,37,P,8,37P8
80,WH,LOC4,37,P,9,37P9
80,WH,LOC4,37,Q,1,37Q1
80,WH,LOC5,37,Q,10,37Q10
80,WH,LOC5,37,Q,11,37Q11
80,WH,LOC5,37,Q,12,37Q12
80,WH,LOC4,37,Q,2,37Q2
80,WH,LOC4,37,Q,3,37Q3
80,WH,LOC4,37,Q,4,37Q4
80,WH,LOC4,37,Q,5,37Q5
80,WH,LOC4,37,Q,6,37Q6
80,WH,LOC4,37,Q,7,37Q7
80,WH,LOC4,37,Q,8,37Q8
80,WH,LOC4,37,Q,9,37Q9
80,WH,LOC4,37,R,1,37R1
80,WH,LOC5,37,R,10,37R10
80,WH,LOC5,37,R,11,37R11
80,WH,LOC5,37,R,12,37R12
80,WH,LOC4,37,R,2,37R2
80,WH,LOC4,37,R,3,37R3
80,WH,LOC4,37,R,4,37R4
80,WH,LOC4,37,R,5,37R5
80,WH,LOC4,37,R,6,37R6
80,WH,LOC4,37,R,7,37R7
80,WH,LOC4,37,R,8,37R8
80,WH,LOC4,37,R,9,37R9
80,WH,LOC4,37,S,1,37S1
80,WH,LOC5,37,S,10,37S10
80,WH,LOC5,37,S,11,37S11
80,WH,LOC5,37,S,12,37S12
80,WH,LOC4,37,S,2,37S2
80,WH,LOC4,37,S,3,37S3
80,WH,LOC4,37,S,4,37S4
80,WH,LOC4,37,S,5,37S5
80,WH,LOC4,37,S,6,37S6
80,WH,LOC4,37,S,7,37S7
80,WH,LOC4,37,S,8,37S8
80,WH,LOC4,37,S,9,37S9
80,WH,LOC4,37,T,1,37T1
80,WH,LOC5,37,T,10,37T10
80,WH,LOC5,37,T,11,37T11
80,WH,LOC5,37,T,12,37T12
80,WH,LOC4,37,T,2,37T2
80,WH,LOC4,37,T,3,37T3
80,WH,LOC4,37,T,4,37T4
80,WH,LOC4,37,T,5,37T5
80,WH,LOC4,37,T,6,37T6
80,WH,LOC4,37,T,7,37T7
80,WH,LOC4,37,T,8,37T8
80,WH,LOC4,37,T,9,37T9
80,WH,LOC4,37,U,1,37U1
80,WH,LOC5,37,U,10,37U10
80,WH,LOC5,37,U,11,37U11
80,WH,LOC5,37,U,12,37U12
80,WH,LOC4,37,U,2,37U2
80,WH,LOC4,37,U,3,37U3
80,WH,LOC4,37,U,4,37U4
80,WH,LOC4,37,U,5,37U5
80,WH,LOC4,37,U,6,37U6
80,WH,LOC4,37,U,7,37U7
80,WH,LOC4,37,U,8,37U8
80,WH,LOC4,37,U,9,37U9
80,WH,LOC4,37,V,1,37V1
80,WH,LOC5,37,V,10,37V10
80,WH,LOC5,37,V,11,37V11
80,WH,LOC5,37,V,12,37V12
80,WH,LOC4,37,V,2,37V2
80,WH,LOC4,37,V,3,37V3
80,WH,LOC4,37,V,4,37V4
80,WH,LOC4,37,V,5,37V5
80,WH,LOC4,37,V,6,37V6
80,WH,LOC4,37,V,7,37V7
80,WH,LOC4,37,V,8,37V8
80,WH,LOC4,37,V,9,37V9
80,WH,LOC4,37,W,1,37W1
80,WH,LOC5,37,W,10,37W10
80,WH,LOC5,37,W,11,37W11
80,WH,LOC5,37,W,12,37W12
