SKU,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT
SKU377,IG29,IPG675,HTS61,1,1,B,BX,20210119,CAT8
SKU378,IG29,IPG675,HTS61,1,1,B,BX,20210119,CAT8
SKU379,IG22,IPG1210,HTS48,1,1,A,RL,20171115,CAT7
SKU380,IG22,IPG1209,HTS48,2,0,C,RL,20171115,CAT7
SKU381,IG22,IPG1209,HTS48,2,0,C,RL,20171115,CAT7
SKU382,IG22,IPG1209,HTS48,2,0,C,RL,20171115,CAT7
SKU383,IG22,IPG1209,HTS48,2,0,C,RL,20180730,CAT7
SKU384,IG22,IPG1209,HTS48,2,0,C,RL,20171115,CAT7
SKU385,IG22,IPG1209,HTS48,2,0,C,RL,20171115,CAT7
SKU386,IG22,IPG1209,HTS48,2,0,C,RL,20171115,CAT7
SKU387,IG22,IPG1209,HTS48,2,0,C,RL,20171115,CAT7
SKU388,IG22,IPG1221,HTS48,2,0,C,RL,20171115,CAT7
SKU389,IG22,IPG1221,HTS48,2,0,C,RL,20171128,CAT7
SKU390,IG22,IPG1221,HTS48,2,0,C,RL,20171127,CAT7
SKU391,IG22,IPG1221,HTS48,2,0,C,RL,20171127,CAT7
SKU392,IG22,IPG1221,HTS48,2,0,C,RL,20171128,CAT7
SKU393,IG22,IPG1221,HTS48,2,0,C,RL,20171128,CAT7
SKU394,IG22,IPG1221,HTS48,2,0,C,RL,20171115,CAT7
SKU395,IG22,IPG1221,HTS48,2,0,C,RL,20171128,CAT7
SKU396,IG22,IPG1221,HTS48,2,0,C,RL,20171201,CAT7
SKU397,IG22,IPG1221,HTS48,2,0,C,RL,20171214,CAT7
SKU398,IG22,IPG1221,HTS48,2,0,C,RL,20171128,CAT7
SKU399,IG22,IPG1216,HTS48,2,0,B,RL,20171115,CAT7
SKU400,IG22,IPG1217,HTS48,1,1,A,RL,20171115,CAT7
SKU401,IG22,IPG1216,HTS48,1,1,A,RL,20171115,CAT7
SKU402,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU403,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU404,IG22,IPG1216,HTS48,2,0,B,RL,20171115,CAT7
SKU405,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU406,IG22,IPG1216,HTS48,1,1,B,RL,20171115,CAT7
SKU407,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU408,IG22,IPG1216,HTS48,1,1,C,RL,20171115,CAT7
SKU409,IG22,IPG1216,HTS48,2,0,A,RL,20171115,CAT7
SKU410,IG22,IPG1216,HTS48,2,0,B,RL,20171115,CAT7
SKU411,IG22,IPG1216,HTS48,1,1,B,RL,20171115,CAT7
SKU412,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU413,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU414,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU415,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU416,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU417,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU418,IG22,IPG1216,HTS48,1,1,A,RL,20171115,CAT7
SKU419,IG22,IPG1216,HTS48,1,1,B,RL,20171115,CAT7
SKU420,IG22,IPG1216,HTS48,1,1,A,RL,20171115,CAT7
SKU421,IG22,IPG1216,HTS48,2,0,C,RL,20171214,CAT7
SKU422,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU423,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU424,IG22,IPG1216,HTS48,2,0,C,RL,20171115,CAT7
SKU425,IG22,IPG1216,HTS48,2,0,C,RL,20171128,CAT7
SKU426,IG22,IPG1216,HTS48,1,1,C,RL,20171115,CAT7
SKU427,IG22,,HTS48,1,1,A,RL,20171115,CAT7
SKU428,IG22,IPG1225,HTS48,1,1,C,RL,20171115,CAT7
SKU429,IG29,IPG610,HTS61,1,1,B,BX,20210219,CAT8
SKU430,IG29,IPG610,HTS61,1,1,B,BX,20210219,CAT8
SKU431,IG29,IPG610,HTS61,1,1,B,BX,20210219,CAT8
SKU432,IG29,IPG610,HTS61,1,1,B,BX,20210219,CAT8
SKU433,IG29,IPG610,HTS61,1,1,B,BX,20210219,CAT8
SKU434,IG29,IPG609,HTS61,1,1,B,BX,20210219,CAT8
SKU435,IG29,IPG609,HTS61,1,1,B,BX,20210219,CAT8
SKU436,IG29,IPG609,HTS61,1,1,B,BX,20210219,CAT8
SKU437,IG29,IPG609,HTS61,1,1,B,BX,20210219,CAT8
SKU438,IG22,IPG1218,HTS48,1,0,B,RL,20171115,CAT7
SKU439,IG22,IPG1219,HTS48,1,1,A,RL,20171115,CAT7
SKU440,IG22,IPG1218,HTS48,1,1,B,RL,20171115,CAT7
SKU441,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU442,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU443,IG22,IPG1218,HTS48,2,0,B,RL,20171115,CAT7
SKU444,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU445,IG22,IPG1218,HTS48,1,1,B,RL,20171115,CAT7
SKU446,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU447,IG22,IPG1218,HTS48,1,1,C,RL,20171115,CAT7
SKU448,IG22,IPG1218,HTS48,1,1,C,RL,20171115,CAT7
SKU449,IG22,IPG1218,HTS48,2,0,B,RL,20171115,CAT7
SKU450,IG22,IPG1218,HTS48,1,1,A,RL,20171115,CAT7
SKU451,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU452,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU453,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU454,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU455,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU456,IG22,IPG1218,HTS48,1,1,B,RL,20171115,CAT7
SKU457,IG22,IPG1218,HTS48,1,1,B,RL,20171115,CAT7
SKU458,IG22,IPG1218,HTS48,1,1,B,RL,20171115,CAT7
SKU459,IG22,IPG1218,HTS48,1,1,C,RL,20171115,CAT7
SKU460,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU461,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU462,IG22,IPG1218,HTS48,2,0,C,RL,20171115,CAT7
SKU463,IG67,,HTS120,1,1,A,BX,20071015,CAT14
SKU464,IG61,,HTS6,1,1,C,BX,20090903,CAT14
SKU465,IG26,IPG1251,HTS56,2,0,B,BX,20171115,CAT7
SKU466,IG26,IPG1280,HTS56,1,1,A,BX,20171115,CAT7
SKU467,IG26,IPG1279,HTS56,2,0,C,BX,20171115,CAT7
SKU468,IG26,IPG1279,HTS56,2,0,C,BX,20171115,CAT7
SKU469,IG71,,HTS138,1,1,B,SET,20160719,CAT14
SKU470,IG71,,HTS138,2,0,B,EA,20090902,CAT14
SKU471,IG71,,HTS138,2,0,B,EA,20090902,CAT14
SKU472,IG71,,HTS138,2,0,C,EA,20160510,CAT14
SKU473,IG71,,HTS134,2,0,A,EA,20071019,CAT14
SKU474,IG71,,HTS134,2,0,A,PC,20171002,CAT14
SKU475,IG71,,HTS134,2,0,C,PC,20180810,CAT14
SKU476,IG41,IPG1194,HTS56,2,0,B,BX,20200327,CAT7
SKU477,IG22,IPG646,HTS48,1,1,A,RL,20171228,CAT7
SKU478,IG22,IPG525,HTS48,1,1,B,RL,20200319,CAT7
SKU479,IG22,IPG525,HTS48,2,0,C,RL,20200319,CAT7
SKU480,IG22,IPG525,HTS48,2,0,C,RL,20200319,CAT7
SKU481,IG22,IPG525,HTS48,1,1,C,RL,20200319,CAT7
SKU482,IG22,IPG525,HTS48,2,0,C,RL,20200319,CAT7
SKU483,IG22,IPG525,HTS48,2,0,B,RL,20200319,CAT7
SKU484,IG22,IPG525,HTS48,1,1,C,RL,20200319,CAT7
SKU485,IG22,IPG525,HTS48,2,0,C,RL,20200319,CAT7
SKU486,IG22,IPG525,HTS48,2,0,C,RL,20200319,CAT7
SKU487,IG22,IPG525,HTS48,1,1,B,RL,20200319,CAT7
SKU488,IG31,IPG945,HTS55,1,1,A,YD,20161101,CAT12
SKU489,IG31,IPG945,HTS55,1,1,A,YD,20161101,CAT12
SKU490,IG31,IPG945,HTS55,1,1,A,YD,20161101,CAT12
SKU491,IG8,IPG946,HTS132,2,0,C,PC,20160916,CAT3
SKU492,IG8,IPG1472,HTS143,2,0,C,BG,20180103,CAT3
SKU493,IG8,IPG1449,HTS132,2,0,C,EA,20150601,CAT3
SKU494,IG8,IPG1448,HTS132,1,0,C,EA,20150601,CAT3
SKU495,IG8,IPG1466,HTS143,2,0,C,PC,20160823,CAT3
SKU496,IG8,IPG1445,HTS132,2,0,C,EA,20150601,CAT3
SKU497,IG8,IPG1444,HTS132,1,1,C,EA,20150601,CAT3
SKU498,IG8,IPG1447,HTS132,1,0,C,EA,20150601,CAT2
SKU499,IG8,IPG1446,HTS132,1,0,C,EA,20150601,CAT3
SKU500,IG8,IPG1443,HTS132,1,0,C,EA,20150601,CAT2
SKU501,IG8,IPG1465,HTS143,2,0,C,EA,20170103,CAT3
SKU502,IG8,IPG1442,HTS132,1,1,B,EA,20150601,CAT3
SKU503,IG8,IPG1465,HTS143,1,1,C,EA,20160711,CAT3
SKU504,IG8,IPG1467,HTS143,1,1,C,PC,20170627,CAT3
SKU505,IG8,IPG1468,HTS143,1,1,C,PC,20170627,CAT3
SKU506,IG61,,HTS6,1,1,A,BX,20100511,CAT14
SKU507,IG61,,HTS6,1,1,B,BX,20100511,CAT14
SKU508,IG61,,HTS6,1,1,C,BX,20100511,CAT14
SKU509,IG61,,HTS6,1,1,C,BX,20100511,CAT14
SKU510,IG61,,HTS6,1,1,B,BX,20071015,CAT14
SKU511,IG61,,HTS6,2,0,C,BX,20190927,CAT14
SKU512,IG61,,HTS6,1,1,C,BX,20071015,CAT14
SKU513,IG61,,HTS6,1,1,C,BX,20071015,CAT14
SKU514,IG61,,HTS6,1,1,A,BX,20090615,CAT14
SKU515,IG61,,HTS6,1,1,A,BX,20090615,CAT14
SKU516,IG61,,HTS6,1,1,B,BX,20090615,CAT14
SKU517,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU518,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU519,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU520,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU521,IG27,,HTS50,2,0,C,RL,20190729,CAT7
SKU522,IG27,,HTS50,2,0,C,RL,20190729,CAT7
SKU523,IG27,,HTS50,2,0,C,RL,20190729,CAT7
SKU524,IG27,,HTS50,2,0,C,RL,20190729,CAT7
SKU525,IG27,,HTS50,2,0,C,RL,20190729,CAT7
SKU526,IG27,,HTS50,2,0,C,RL,20190729,CAT7
SKU527,IG29,IPG717,HTS61,1,1,B,BX,20140127,CAT8
SKU528,IG29,IPG717,HTS61,1,1,C,BX,20130924,CAT8
SKU529,IG29,IPG717,HTS61,1,1,C,BX,20140127,CAT8
SKU530,IG29,IPG717,HTS61,1,1,C,BX,20140127,CAT8
SKU531,IG29,IPG717,HTS61,2,0,C,BX,20140127,CAT8
SKU532,IG29,IPG723,HTS61,1,0,C,BX,20140127,CAT8
SKU533,IG29,IPG723,HTS61,1,1,C,BX,20140127,CAT8
SKU534,IG29,IPG723,HTS61,2,0,C,BX,20140127,CAT8
SKU535,IG29,IPG723,HTS61,1,1,C,BX,20140127,CAT8
SKU536,IG29,IPG723,HTS61,1,1,C,BX,20140130,CAT8
SKU537,IG29,IPG723,HTS61,2,0,C,BX,20130918,CAT8
SKU538,IG29,IPG745,HTS61,2,0,C,BX,20190606,CAT8
SKU539,IG29,IPG723,HTS61,1,0,C,BX,20140127,CAT8
SKU540,IG29,IPG718,HTS61,2,0,C,BX,20140127,CAT8
SKU541,IG29,IPG718,HTS61,2,0,C,BX,20140127,CAT8
SKU542,IG29,IPG718,HTS61,2,0,C,BX,20140127,CAT8
SKU543,IG71,,HTS116,2,0,B,PC,20190905,CAT14
SKU544,IG29,IPG719,HTS61,1,1,C,BX,20130924,CAT8
SKU545,IG29,IPG719,HTS61,1,1,C,BX,20130918,CAT8
SKU546,IG29,IPG719,HTS61,1,1,A,BX,20130918,CAT8
SKU547,IG61,,HTS6,1,1,A,BX,20170901,CAT14
SKU548,IG61,,HTS6,1,1,C,BX,20170901,CAT14
SKU549,IG61,,HTS6,1,1,C,BX,20170901,CAT14
SKU550,IG61,,HTS6,1,1,B,BX,20170901,CAT14
SKU551,IG29,IPG720,HTS61,1,1,C,BX,20090508,CAT8
SKU552,IG29,IPG720,HTS61,1,1,B,BX,20090508,CAT8
SKU553,IG29,IPG720,HTS61,1,1,C,BX,20090508,CAT8
SKU554,IG29,IPG721,HTS61,1,1,B,BX,20130920,CAT8
SKU555,IG29,IPG721,HTS61,1,1,C,BX,20130923,CAT8
SKU556,IG29,IPG721,HTS61,1,1,C,BX,20130920,CAT8
SKU557,IG29,IPG735,HTS61,1,1,C,BX,20080229,CAT8
SKU558,IG29,IPG735,HTS61,1,1,B,BX,20080229,CAT8
SKU559,IG29,IPG735,HTS61,1,1,A,BX,20080229,CAT8
SKU560,IG29,IPG735,HTS61,1,1,A,BX,20080229,CAT8
SKU561,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU562,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU563,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU564,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU565,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU566,IG61,,HTS6,1,1,C,BX,20090615,CAT14
SKU567,IG22,IPG1236,HTS48,1,1,C,RL,20171115,CAT7
SKU568,IG22,IPG1230,HTS48,2,0,C,RL,20171115,CAT7
SKU569,IG22,IPG1230,HTS48,2,0,C,RL,20171115,CAT7
SKU570,IG22,IPG1230,HTS48,2,0,C,RL,20171115,CAT7
SKU571,IG22,IPG1237,HTS57,2,0,B,RL,20171115,CAT7
SKU572,IG22,IPG1237,HTS57,2,0,C,RL,20171115,CAT7
SKU573,IG22,IPG1237,HTS57,2,0,C,RL,20171128,CAT7
SKU574,IG22,IPG1237,HTS48,2,0,C,RL,20171115,CAT7
SKU575,IG22,IPG1237,HTS48,2,0,C,RL,20171115,CAT7
SKU576,IG22,IPG1237,HTS57,2,0,C,RL,20171115,CAT7
SKU577,IG22,IPG1237,HTS57,2,0,B,RL,20171115,CAT7
SKU578,IG22,IPG1237,HTS57,2,0,C,RL,20171115,CAT7
SKU579,IG22,IPG1237,HTS57,2,0,C,RL,20171115,CAT7
SKU580,IG22,IPG1237,HTS48,2,0,C,RL,20171115,CAT7
SKU581,IG22,IPG1237,HTS48,2,0,C,RL,20171115,CAT7
SKU582,IG22,IPG1237,HTS48,2,0,C,RL,20171115,CAT7
SKU583,IG22,IPG1237,HTS57,2,0,B,RL,20171115,CAT7
SKU584,IG22,,HTS57,1,1,C,RL,20171115,CAT7
SKU585,IG22,IPG1228,HTS48,2,0,C,RL,20171115,CAT7
SKU586,IG22,,HTS57,1,1,C,RL,20171115,CAT7
SKU587,IG22,IPG1229,HTS48,2,0,C,RL,20171115,CAT7
SKU588,IG22,IPG1229,HTS48,2,0,C,RL,20171115,CAT7
SKU589,IG22,IPG1227,HTS57,2,0,C,RL,20171211,CAT7
SKU590,IG22,IPG1229,HTS48,2,0,C,RL,20171115,CAT7
SKU591,IG29,IPG722,HTS61,1,1,A,BX,20130918,CAT8
SKU592,IG29,IPG722,HTS61,1,1,A,BX,20130924,CAT8
SKU593,IG29,IPG722,HTS61,1,1,B,BX,20130918,CAT8
SKU594,IG29,IPG722,HTS61,1,1,A,BX,20130918,CAT8
SKU595,IG29,IPG722,HTS61,1,1,B,BX,20130918,CAT8
SKU596,IG29,IPG722,HTS61,1,1,A,BX,20130918,CAT8
SKU597,IG29,IPG722,HTS61,1,1,A,BX,20130918,CAT8
SKU598,IG29,IPG722,HTS61,1,1,A,BX,20130918,CAT8
SKU599,IG29,IPG722,HTS61,1,1,A,BX,20130918,CAT8
SKU600,IG29,IPG726,HTS61,1,1,C,BX,20080229,CAT8
SKU601,IG29,IPG726,HTS61,1,1,B,BX,20080229,CAT8
SKU602,IG29,IPG726,HTS61,1,1,A,BX,20080229,CAT8
SKU603,IG29,IPG726,HTS61,1,1,B,BX,20080229,CAT8
SKU604,IG22,IPG1231,HTS48,2,0,C,RL,20171115,CAT7
SKU605,IG22,IPG312,HTS48,2,0,C,RL,20171115,CAT7
SKU606,IG29,IPG734,HTS61,2,0,B,BX,20041220,CAT8
SKU607,IG29,IPG734,HTS61,2,0,C,BX,20080229,CAT8
SKU608,IG29,IPG734,HTS61,2,0,B,BX,20080229,CAT8
SKU609,IG29,IPG734,HTS61,2,0,A,BX,20080229,CAT8
SKU610,IG61,,HTS6,1,1,B,BX,20150508,CAT14
SKU611,IG61,,HTS6,1,1,C,BX,20150508,CAT14
SKU612,IG61,,HTS6,1,1,C,BX,20150508,CAT14
SKU613,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU614,IG29,IPG731,HTS61,1,1,B,BX,20130918,CAT8
SKU615,IG29,IPG731,HTS61,1,0,C,BX,20130918,CAT8
SKU616,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU617,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU618,IG29,IPG731,HTS61,1,0,C,BX,20130918,CAT8
SKU619,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU620,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU621,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU622,IG29,IPG731,HTS61,1,0,C,BX,20130918,CAT8
SKU623,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU624,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU625,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU626,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU627,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU628,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU629,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU630,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU631,IG29,IPG731,HTS61,1,1,B,BX,20130918,CAT8
SKU632,IG29,IPG731,HTS61,1,1,B,BX,20130918,CAT8
SKU633,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU634,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU635,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU636,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU637,IG29,IPG731,HTS61,1,1,C,BX,20130918,CAT8
SKU638,IG29,IPG731,HTS61,2,0,C,BX,20130918,CAT8
SKU639,IG61,,HTS6,1,1,C,BX,20161221,CAT14
SKU640,IG61,,HTS6,1,1,C,BX,20071015,CAT14
SKU641,IG61,,HTS6,1,1,C,BX,20090501,CAT14
SKU642,IG61,,HTS6,1,1,C,BX,20071015,CAT14
SKU643,IG61,,HTS6,1,1,C,BX,20071015,CAT14
SKU644,IG61,,HTS6,1,1,C,BX,20090501,CAT14
SKU645,IG61,,HTS6,1,1,C,BX,20071015,CAT14
SKU646,IG61,,HTS6,1,1,C,BX,20160513,CAT14
SKU647,IG61,,HTS6,1,1,C,BX,20160513,CAT14
SKU648,IG61,,HTS6,1,1,C,BX,20160513,CAT14
SKU649,IG61,,HTS6,1,1,C,BX,20160513,CAT14
SKU650,IG22,IPG1233,HTS48,2,0,C,RL,20190211,CAT7
SKU651,IG22,IPG1233,HTS48,1,0,C,RL,20180824,CAT7
SKU652,IG22,IPG1232,HTS48,1,0,C,RL,20180108,CAT7
SKU653,IG22,IPG1232,HTS48,2,0,C,RL,20171115,CAT7
SKU654,IG22,IPG1232,HTS48,2,0,C,RL,20171115,CAT7
SKU655,IG22,IPG1232,HTS48,2,0,C,RL,20171115,CAT7
SKU656,IG22,,HTS48,2,0,C,RL,20171115,CAT7
SKU657,IG22,IPG1233,HTS48,2,0,C,RL,20171115,CAT7
SKU658,IG22,IPG1233,HTS48,2,0,C,RL,20171128,CAT7
SKU659,IG22,IPG1233,HTS48,2,0,C,RL,20171115,CAT7
SKU660,IG22,IPG1233,HTS48,2,0,C,RL,20171115,CAT7
SKU661,IG22,IPG1233,HTS48,2,0,C,RL,20180108,CAT7
SKU662,IG22,IPG1233,HTS48,2,0,C,RL,20171115,CAT7
SKU663,IG22,IPG1233,HTS48,2,0,C,RL,20190212,CAT7
SKU664,IG22,IPG1233,HTS48,2,0,C,RL,20171115,CAT7
SKU665,IG22,IPG1233,HTS48,2,0,C,RL,20171115,CAT7
SKU666,IG22,IPG1233,HTS48,2,0,C,RL,20171115,CAT7
SKU667,IG22,IPG1233,HTS48,2,0,C,RL,20171115,CAT7
SKU668,IG22,IPG1235,HTS48,2,0,C,BX,20171115,CAT7
SKU669,IG22,IPG1235,HTS48,2,0,C,BX,20171115,CAT7
SKU670,IG22,,HTS48,2,0,B,RL,20171115,CAT7
SKU671,IG22,,HTS48,2,0,C,RL,20171115,CAT7
SKU672,IG22,,HTS48,1,0,C,RL,20180108,CAT7
SKU673,IG22,,HTS48,1,0,C,RL,20180108,CAT7
SKU674,IG22,,HTS48,2,0,C,RL,20171115,CAT7
SKU675,IG22,,HTS48,2,0,C,RL,20171115,CAT7
SKU676,IG61,,HTS6,1,1,A,BX,20070704,CAT14
SKU677,IG29,IPG736,HTS60,1,1,A,BX,20031001,CAT8
SKU678,IG29,IPG736,HTS60,1,1,C,BX,20031001,CAT8
SKU679,IG29,IPG736,HTS60,1,0,C,BX,20130410,CAT8
SKU680,IG29,IPG736,HTS60,1,1,C,BX,20130916,CAT8
SKU681,IG29,IPG736,HTS60,1,1,B,BX,20130410,CAT8
SKU682,IG29,IPG736,HTS60,1,1,A,BX,20031001,CAT8
SKU683,IG29,IPG736,HTS60,1,1,A,BX,20031001,CAT8
SKU684,IG29,IPG736,HTS60,1,1,A,BX,20031001,CAT8
SKU685,IG29,IPG736,HTS60,1,1,C,BX,20031001,CAT8
SKU686,IG29,IPG737,HTS61,2,0,C,BX,20130918,CAT8
SKU687,IG29,IPG737,HTS61,1,1,B,BX,20130918,CAT8
SKU688,IG29,IPG737,HTS61,1,1,C,BX,20130918,CAT8
SKU689,IG29,IPG737,HTS61,1,1,B,BX,20130918,CAT8
SKU690,IG29,IPG737,HTS61,1,1,A,BX,20130918,CAT8
SKU691,IG29,IPG737,HTS61,1,1,B,BX,20130918,CAT8
SKU692,IG29,IPG737,HTS61,1,1,B,BX,20130918,CAT8
SKU693,IG29,IPG737,HTS61,2,0,C,BX,20130918,CAT8
SKU694,IG29,IPG738,HTS60,1,1,A,BX,20080228,CAT8
SKU695,IG29,IPG738,HTS60,1,1,A,BX,20080228,CAT8
SKU696,IG29,IPG738,HTS60,1,1,A,BX,20080228,CAT8
SKU697,IG29,IPG738,HTS60,1,0,C,BX,20080228,CAT8
SKU698,IG61,,HTS6,1,1,B,BX,20080707,CAT14
SKU699,IG61,,HTS6,1,1,C,BX,20090501,CAT14
SKU700,IG61,,HTS6,1,1,C,BX,20080707,CAT14
SKU701,IG61,,HTS6,1,1,C,BX,20080707,CAT14
SKU702,IG29,IPG739,HTS60,1,1,A,BX,20080228,CAT8
SKU703,IG70,,HTS171,2,0,C,PC,20180827,CAT14
SKU704,IG16,IPG1769,HTS15,1,1,B,BG,20200820,CAT12
SKU705,IG71,,HTS114,1,0,C,PC,20161021,CAT14
SKU706,IG60,IPG1172,HTS112,1,1,C,PK,20111201,CAT13
SKU707,IG60,IPG1174,HTS113,1,1,C,EA,20111129,CAT13
SKU708,IG60,IPG1173,HTS113,1,1,C,SET,20111129,CAT13
SKU709,IG60,IPG1166,HTS110,1,1,C,EA,20111201,CAT8
SKU710,IG71,,HTS174,2,0,A,EA,20071128,CAT14
SKU711,IG29,IPG950,HTS61,1,1,A,BX,20000930,CAT8
SKU712,IG29,IPG950,HTS61,1,1,A,BX,20000930,CAT8
SKU713,IG29,IPG950,HTS61,1,1,A,BX,20000930,CAT8
SKU714,IG29,IPG950,HTS61,1,0,C,BX,20000930,CAT8
SKU715,IG29,IPG950,HTS61,1,0,C,BX,20080827,CAT8
SKU716,IG29,IPG950,HTS61,1,1,A,BX,20000930,CAT8
SKU717,IG29,IPG950,HTS61,1,1,B,BX,20050525,CAT8
SKU718,IG29,IPG950,HTS61,1,0,C,BX,20000930,CAT8
SKU719,IG29,IPG950,HTS61,1,0,C,BX,20000930,CAT8
SKU720,IG29,IPG950,HTS61,1,0,C,BX,20000930,CAT8
SKU721,IG29,IPG950,HTS61,1,0,C,BX,20050525,CAT8
SKU722,IG29,IPG950,HTS61,2,0,C,BX,20000930,CAT8
SKU723,IG29,IPG950,HTS61,1,1,A,BX,20130410,CAT8
SKU724,IG29,IPG950,HTS61,1,0,C,BX,20030625,CAT8
SKU725,IG29,IPG950,HTS61,1,0,C,BX,20040301,CAT8
SKU726,IG29,IPG950,HTS61,1,0,C,BX,20030625,CAT8
SKU727,IG29,IPG950,HTS61,1,0,C,BX,20050525,CAT8
SKU728,IG29,IPG950,HTS61,1,0,C,BX,20080827,CAT8
SKU729,IG29,IPG950,HTS61,1,0,C,BX,20080827,CAT8
SKU730,IG29,IPG951,HTS61,2,0,C,BX,20040727,CAT8
SKU731,IG29,IPG951,HTS61,2,0,C,BX,20040706,CAT8
SKU732,IG29,IPG951,HTS61,1,0,C,BX,20040706,CAT8
SKU733,IG29,IPG951,HTS61,2,0,C,BX,20040727,CAT8
SKU734,IG29,IPG951,HTS61,1,0,C,BX,20040706,CAT8
SKU735,IG29,IPG951,HTS61,1,0,C,BX,20040706,CAT8
SKU736,IG29,IPG951,HTS61,1,0,C,BX,20040706,CAT8
SKU737,IG29,IPG951,HTS61,1,0,C,BX,20040706,CAT8
SKU738,IG29,IPG947,HTS61,2,0,C,BX,20130918,CAT8
SKU739,IG29,IPG947,HTS61,2,0,C,BX,20130918,CAT8
SKU740,IG29,IPG947,HTS61,1,0,C,BX,20130918,CAT8
SKU741,IG29,IPG947,HTS61,2,0,C,BX,20130918,CAT8
SKU742,IG29,IPG947,HTS61,2,0,C,BX,20130918,CAT8
SKU743,IG29,IPG947,HTS61,1,0,C,BX,20130918,CAT8
SKU744,IG29,IPG948,HTS61,1,1,C,BX,20130924,CAT8
SKU745,IG29,IPG948,HTS61,2,0,C,BX,20130924,CAT8
SKU746,IG29,IPG948,HTS61,2,0,C,BX,20130924,CAT8
SKU747,IG29,IPG948,HTS61,1,1,C,BX,20080827,CAT8
SKU748,IG29,IPG948,HTS61,1,1,C,BX,20080827,CAT8
SKU749,IG29,IPG948,HTS61,1,1,C,BX,20130924,CAT8
SKU750,IG29,IPG948,HTS61,1,0,C,BX,20080827,CAT8
SKU751,IG29,IPG948,HTS61,1,0,C,BX,20130924,CAT8
SKU752,IG29,IPG948,HTS61,1,1,C,BX,20080827,CAT8
SKU753,IG29,IPG948,HTS61,2,0,C,BX,20080827,CAT8
SKU754,IG29,IPG949,HTS61,1,1,B,BX,20130924,CAT8
SKU755,IG29,IPG949,HTS61,1,1,B,BX,20130924,CAT8
SKU756,IG29,IPG949,HTS61,2,0,C,BX,20130924,CAT8
SKU757,IG29,IPG949,HTS61,1,1,C,BX,20130924,CAT8
