TDATE,SKU,LOC,QTY,AISLE,COLUMN,SHELF,TYPE,IG,IPG,HTS,CLASS,PLANNING,ABC,UOM,CREATION,CAT,COSTX,QTYBEFORE,QTYVAR,WEIGHT,LENGTH,HEIGHT,WIDTH,CONTRPERC
20201213,SKU6919,11O8,-1,11,O,8,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140214,CAT15,-47.8834,1,-100,8.5,4.125,4.25,4.125,0
20201213,SKU6929,07O3,-6,7,O,3,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15,-280.5473,6,-100,9,4.125,4.25,4.125,0
20201213,SKU6929,07O4,6,7,O,4,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15,280.5473,0,100,9,4.125,4.25,4.125,0
20201213,SKU6932,08O4,-2,8,O,4,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140207,CAT15,-98.1461,8,-25,8.5,4.125,4.25,4.125,0
20201213,SKU6933,10Q3,1,10,Q,3,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15,47.2723,0,100,8.5,4.125,4.25,4.125,0
20201213,SKU6933,10Q3,1,10,Q,3,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15,47.2723,0,100,8.5,4.125,4.25,4.125,0
20201213,SKU6933,10Q4,-1,10,Q,4,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15,-47.2723,1,-100,8.5,4.125,4.25,4.125,0
20201213,SKU6933,11Q3,1,11,Q,3,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15,47.2723,0,100,8.5,4.125,4.25,4.125,0
20201213,SKU6933,11Q3,1,11,Q,3,LOC4,IG39,IPG1554,HTS15,1,1,C,BG,20140211,CAT15,47.2723,0,100,8.5,4.125,4.25,4.125,0
20201213,SKU6937,09U2,1,9,U,2,LOC4,IG39,IPG1807,HTS15,1,1,C,BX,20140215,CAT9,42.5513,0,100,3,8,8,8,0
20201213,SKU6937,09U3,-1,9,U,3,LOC4,IG39,IPG1807,HTS15,1,1,C,BX,20140215,CAT9,-42.5513,1,-100,3,8,8,8,0
20201213,SKU6956,08N2,-1,8,N,2,LOC4,IG39,IPG1843,HTS148,1,1,A,BX,20160420,CAT9,-986.1,4,-25,7,8,8,8,0.01
20201213,SKU6959,07S2,1,7,S,2,LOC4,IG39,IPG1200,HTS15,1,1,B,BX,20151211,CAT9,327.2531,3,33.33,7,8,8,8,0.01
20201213,SKU6960,07T4,1,7,T,4,LOC4,IG34,IPG1199,HTS15,1,1,C,BX,20151211,CAT9,386.9127,1,100,7,8,8,8,0
20201213,SKU6961,07S2,-1,7,S,2,LOC4,IG34,IPG1199,HTS15,1,1,C,BX,20151211,CAT9,-349.6865,1,-100,7,8,8,8,0
20201213,SKU6963,22D4,1,22,D,4,LOC4,IG39,IPG1803,HTS95,1,1,A,BX,20140210,CAT9,1015.8983,0,100,30,8,8,8,0.01
20201213,SKU6963,22F10,-1,22,F,10,LOC5,IG39,IPG1803,HTS95,1,1,A,BX,20140210,CAT9,-1015.8983,1,-100,30,8,8,8,0.01
20201213,SKU6963,22H1,-1,22,H,1,LOC4,IG39,IPG1803,HTS95,1,1,A,BX,20140210,CAT9,-1015.8983,1,-100,30,8,8,8,0.01
20201213,SKU6964,22D9,-1,22,D,9,LOC4,IG39,IPG1803,HTS95,1,1,C,BX,20140210,CAT9,-970.0986,1,-100,30,8,8,8,0
20201213,SKU6968,2.10E+08,-1,21,E,7,LOC4,IG39,IPG1803,HTS95,1,1,C,BX,20140210,CAT9,-999.0213,2,-50,30,8,8,8,0
20201213,SKU6969,22F1,1,22,F,1,LOC4,IG39,IPG1803,HTS95,1,1,B,BX,20140210,CAT9,993.7603,0,100,30,8,8,8,0
20201213,SKU6973,2.10E+06,1,21,E,5,LOC4,IG39,IPG1803,HTS95,1,1,A,BX,20140210,CAT9,990.8982,1,100,30,8,8,8,0.01
20201213,SKU6979,08P3,2,8,P,3,LOC4,IG39,IPG38,HTS119,2,0,C,BX,20160801,CAT9,624.6372,1,200,17,10.25,4.25,10.25,0
20201213,SKU698,28F4,1,28,F,4,LOC4,IG61,,HTS6,1,1,B,BX,20080707,CAT14,653.3078,0,100,66.7,192,5,4,0
20201213,SKU698,28F4,1,28,F,4,LOC4,IG61,,HTS6,1,1,B,BX,20080707,CAT14,653.3078,0,100,66.7,192,5,4,0
20201213,SKU698,3.10E+05,1,31,E,4,LOC4,IG61,,HTS6,1,1,B,BX,20080707,CAT14,653.3078,0,100,66.7,192,5,4,0
20201213,SKU698,3.10E+05,1,31,E,4,LOC4,IG61,,HTS6,1,1,B,BX,20080707,CAT14,653.3078,0,100,66.7,192,5,4,0
20201213,SKU6983,07V3,1,7,V,3,LOC4,IG39,IPG1842,HTS15,1,1,C,BX,20180320,CAT9,76.8381,1,100,7,8,8,8,0
20201213,SKU6988,07Y2,1,7,Y,2,LOC4,IG39,IPG1842,HTS15,1,1,C,BX,20180320,CAT9,74.3111,1,100,7,8,8,8,0
20201213,SKU699,31F2,1,31,F,2,LOC4,IG61,,HTS6,1,1,C,BX,20090501,CAT14,653.3078,0,100,65.664,4,5,4,0
20201213,SKU701,28F4,1,28,F,4,LOC4,IG61,,HTS6,1,1,C,BX,20080707,CAT14,653.3078,0,100,65.664,4,5,4,0
20201213,SKU7016,22H5,7,22,H,5,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20160722,CAT8,5262.6375,0,100,75,193,3,7,0
20201213,SKU7016,22H6,-7,22,H,6,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20160722,CAT8,-5262.6375,7,-100,75,193,3,7,0
20201213,SKU7020,2.20E+03,1,22,E,2,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20160919,CAT8,995.4687,3,33.33,75,193,3,7,0
20201213,SKU7022,21G3,3,21,G,3,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20151228,CAT8,2986.4062,3,100,75,193,3,7,0
20201213,SKU7023,24C8,-3,24,C,8,LOC4,IG7,IPG645,HTS95,2,0,C,BX,20151230,CAT8,-3204.1231,9,-33.33,75,193,3,7,0
20201213,SKU7025,2.10E+07,-2,21,E,6,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20160919,CAT8,-1990.9374,10,-20,75,193,3,7,0
20201213,SKU7028,2.10E+03,3,21,E,2,LOC4,IG7,IPG645,HTS95,1,1,A,BX,20160108,CAT8,3196.8256,0,100,75,193,3,7,0.01
20201213,SKU7028,2.10E+04,-4,21,E,3,LOC4,IG7,IPG645,HTS95,1,1,A,BX,20160108,CAT8,-4262.4342,4,-100,75,193,3,7,0.01
20201213,SKU7029,24C8,-3,24,C,8,LOC4,IG7,IPG645,HTS95,2,0,C,BX,20151230,CAT8,-3201.0822,7,-42.86,75,193,3,7,0
20201213,SKU7030,2.10E+02,1,21,E,1,LOC4,IG7,IPG645,HTS95,1,1,B,BX,20151230,CAT8,1076.4814,2,50,75,193,3,7,0.01
20201213,SKU7031,2.10E+04,-1,21,E,3,LOC4,IG7,IPG645,HTS95,1,1,B,BX,20151217,CAT8,-1070.9744,1,-100,75,193,3,7,0.01
20201213,SKU7034,21K2,1,21,K,2,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20180402,CAT8,1254.7358,0,100,75,193,3,7,0
20201213,SKU7035,20J7,1,20,J,7,LOC4,IG7,IPG695,HTS95,1,1,C,BX,20160919,CAT8,995.4687,12,8.33,75,193,3,7,0
20201213,SKU7037,2.10E+07,2,21,E,6,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20150619,CAT8,1990.9374,0,100,75,193,3,7,0
20201213,SKU7037,2.10E+10,-4,21,E,9,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20150619,CAT8,-3981.8749,4,-100,75,193,3,7,0
20201213,SKU7037,4.10E+10,4,41,E,9,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20150619,CAT8,3981.8749,0,100,75,193,3,7,0
20201213,SKU7039,20I7,7,20,I,7,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20160919,CAT8,6968.281,7,100,75,193,3,7,0
20201213,SKU7039,23F5,-6,23,F,5,LOC4,IG7,IPG695,HTS95,2,0,C,BX,20160919,CAT8,-5972.8123,6,-100,75,193,3,7,0
20201213,SKU7041,22G6,2,22,G,6,LOC4,IG7,IPG695,HTS95,1,1,A,BX,20141017,CAT8,1990.9374,25,8,75,193,3,7,0.25
20201213,SKU7041,25G1,3,25,G,1,LOC4,IG7,IPG695,HTS95,1,1,A,BX,20141017,CAT8,2986.4062,25,12,75,193,3,7,0.25
20201213,SKU7041,25H1,14,25,H,1,LOC4,IG7,IPG695,HTS95,1,1,A,BX,20141017,CAT8,13936.5621,46,30.43,75,193,3,7,0.25
20201213,SKU7041,27H6,-5,27,H,6,LOC4,IG7,IPG695,HTS95,1,1,A,BX,20141017,CAT8,-4977.3436,5,-100,75,193,3,7,0.25
20201213,SKU7041,29J6,-6,29,J,6,LOC4,IG7,IPG695,HTS95,1,1,A,BX,20141017,CAT8,-5972.8123,6,-100,75,193,3,7,0.25
20201213,SKU7044,25J1,-1,25,J,1,LOC4,IG7,IPG695,HTS95,1,1,A,BX,20150619,CAT8,-995.4687,5,-20,75,193,3,7,0.04
20201213,SKU7044,25J2,1,25,J,2,LOC4,IG7,IPG695,HTS95,1,1,A,BX,20150619,CAT8,995.4687,47,2.13,75,193,3,7,0.04
20201213,SKU7045,30K6,-1,30,K,6,LOC4,IG7,IPG695,HTS95,1,1,A,BX,20150619,CAT8,-995.4687,12,-8.33,75,193,3,7,0.05
20201213,SKU7047,2.10E+03,3,21,E,2,LOC4,IG7,IPG645,HTS95,1,1,B,BX,20151230,CAT8,3141.9886,0,100,75,193,3,7,0.01
20201213,SKU7047,2.10E+04,-2,21,E,3,LOC4,IG7,IPG645,HTS95,1,1,B,BX,20151230,CAT8,-2094.659,3,-66.67,75,193,3,7,0.01
20201213,SKU7048,2.10E+03,1,21,E,2,LOC4,IG7,IPG645,HTS95,1,1,B,BX,20160216,CAT8,1080.2861,2,50,75,193,3,7,0.01
20201213,SKU7048,2.10E+04,-1,21,E,3,LOC4,IG7,IPG645,HTS95,1,1,B,BX,20160216,CAT8,-1080.2861,1,-100,75,193,3,7,0.01
20201213,SKU7049,20J7,1,20,J,7,LOC4,IG7,IPG695,HTS95,1,1,C,BX,20150619,CAT8,939.1444,0,100,75,193,3,7,0
20201213,SKU705,35H1,1,35,H,1,LOC4,IG71,,HTS114,1,0,C,PC,20161021,CAT14,314.3355,0,100,0.5,5,0.5,0.5,0
20201213,SKU7060,10J2,-1,10,J,2,LOC4,IG39,IPG1800,HTS62,1,1,C,BX,20140217,CAT9,-317.4318,1,-100,7,8,8,8,0
20201213,SKU7060,10K2,1,10,K,2,LOC4,IG39,IPG1800,HTS62,1,1,C,BX,20140217,CAT9,317.4318,0,100,7,8,8,8,0
20201213,SKU7061,09H2,1,9,H,2,LOC4,IG39,IPG1800,HTS62,1,1,C,BX,20140217,CAT9,317.4318,0,100,7,8,8,8,0
20201213,SKU7062,09H2,-1,9,H,2,LOC4,IG39,IPG1800,HTS62,1,1,C,BX,20140217,CAT9,-317.4318,1,-100,7,8,8,8,0
20201213,SKU7066,08T2,1,8,T,2,LOC4,IG39,IPG1795,HTS62,1,1,B,BX,20140217,CAT9,317.4318,6,16.67,4.7,15,8,8,0.01
20201213,SKU7069,07P4,1,7,P,4,LOC4,IG39,IPG1795,HTS62,1,1,C,BX,20140217,CAT9,317.4318,1,100,4.7,15,8,8,0
20201213,SKU709,08P3,1,8,P,3,LOC4,IG60,IPG1166,HTS110,1,1,C,EA,20111201,CAT8,243.5417,5,20,0.15,9,0.25,5,0
20201213,SKU7099,08T2,-1,8,T,2,LOC4,IG39,IPG1798,HTS62,1,1,C,BX,20140217,CAT9,-317.4318,1,-100,7,8,8,8,0
20201213,SKU7102,07P4,-1,7,P,4,LOC4,IG39,IPG1798,HTS62,1,1,C,BX,20140217,CAT9,-317.4318,1,-100,7,8,8,8,0
20201213,SKU7110,08U3,-1,8,U,3,LOC4,IG39,IPG1798,HTS62,1,1,C,BX,20140217,CAT9,-317.4318,3,-33.33,7,8,8,8,0
20201213,SKU7114,09O2,-1,9,O,2,LOC4,IG39,IPG1798,HTS62,1,1,C,BX,20180122,CAT9,-317.4318,1,-100,8,7,8,8,0
20201213,SKU7114,09Q2,1,9,Q,2,LOC4,IG39,IPG1798,HTS62,1,1,C,BX,20180122,CAT9,317.4318,0,100,8,7,8,8,0
20201213,SKU7115,08O1,1,8,O,1,LOC4,IG39,IPG1799,HTS62,1,1,C,BX,20140225,CAT9,317.4318,0,100,7,8,8,8,0
20201213,SKU7115,08O2,-1,8,O,2,LOC4,IG39,IPG1799,HTS62,1,1,C,BX,20140225,CAT9,-317.4318,1,-100,7,8,8,8,0
20201213,SKU7117,07I1,1,7,I,1,LOC4,IG39,IPG1799,HTS62,1,1,C,BX,20140217,CAT9,317.4318,0,100,7,8,8,8,0
20201213,SKU7117,07I2,-1,7,I,2,LOC4,IG39,IPG1799,HTS62,1,1,C,BX,20140217,CAT9,-317.4318,1,-100,7,8,8,8,0
20201213,SKU7121,07Z3,2,7,Z,3,LOC4,IG14,IPG699,HTS17,1,1,C,BX,20150619,CAT8,558.4492,6,33.33,4,9,9,9,0
20201213,SKU7129,08O1,5,8,O,1,LOC4,IG14,IPG699,HTS17,1,1,C,BX,20180402,CAT8,1356.0749,0,100,4,9,9,9,0
20201213,SKU7129,08O2,-5,8,O,2,LOC4,IG14,IPG699,HTS17,1,1,C,BX,20180402,CAT8,-1356.0749,5,-100,4,9,9,9,0
20201213,SKU7133,2.10E+02,1,21,E,1,LOC4,IG14,IPG699,HTS17,1,1,C,BX,20160108,CAT8,308.7247,0,100,4,9,9,9,0
20201213,SKU7134,08G3,1,8,G,3,LOC4,IG14,IPG699,HTS17,1,1,C,BX,20160104,CAT8,326.1254,0,100,4,9,9,9,0
20201213,SKU7135,09J3,2,9,J,3,LOC4,IG14,IPG699,HTS17,1,1,C,BX,20160104,CAT8,632.0585,0,100,4,9,9,9,0
20201213,SKU7145,09P2,2,9,P,2,LOC4,IG14,IPG699,HTS17,1,1,A,BX,20141017,CAT8,559.9343,0,100,4,9,9,9,0.03
20201213,SKU7145,37B2,1,37,B,2,LOC4,IG14,IPG699,HTS17,1,1,A,BX,20141017,CAT8,279.9672,0,100,4,9,9,9,0.03
20201213,SKU7156,07B3,-7,7,B,3,LOC4,IG14,IPG1601,HTS78,1,1,A,BG,20140124,CAT8,-237.2893,7,-100,2.5,6,1,6,0.02
20201213,SKU7156,08N7,-1,8,N,7,LOC4,IG14,IPG1601,HTS78,1,1,A,BG,20140124,CAT8,-33.8985,2420,-0.04,2.5,6,1,6,0.02
20201213,SKU7157,10F6,-11,10,F,6,LOC4,IG14,IPG1600,HTS78,1,1,C,BG,20140124,CAT8,-255.6716,971,-1.13,2.5,6,1,6,0
20201213,SKU7166,10Y2,1,10,Y,2,LOC4,IG42,IPG897,HTS15,1,4,B,BX,20181026,CAT10,629.6124,0,100,16.5,15,6.5,15,0
20201213,SKU7166,10Y3,-1,10,Y,3,LOC4,IG42,IPG897,HTS15,1,4,B,BX,20181026,CAT10,-629.6124,1,-100,16.5,15,6.5,15,0
20201213,SKU7179,1.50E+04,-4,15,E,3,LOC4,IG45,,HTS16,1,0,C,PC,20110624,CAT17,-107.3861,4,-100,1,7,4,7.25,0
20201213,SKU7179,1.50E+05,4,15,E,4,LOC4,IG45,,HTS16,1,0,C,PC,20110624,CAT17,107.3861,0,100,1,7,4,7.25,0
20201213,SKU7180,12K8,7,12,K,8,LOC4,IG45,,HTS16,1,0,C,PC,20171128,CAT17,227.1291,101,6.93,1,7,4,7.25,0
20201213,SKU7181,14M7,200,14,M,7,LOC4,IG45,,HTS16,1,0,C,PC,20110624,CAT17,5150.7172,0,100,1,7,4.5,4.5,0
20201213,SKU7184,13I3,-20,13,I,3,LOC4,IG45,,HTS16,1,0,C,PC,20171128,CAT17,-648.9404,108,-18.52,1,7,4,7.25,0
20201213,SKU7187,13F3,1,13,F,3,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,17.5967,92,1.09,0.5,6,4,4,0
20201213,SKU7188,13X2,5,13,X,2,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,87.9837,0,100,0.5,6,4,4,0
20201213,SKU7188,13X5,-5,13,X,5,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,-87.9837,188,-2.66,0.5,6,4,4,0
20201213,SKU7189,14M3,3,14,M,3,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,52.7902,8,37.5,0.45,5,4,4,0
20201213,SKU7191,16Z1,1,16,Z,1,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,17.5967,43,2.33,0.4,5,3.5,3.5,0
20201213,SKU7194,14T3,2,14,T,3,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,35.1935,0,100,0.5,6,4,4,0
20201213,SKU7194,14U4,8,14,U,4,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,140.774,42,19.05,0.5,6,4,4,0
20201213,SKU7195,14D3,-3,14,D,3,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,-52.7902,20,-15,0.45,5.5,4,7,0
20201213,SKU7195,16H2,1,16,H,2,LOC4,IG45,,HTS24,1,1,B,PC,20110624,CAT17,17.5967,0,100,0.45,5.5,4,7,0
20201213,SKU7196,15M2,1,15,M,2,LOC4,IG45,,HTS24,1,1,B,PR,20110624,CAT17,16.9014,143,0.7,0.46,6,3,4,0
20201213,SKU7198,13G3,10,13,G,3,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,169.0144,1,1000,0.46,3,2.75,2.75,0
20201213,SKU7199,15R3,5,15,R,3,LOC4,IG45,,HTS24,1,0,C,PC,20110624,CAT17,84.5072,180,2.78,0.456,3,3,3,0
20201213,SKU7200,14W2,2,14,W,2,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,28.7945,0,100,0.4,3,3,3,0
20201213,SKU7200,15I2,-2,15,I,2,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-28.7945,148,-1.35,0.4,3,3,3,0
20201213,SKU7201,15G3,-10,15,G,3,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,-169.0144,240,-4.17,0.2,5.9,4,4.4,0
20201213,SKU7202,14B2,1,14,B,2,LOC4,IG45,,HTS24,1,1,C,PR,20110624,CAT17,16.9014,0,100,0.2,3,3,5.75,0
20201213,SKU7204,15X4,-6,15,X,4,LOC4,IG45,,HTS24,1,1,C,PR,20171128,CAT17,-101.4086,86,-6.98,0.46,6,3,4,0
20201213,SKU7206,15C4,-23,15,C,4,LOC4,IG45,,HTS16,1,0,C,PC,20110624,CAT17,-868.0213,23,-100,1.07,9.25,3.75,7.25,0
20201213,SKU7206,15D4,23,15,D,4,LOC4,IG45,,HTS16,1,0,C,PC,20110624,CAT17,868.0213,0,100,1.07,9.25,3.75,7.25,0
20201213,SKU7207,1,-35,,,0,,IG45,,HTS16,1,0,B,PC,20171128,CAT17,-1334.1346,35,-100,1.07,9.25,3.75,7.25,0
20201213,SKU7207,15D4,40,15,D,4,LOC4,IG45,,HTS16,1,0,B,PC,20171128,CAT17,1524.7253,0,100,1.07,9.25,3.75,7.25,0
20201213,SKU7208,16Z6,200,16,Z,6,LOC4,IG45,,HTS16,1,0,B,PC,20110624,CAT17,7260.5449,0,100,0.4,5.5,3,3,0.01
20201213,SKU7209,12W2,8,12,W,2,LOC4,IG45,,HTS16,1,0,B,PC,20110624,CAT17,338.4242,0,100,1.074,5.5,3.5,7.25,0.01
20201213,SKU7209,12X3,-12,12,X,3,LOC4,IG45,,HTS16,1,0,B,PC,20110624,CAT17,-507.6363,19,-63.16,1.074,5.5,3.5,7.25,0.01
20201213,SKU7210,14P4,-1,14,P,4,LOC4,IG45,,HTS16,1,0,B,PC,20171128,CAT17,-36.3027,8,-12.5,1.07,9.25,3.75,7.25,0
20201213,SKU7212,13Q2,-80,13,Q,2,LOC4,IG45,,HTS16,1,0,C,PC,20171128,CAT17,-3049.4506,80,-100,1.07,9.25,3.75,7.25,0
20201213,SKU7212,14J1,80,14,J,1,LOC4,IG45,,HTS16,1,0,C,PC,20171128,CAT17,3049.4506,30,266.67,1.07,9.25,3.75,7.25,0
20201213,SKU7213,16I1,37,16,I,1,LOC4,IG45,,HTS16,1,0,B,PC,20110624,CAT17,1343.2008,36,102.78,1.07,6,3.5,7,0.01
20201213,SKU7214,15B4,4,15,B,4,LOC4,IG45,,HTS24,1,1,C,PC,20171113,CAT17,68.4401,0,100,0.5,7,3,6,0
20201213,SKU7214,15J2,-7,15,J,2,LOC4,IG45,,HTS24,1,1,C,PC,20171113,CAT17,-119.7702,7,-100,0.5,7,3,6,0
20201213,SKU7215,14U6,1,14,U,6,LOC4,IG45,,HTS24,1,1,C,PC,20171113,CAT17,17.11,155,0.65,0.5,7,3,6,0
20201213,SKU7216,13N2,-1,13,N,2,LOC4,IG45,,HTS24,1,1,C,PC,20171113,CAT17,-17.11,24,-4.17,0.5,7,3,6,0
20201213,SKU7218,15T1,2,15,T,1,LOC4,IG45,,HTS24,1,1,C,PC,20171113,CAT17,34.2201,158,1.27,0.5,7,3,6,0
20201213,SKU7218,15T2,2,15,T,2,LOC4,IG45,,HTS24,1,1,C,PC,20171113,CAT17,34.2201,0,100,0.5,7,3,6,0
20201213,SKU7223,15I4,-100,15,I,4,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,-2086.5783,212,-47.17,0,0,0,0,0
20201213,SKU7223,15I5,-100,15,I,5,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,-2086.5783,100,-100,0,0,0,0,0
20201213,SKU7223,15I6,200,15,I,6,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,4173.1565,0,100,0,0,0,0,0
20201213,SKU7227,16L3,-166,16,L,3,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,-3463.7199,166,-100,0,0,0,0,0
20201213,SKU7227,16L4,166,16,L,4,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,3463.7199,0,100,0,0,0,0,0
20201213,SKU7228,17B4,-10,17,B,4,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,-208.6578,200,-5,0,0,0,0,0
20201213,SKU7231,12B6,200,12,B,6,LOC4,IG45,,HTS24,1,1,B,PC,20191125,CAT17,4173.1565,0,100,0,0,0,0,0
20201213,SKU7231,12B7,-200,12,B,7,LOC4,IG45,,HTS24,1,1,B,PC,20191125,CAT17,-4173.1565,200,-100,0,0,0,0,0
20201213,SKU7237,16B2,160,16,B,2,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,2526.1438,0,100,0,0,0,0,0
20201213,SKU7237,16B3,-160,16,B,3,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,-2526.1438,160,-100,0,0,0,0,0
20201213,SKU7240,14M4,-90,14,M,4,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,-1420.9559,90,-100,0,0,0,0,0
20201213,SKU7240,15K4,-20,15,K,4,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,-315.768,390,-5.13,0,0,0,0,0
20201213,SKU7241,14C6,10,14,C,6,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,203.0954,200,5,0,0,0,0,0
20201213,SKU7242,14Z4,-20,14,Z,4,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,-406.1907,130,-15.38,0,0,0,0,0
20201213,SKU7243,15N4,10,15,N,4,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,203.0954,170,5.88,0,0,0,0,0
20201213,SKU7249,14M4,60,14,M,4,LOC4,IG45,,HTS24,1,1,B,PC,20191125,CAT17,1218.5721,180,33.33,0,0,0,0,0
20201213,SKU7256,14T2,140,14,T,2,LOC4,IG45,,HTS24,1,1,C,PC,20191125,CAT17,1947.473,140,100,0,0,0,0,0
20201213,SKU7259,12G6,48,12,G,6,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,1390.1656,0,100,0.8,11,2,6,0
20201213,SKU7260,12S3,5,12,S,3,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,144.8089,2,250,0.8,11,2,6,0
20201213,SKU7262,16M5,180,16,M,5,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,5213.1212,0,100,0.8,6,2,6,0
20201213,SKU7262,16M6,-180,16,M,6,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,-5213.1212,180,-100,0.8,6,2,6,0
20201213,SKU7263,12T1,1,12,T,1,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,28.9618,38,2.63,0.8,11,2,6,0
20201213,SKU7266,12N5,5,12,N,5,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,144.8089,87,5.75,0.8,6,2,8,0
20201213,SKU7270,13P2,-30,13,P,2,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,-722.6268,60,-50,1.02,8.5,2.5,6.5,0
20201213,SKU7270,13Y2,5,13,Y,2,LOC4,IG45,,HTS24,1,1,C,PC,20110624,CAT17,120.4378,69,7.25,1.02,8.5,2.5,6.5,0
20201213,SKU7272,14R6,-1,14,R,6,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,-24.0876,1,-100,0.95,8.25,2.5,6.75,0
20201213,SKU7272,14R7,6,14,R,7,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,144.5254,49,12.24,0.95,8.25,2.5,6.75,0
20201213,SKU7273,12B6,-20,12,B,6,LOC4,IG45,,HTS24,1,1,C,PC,20171128,CAT17,-481.7512,164,-12.2,0.95,8.25,2.5,6.75,0
20201213,SKU7275,15T3,2,15,T,3,LOC4,IG45,,HTS16,1,1,C,PR,20110624,CAT17,109.0668,0,100,1.2,12,3,7,0
20201213,SKU7276,13X5,1,13,X,5,LOC4,IG45,,HTS16,1,1,C,PR,20171128,CAT17,54.5334,62,1.61,1.2,12,3,7,0
20201213,SKU7278,14N3,4,14,N,3,LOC4,IG45,,HTS16,1,1,C,PR,20110624,CAT17,218.1336,77,5.19,1.2,12,3,7,0
20201213,SKU7282,15O2,-29,15,O,2,LOC4,IG45,,HTS16,1,1,C,PR,20110624,CAT17,-1581.4685,58,-50,1.2,12,3,7,0
20201213,SKU7282,17M4,28,17,M,4,LOC4,IG45,,HTS16,1,1,C,PR,20110624,CAT17,1526.9351,0,100,1.2,12,3,7,0
20201213,SKU7286,14W5,35,14,W,5,LOC4,IG45,,HTS16,1,1,C,PR,20110624,CAT17,1775.1451,64,54.69,1,12,3,7,0
20201213,SKU7287,12G5,12,12,G,5,LOC4,IG45,,HTS16,1,1,C,PR,20171128,CAT17,608.6212,185,6.49,1.56,12,2.75,7,0
20201213,SKU7289,12Q5,3,12,Q,5,LOC4,IG45,,HTS16,1,1,C,PR,20171128,CAT17,152.1553,42,7.14,1.56,12,2.75,7,0
20201213,SKU7297,07F5,-1,7,F,5,LOC4,IG14,IPG1909,HTS10,1,0,A,RL,20100524,CAT8,-190.0507,176,-0.57,12,10,8,1,0.02
20201213,SKU7308,08S2,1,8,S,2,LOC4,IG14,IPG1123,HTS170,1,0,C,BX,20111031,CAT8,247.6168,2,50,5,8,8,8,0.01
20201213,SKU7310,37M4,4,37,M,4,LOC4,IG14,IPG1121,HTS15,1,1,A,BX,20090202,CAT8,627.6466,5,80,5,6,4,6,0.04
