AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
10,IG14,HTS15,1/1,C,BX,CAT8,0.015312280726621812,-0.15985647155638946
7,IG14,HTS15,1/1,C,BX,CAT8,0.0752973382664108,0.059115541598080995
8,IG34,HTS169,2/0,C,BX,CAT8,-0.04990263610641599,-0.12336478556419694
21,IG7,HTS95,2/0,A,BX,CAT8,0.4275171403345515,0.059115541598080995
22,IG7,HTS95,2/0,C,BX,CAT8,0.4267193268631679,0.059115541598080995
22,IG7,HTS95,2/0,C,BX,CAT8,-0.3641545853069807,-0.15985647155638946
21,IG7,HTS95,2/0,C,BX,CAT8,-0.3572894757229169,-0.15985647155638946
21,IG7,HTS95,1/1,A,BX,CAT8,0.41817294050719694,0.059115541598080995
22,IG7,HTS95,2/0,B,BX,CAT8,0.4185344322361056,0.059115541598080995
22,IG7,HTS95,2/0,C,BX,CAT8,-0.4586853909199722,-0.15985647155638946
8,IG14,HTS15,1/1,C,BX,CAT8,0.06971251717201157,0.059115541598080995
8,IG14,HTS15,1/1,C,BX,CAT8,-0.007147775615824398,-0.15985647155638946
7,IG14,HTS15,1/1,C,BX,CAT8,0.0697274366833298,0.059115541598080995
7,IG14,HTS15,1/1,C,BX,CAT8,-0.007162695127142617,-0.10511346826777183
8,IG14,HTS15,2/0,C,BX,CAT8,0.042631321824590486,0.059115541598080995
9,IG14,HTS15,2/0,B,BX,CAT8,0.10755008847120681,0.059115541598080995
10,IG14,HTS119,2/0,A,BX,CAT8,0.23406974222477067,0.059115541598080995
8,IG14,HTS119,2/0,A,BX,CAT8,0.7335108230336959,0.059115541598080995
20,IG7,HTS95,1/1,C,BX,CAT8,-0.19227574990725152,-0.07774196662346303
21,IG14,HTS95,1/1,A,BX,CAT8,0.24432458168629637,0.059115541598080995
22,IG14,HTS95,1/1,A,BX,CAT8,-0.18175984013010918,-0.15985647155638946
21,IG14,HTS95,2/0,C,BX,CAT8,-0.22192037511506116,-0.15985647155638946
21,IG14,HTS95,1/1,A,BX,CAT8,0.24999103744389994,0.059115541598080995
21,IG14,HTS95,1/1,A,BX,CAT8,0.24999103744389994,0.059115541598080995
22,IG14,HTS95,1/1,A,BX,CAT8,0.24999103744389994,0.059115541598080995
21,IG7,HTS95,2/0,C,BX,CAT8,0.3551828271190191,0.059115541598080995
22,IG7,HTS95,2/0,C,BX,CAT8,0.6790832834599446,0.059115541598080995
25,IG7,HTS95,1/1,A,BX,CAT8,0.9803210866382995,0.01532113896718691
2,IG14,HTS110,1/1,C,BX,CAT8,0.08980759851354433,0.0043725383094633885
2,IG29,HTS61,1/1,B,BX,CAT8,-2.090941804953808,-0.11606206892549535
12,IG29,HTS61,1/1,B,BX,CAT8,2.1535065465099947,0.059115541598080995
28,IG14,HTS6,1/1,B,BX,CAT8,0.15892916613956112,0.059115541598080995
31,IG14,HTS6,1/1,B,BX,CAT8,0.15892916613956112,0.059115541598080995
33,IG14,HTS6,1/1,B,BX,CAT8,0.15892916613956112,-0.03472491463926731
28,IG14,HTS6,1/1,B,BX,CAT8,0.22878039507831957,0.059115541598080995
28,IG14,HTS6,1/1,B,BX,CAT8,0.13003138292820657,0.059115541598080995
28,IG14,HTS6,1/1,B,BX,CAT8,0.13003138292820657,0.059115541598080995
29,IG14,HTS6,1/1,B,BX,CAT8,0.13003138292820657,0.059115541598080995
31,IG14,HTS6,1/1,B,BX,CAT8,0.13003138292820657,0.059115541598080995
33,IG14,HTS6,1/1,B,BX,CAT8,0.3275293860959802,0.059115541598080995
28,IG14,HTS6,1/1,A,BX,CAT8,0.14367724134678406,0.059115541598080995
30,IG14,HTS6,1/1,A,BX,CAT8,0.14367724134678406,0.059115541598080995
32,IG14,HTS11,2/0,C,BX,CAT8,0.11619381090243516,0.0043725383094633885
23,IG7,HTS94,1/0,C,FT,CAT8,0.03215032285863471,0.059115541598080995
13,IG52,HTS119,1/1,A,PC,CAT16,1.54949148326871,7.942108015159016
17,IG52,HTS119,1/1,A,PC,CAT16,0.07287714416765809,0.059115541598080995
14,IG52,HTS119,1/1,A,PC,CAT16,0.12283254965754596,0.059115541598080995
15,IG52,HTS119,1/1,A,PC,CAT16,0.14572009437740904,0.059115541598080995
11,IG14,HTS15,1/1,B,BX,CAT8,-0.024686400806224987,-0.055844765308015985
8,IG14,HTS15,1/1,C,BX,CAT8,0.08817395428910356,0.059115541598080995
9,IG14,HTS15,1/1,C,BX,CAT8,-0.03575386758819111,-0.10511346826777183
7,IG14,HTS15,1/1,B,BX,CAT8,0.08890255897923058,0.059115541598080995
37,IG14,HTS15,1/1,B,BX,CAT8,0.2617631024501893,0.059115541598080995
8,IG14,HTS15,1/1,C,BX,CAT8,0.09795162297787369,-0.013878778986961725
7,IG14,HTS15,1/1,C,BX,CAT8,-0.031007730127908452,-0.15985647155638946
37,IG14,HTS15,1/1,A,BX,CAT8,0.1460631163430144,-0.03353151716757544
37,IG14,HTS15,1/1,A,BX,CAT8,0.088672743560554,0.059115541598080995
9,IG14,HTS15,1/1,C,BX,CAT8,-0.33590732237453386,-0.14160515425996434
8,IG14,HTS15,1/1,B,BX,CAT8,0.14751204180196992,0.059115541598080995
9,IG14,HTS15,1/1,B,BX,CAT8,-0.026832464733844572,-0.15985647155638946
8,IG14,HTS15,1/1,A,BX,CAT8,0.0996913098479162,0.059115541598080995
10,IG14,HTS15,1/1,A,BX,CAT8,0.13389578994905368,0.059115541598080995
10,IG14,HTS15,1/1,A,BX,CAT8,-0.1397399874626891,-0.06201977607897205
10,IG14,HTS15,1/1,A,BX,CAT8,0.0996913098479162,0.059115541598080995
11,IG14,HTS15,1/1,A,BX,CAT8,0.40753156736079643,0.10017279406454421
11,IG14,HTS15,1/1,A,BX,CAT8,-0.34496682580460925,-0.15985647155638946
17,IG52,HTS119,1/1,A,PC,CAT16,-0.017372670392452216,-0.05159670825281926
9,IG36,HTS47,1/1,B,BX,CAT8,0.16284513634400094,0.059115541598080995
10,IG36,HTS47,1/1,C,BX,CAT8,-0.10059560644620273,-0.15985647155638946
10,IG36,HTS47,1/1,C,BX,CAT8,0.1631603480023899,0.059115541598080995
7,IG36,HTS47,1/1,C,BX,CAT8,-0.10289733201740593,-0.07774196662346303
10,IG36,HTS47,1/1,C,BX,CAT8,0.2382755440123966,0.059115541598080995
17,IG52,HTS119,1/1,A,PC,CAT16,0.12468349888890638,-0.016681620755338945
17,IG52,HTS119,1/1,A,PC,CAT16,0.31148573397807966,0.059115541598080995
17,IG52,HTS119,1/1,A,PC,CAT16,0.12468349888890638,0.38757356132978665
18,IG52,HTS119,1/0,A,BX,CAT16,1.9138112203404518,0.059115541598080995
18,IG52,HTS119,1/1,A,PC,CAT16,-0.046007354572770144,-0.05383022278699485
18,IG52,HTS119,1/1,A,PC,CAT16,0.005519121950321583,-0.15985647155638946
19,IG52,HTS119,1/1,A,PC,CAT16,0.6238369247572315,0.26440180393039703
19,IG52,HTS119,1/1,A,PC,CAT16,-1.2053531925708216,-0.15762295702221385
2,IG52,HTS119,1/1,A,PC,CAT16,0.001713484279298824,-0.05612942892511679
17,IG52,HTS119,1/1,A,PC,CAT16,0.23826451287230013,0.01930642960659827
19,IG52,HTS119,1/1,A,PC,CAT16,0.09042012264323084,0.059115541598080995
21,IG52,HTS119,1/1,A,PC,CAT16,0.09042012264323084,0.059115541598080995
