,AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
14043,25,IG7,HTS95,1/1,A,BX,CAT8,0.9803210866382995,0.03140045902038029
14044,2,IG14,HTS110,1/1,C,BX,CAT8,0.08980759851354433,0.02044957766209687
14045,2,IG29,HTS61,1/1,B,BX,CAT8,-2.090941804953808,-0.10001011727902072
14046,12,IG29,HTS61,1/1,B,BX,CAT8,2.1535065465099947,-0.033209740993491874
14047,28,IG14,HTS6,1/1,B,BX,CAT8,0.15892916613956112,-0.033209740993491874
14048,31,IG14,HTS6,1/1,B,BX,CAT8,0.15892916613956112,-0.033209740993491874
14049,33,IG14,HTS6,1/1,B,BX,CAT8,0.15892916613956112,-0.018656019668333215
14050,28,IG14,HTS6,1/1,B,BX,CAT8,0.22878039507831957,-0.033209740993491874
14051,28,IG14,HTS6,1/1,B,BX,CAT8,0.13003138292820657,-0.033209740993491874
14052,28,IG14,HTS6,1/1,B,BX,CAT8,0.13003138292820657,-0.033209740993491874
14053,29,IG14,HTS6,1/1,B,BX,CAT8,0.13003138292820657,-0.033209740993491874
14054,31,IG14,HTS6,1/1,B,BX,CAT8,0.13003138292820657,-0.033209740993491874
14055,33,IG14,HTS6,1/1,B,BX,CAT8,0.3275293860959802,-0.033209740993491874
14056,28,IG14,HTS6,1/1,A,BX,CAT8,0.14367724134678406,-0.033209740993491874
14057,30,IG14,HTS6,1/1,A,BX,CAT8,0.14367724134678406,-0.033209740993491874
14058,32,IG14,HTS11,2/0,C,BX,CAT8,0.11619381090243516,0.02044957766209687
14059,23,IG7,HTS94,1/0,C,FT,CAT8,0.03215032285863471,-0.033209740993491874
14060,13,IG52,HTS119,1/1,A,PC,CAT16,1.54949148326871,7.959838562417575
14061,17,IG52,HTS119,1/1,A,PC,CAT16,0.07287714416765809,-0.033209740993491874
14062,14,IG52,HTS119,1/1,A,PC,CAT16,0.12283254965754596,-0.033209740993491874
14063,15,IG52,HTS119,1/1,A,PC,CAT16,0.14572009437740904,-0.033209740993491874
14064,11,IG14,HTS15,1/1,B,BX,CAT8,-0.024686400806224987,-0.03978026980846193
14065,8,IG14,HTS15,1/1,C,BX,CAT8,0.08817395428910356,-0.033209740993491874
14066,9,IG14,HTS15,1/1,C,BX,CAT8,-0.03575386758819111,-0.0890592359207373
14067,7,IG14,HTS15,1/1,B,BX,CAT8,0.08890255897923058,-0.033209740993491874
14068,37,IG14,HTS15,1/1,B,BX,CAT8,0.2617631024501893,-0.033209740993491874
14069,8,IG14,HTS15,1/1,C,BX,CAT8,0.09795162297787369,0.0021944584378384125
14070,7,IG14,HTS15,1/1,C,BX,CAT8,-0.031007730127908452,-0.14381364271215438
14071,37,IG14,HTS15,1/1,A,BX,CAT8,0.1460631163430144,-0.017462373600280322
14072,37,IG14,HTS15,1/1,A,BX,CAT8,0.088672743560554,-0.033209740993491874
14073,9,IG14,HTS15,1/1,C,BX,CAT8,-0.33590732237453386,-0.12555852348789595
14074,8,IG14,HTS15,1/1,B,BX,CAT8,0.14751204180196992,-0.033209740993491874
14075,9,IG14,HTS15,1/1,B,BX,CAT8,-0.026832464733844572,-0.14381364271215438
14076,8,IG14,HTS15,1/1,A,BX,CAT8,0.0996913098479162,-0.033209740993491874
14077,10,IG14,HTS15,1/1,A,BX,CAT8,0.13389578994905368,-0.033209740993491874
14078,10,IG14,HTS15,1/1,A,BX,CAT8,-0.1397399874626891,-0.04595656689453378
14079,10,IG14,HTS15,1/1,A,BX,CAT8,0.0996913098479162,-0.033209740993491874
14080,11,IG14,HTS15,1/1,A,BX,CAT8,0.40753156736079643,0.11626978954707679
14081,11,IG14,HTS15,1/1,A,BX,CAT8,-0.34496682580460925,-0.14381364271215438
14082,17,IG52,HTS119,1/1,A,PC,CAT16,-0.017372670392452216,-0.03553132784144796
14083,9,IG36,HTS47,1/1,B,BX,CAT8,0.16284513634400094,-0.033209740993491874
14084,10,IG36,HTS47,1/1,C,BX,CAT8,-0.10059560644620273,-0.14381364271215438
14085,10,IG36,HTS47,1/1,C,BX,CAT8,0.1631603480023899,-0.033209740993491874
14086,7,IG36,HTS47,1/1,C,BX,CAT8,-0.10289733201740593,-0.06168203252502876
14087,10,IG36,HTS47,1/1,C,BX,CAT8,0.2382755440123966,-0.033209740993491874
14088,17,IG52,HTS119,1/1,A,PC,CAT16,0.12468349888890638,-0.0006089671898821413
14089,17,IG52,HTS119,1/1,A,PC,CAT16,0.31148573397807966,-0.033209740993491874
14090,17,IG52,HTS119,1/1,A,PC,CAT16,0.12468349888890638,0.40373042520201646
14091,18,IG52,HTS119,1/0,A,BX,CAT16,1.9138112203404518,-0.033209740993491874
14092,18,IG52,HTS119,1/1,A,PC,CAT16,-0.046007354572770144,-0.03776530763853778
14093,18,IG52,HTS119,1/1,A,PC,CAT16,0.005519121950321583,-0.14381364271215438
14094,19,IG52,HTS119,1/1,A,PC,CAT16,0.6238369247572315,0.280533009921328
14095,19,IG52,HTS119,1/1,A,PC,CAT16,-1.2053531925708216,-0.14157966291506457
14096,2,IG52,HTS119,1/1,A,PC,CAT16,0.001713484279298824,-0.040064992723777296
14097,17,IG52,HTS119,1/1,A,PC,CAT16,0.23826451287230013,0.035386579834795456
14098,19,IG52,HTS119,1/1,A,PC,CAT16,0.09042012264323084,-0.033209740993491874
14099,21,IG52,HTS119,1/1,A,PC,CAT16,0.09042012264323084,-0.033209740993491874
14100,21,IG52,HTS119,1/1,A,PC,CAT16,0.23826451287230013,-0.033209740993491874
14101,26,IG52,HTS119,1/1,A,PC,CAT16,0.11998900914202561,-0.033209740993491874
14102,10,IG14,HTS15,1/1,B,BX,CAT8,0.05014192216391645,-0.033209740993491874
14103,11,IG14,HTS15,1/1,B,BX,CAT8,0.012422819392270737,-0.036221233367019816
14104,7,IG14,HTS15,1/1,C,BX,CAT8,0.012322144389551174,-0.04995363859030722
14105,7,IG14,HTS15,1/1,C,BX,CAT8,0.05024259716663601,-0.033209740993491874
14106,10,IG14,HTS15,1/1,B,BX,CAT8,0.09247607779427694,-0.033209740993491874
14107,11,IG14,HTS15,1/1,B,BX,CAT8,-0.029911336238089743,-0.05363313472669045
14108,37,IG14,HTS15,1/1,B,BX,CAT8,0.051680280160972134,-0.033209740993491874
14109,22,IG52,HTS119,1/0,C,BX,CAT16,2.4715678104282808,-0.033209740993491874
14110,13,IG52,HTS119,1/0,C,BX,CAT16,-2.251217550435775,-0.14381364271215438
14111,13,IG52,HTS119,1/0,C,BX,CAT16,2.313782291991962,-0.033209740993491874
14112,15,IG52,HTS119,1/0,B,BX,CAT16,1.0077449235671847,0.035386579834795456
14113,16,IG52,HTS119,1/0,B,BX,CAT16,2.402691421513757,-0.033209740993491874
14114,18,IG52,HTS119,1/0,C,BX,CAT16,0.22100921046977973,-0.033209740993491874
14115,18,IG52,HTS119,1/0,C,BX,CAT16,-0.15844446891359254,-0.14381364271215438
14116,18,IG52,HTS119,1/0,C,BX,CAT16,0.22768617783108697,-0.033209740993491874
14117,18,IG52,HTS119,1/0,C,BX,CAT16,-0.16512143627489975,-0.14381364271215438
14118,25,IG52,HTS119,1/0,C,PC,CAT16,-0.02948257991353533,-0.0382142937742274
14119,15,IG52,HTS119,1/0,C,BX,CAT16,-0.13150067677097468,-0.04799343082717449
14120,19,IG52,HTS119,1/0,C,BX,CAT16,0.5652647407127876,-0.033209740993491874
14121,8,IG14,HTS148,1/1,A,BX,CAT8,0.21781163798100983,-0.033209740993491874
14122,10,IG14,HTS148,1/1,A,BX,CAT8,-0.15524689642482264,-0.14381364271215438
14123,11,IG14,HTS148,1/1,A,BX,CAT8,1.3369871778011504,-0.033209740993491874
14124,11,IG14,HTS148,1/1,A,BX,CAT8,-1.2744224362449632,-0.14381364271215438
14125,7,IG14,HTS9,1/1,A,RL,CAT8,-0.019089977995517406,-0.0890592359207373
14126,8,IG14,HTS9,1/1,A,RL,CAT8,-0.0694623267691284,-0.056206591845887055
14127,9,IG14,HTS9,1/1,A,RL,CAT8,0.1320270683253156,-0.033209740993491874
14128,7,IG14,HTS15,1/1,C,BG,CAT8,-0.27065347956437397,-0.14381364271215438
14129,7,IG14,HTS15,1/1,C,BG,CAT8,0.33321822112056115,0.5132392387848507
14130,8,IG14,HTS15,1/1,C,BG,CAT8,0.4539925528045673,-0.033209740993491874
14131,8,IG14,HTS15,1/1,C,BG,CAT8,-0.3914278112483801,-0.14381364271215438
14132,8,IG14,HTS15,2/0,C,BG,CAT8,0.1520567024620997,-0.026190226042832207
14133,8,IG14,HTS15,1/1,B,BG,CAT8,-0.27065347956437397,-0.14381364271215438
14134,10,IG14,HTS15,1/1,B,BG,CAT8,-0.21026631372237095,-0.14381364271215438
14135,11,IG14,HTS15,1/1,B,BX,CAT8,0.10106310185600556,-0.022138399940267343
14136,9,IG14,HTS15,1/1,B,BG,CAT8,0.09166953662009666,0.02044957766209687
14137,28,IG61,HTS6,1/1,B,BX,CAT14,0.5619032437915881,-0.033209740993491874
14138,31,IG61,HTS6,1/1,B,BX,CAT14,0.2081559880717743,-0.033209740993491874
14139,32,IG61,HTS6,1/1,B,BX,CAT14,-0.3224648849417201,-0.06168203252502876
14140,32,IG61,HTS6,1/1,B,BX,CAT14,0.2081559880717743,-0.033209740993491874
14141,7,IG14,HTS15,1/1,B,BG,CAT8,-0.6329764957488446,-0.14381364271215438
14142,7,IG14,HTS15,1/1,B,BG,CAT8,0.6955412373050318,1.1702921202818557
14143,9,IG14,HTS15,1/1,C,BG,CAT8,-0.27065347956437397,-0.0890592359207373
14144,8,IG14,HTS15,1/1,C,BG,CAT8,0.3936053869625642,-0.033209740993491874
14145,8,IG14,HTS15,1/1,C,BG,CAT8,-0.27065347956437397,-0.14381364271215438
14146,28,IG61,HTS6,1/1,C,BX,CAT14,-0.3224648849417201,-0.14381364271215438
14147,31,IG61,HTS6,1/1,C,BX,CAT14,0.3850296264979073,-0.033209740993491874
14148,9,IG14,HTS15,1/1,C,BG,CAT8,-0.029104795063909467,-0.03743678119778927
14149,7,IG14,HTS15,1/1,B,BG,CAT8,-0.029104795063909467,-0.04074394736799087
14150,8,IG14,HTS15,1/1,C,BG,CAT8,0.09166953662009666,-0.033209740993491874
14151,8,IG14,HTS15,1/1,C,BG,CAT8,-0.029104795063909467,-0.14381364271215438
14152,28,IG61,HTS6,1/1,C,BX,CAT14,-0.1455912465155871,-0.14381364271215438
14153,28,IG61,HTS6,1/1,C,BX,CAT14,-0.6762121406615338,-0.14381364271215438
14154,31,IG61,HTS6,1/1,C,BX,CAT14,0.2081559880717743,-0.033209740993491874
14155,31,IG61,HTS6,1/1,C,BX,CAT14,-0.1455912465155871,-0.14381364271215438
14156,10,IG14,HTS15,1/1,C,BG,CAT8,0.3936053869625642,-0.033209740993491874
14157,7,IG14,HTS15,1/1,B,BG,CAT8,0.8163155901214902,0.12386970120972547
14158,10,IG14,HTS15,1/1,C,BG,CAT8,2.265607675991825,-0.033209740993491874
14159,10,IG14,HTS15,1/1,C,BG,CAT8,-2.203042934435638,-0.14381364271215438
14160,9,IG14,HTS15,1/1,C,BG,CAT8,0.33321822112056115,-0.033209740993491874
14161,9,IG14,HTS15,1/1,A,BX,CAT8,1.2188967098231456,-0.033209740993491874
14162,9,IG14,HTS15,1/1,A,BX,CAT8,-0.2062404970309168,-0.056206591845887055
14163,10,IG14,HTS15,1/1,A,BX,CAT8,-1.1563319682669582,-0.05711551499862458
14164,7,IG14,HTS15,1/1,A,BX,CAT8,0.268805238587104,-0.033209740993491874
14165,7,IG14,HTS15,1/1,A,BX,CAT8,-0.2062404970309168,-0.04425918028399984
14166,14,IG52,HTS119,1/1,C,PR,CAT16,0.035589418144651004,-0.01819608265128531
14167,25,IG17,HTS94,1/1,B,BX,CAT12,-0.9372820336290867,-0.14381364271215438
14168,25,IG17,HTS94,1/1,C,BX,CAT12,0.999846775185274,0.004023255624671745
14169,34,IG17,HTS94,1/1,B,BX,CAT12,-2.597678167545655,-0.14381364271215438
14170,34,IG17,HTS94,1/1,B,BX,CAT12,2.9530352122514683,0.08129267448871956
14171,8,IG16,HTS119,1/1,B,BG,CAT12,0.30252403153721213,-0.0009812971560637775
14172,8,IG16,HTS119,1/1,C,BG,CAT12,-0.4015115201112444,-0.14381364271215438
14173,8,IG16,HTS119,1/1,C,BG,CAT12,-0.04509301675944787,-0.14381364271215438
14174,8,IG16,HTS119,1/1,A,BG,CAT12,0.005823915309730536,-0.04160906699529526
14175,9,IG16,HTS119,1/1,C,BG,CAT12,-1.7710661298141739,-0.14381364271215438
14176,9,IG16,HTS119,1/1,B,BG,CAT12,-1.0630006617785186,-0.09248686178588002
14177,8,IG16,HTS119,1/1,C,BG,CAT12,-2.4008495136717807,-0.14381364271215438
14178,7,IG16,HTS15,1/0,C,BG,CAT12,0.01056259301435408,-0.038871346655724406
14179,7,IG16,HTS15,1/1,C,BG,CAT12,0.13446368233949926,-0.006927625733611673
14180,8,IG16,HTS15,1/1,C,BG,CAT12,0.11726679003511423,-0.033209740993491874
14181,10,IG16,HTS15,1/1,C,BG,CAT12,-1.2693003524584041,-0.12555852348789595
14182,9,IG16,HTS15,1/1,B,BG,CAT12,-3.5191402377144514,-0.14381364271215438
14183,8,IG16,HTS15,1/1,C,BG,CAT12,0.06500424906623638,-0.03202704580679727
14184,15,IG16,HTS148,1/1,B,BG,CAT12,0.07524281653949719,-0.03227891607803778
14185,7,IG16,HTS148,1/1,A,BG,CAT12,-0.011389270115371714,-0.03575034546861363
14186,10,IG16,HTS148,1/1,C,BG,CAT12,-0.4147367793318522,-0.14381364271215438
14187,16,IG16,HTS148,1/1,C,BG,CAT12,0.47730152088803945,-0.033209740993491874
14188,7,IG16,HTS15,1/1,B,BG,CAT12,-0.7852674286620515,-0.14381364271215438
14189,8,IG16,HTS15,1/1,B,BG,CAT12,0.014951380706377334,-0.07080411669647886
14190,13,IG16,HTS15,1/1,B,BG,CAT12,0.014951380706377334,-0.04114912997824736
14191,7,IG16,HTS15,1/1,A,BG,CAT12,0.2599163163119304,-0.016783418956066748
14192,8,IG16,HTS15,1/1,A,BG,CAT12,-0.034041610641223734,-0.14381364271215438
14193,8,IG16,HTS119,1/0,B,BX,CAT12,1.856342108040751,0.5132392387848507
14194,10,IG16,HTS119,1/1,A,BX,CAT12,0.18062148049023538,-0.02882938845017851
14195,8,IG16,HTS16,1/1,C,BG,CAT12,0.10436893589786789,0.07520398445351396
14196,8,IG16,HTS16,1/1,C,BG,CAT12,-0.05145477246236613,-0.14381364271215438
14197,10,IG16,HTS15,1/1,C,BG,CAT12,-0.15322479546234852,-0.14381364271215438
14198,10,IG16,HTS15,1/1,C,BG,CAT12,0.21578953701853568,-0.033209740993491874
14199,7,IG16,HTS119,1/1,C,BG,CAT12,0.019099216177366065,-0.14381364271215438
14200,10,IG16,HTS119,1/1,C,BG,CAT12,0.027221326288668517,-0.056206591845887055
14201,7,IG16,HTS119,1/1,C,BG,CAT12,-0.018808049949488502,-0.14381364271215438
14202,7,IG16,HTS15,1/1,C,BG,CAT12,0.0049499827451907575,-0.04087535794429027
14203,10,IG16,HTS17,1/1,C,BG,CAT12,-0.8003283372185602,-0.11541800735012549
14204,11,IG16,HTS16,1/1,A,BG,CAT12,-0.05076887645832145,-0.14381364271215438
14205,10,IG16,HTS15,1/1,B,BG,CAT12,0.1261032615636988,-0.033209740993491874
14206,10,IG16,HTS15,1/1,B,BG,CAT12,-0.06353852000751162,-0.14381364271215438
14207,8,IG16,HTS15,1/1,C,BG,CAT12,-0.4297625657526516,-0.14381364271215438
14208,10,IG16,HTS15,1/0,C,BG,CAT12,0.012652296691710644,-0.04647125831837309
14209,10,IG16,HTS15,1/1,C,BG,CAT12,0.022803481474743623,-0.07080411669647886
14210,15,IG52,HTS119,1/1,B,PC,CAT16,0.05492892978693202,-0.033209740993491874
14211,16,IG52,HTS119,1/1,B,PC,CAT16,-0.701761043025707,-0.14381364271215438
14212,16,IG52,HTS119,1/1,B,PC,CAT16,0.7643257845818943,-0.033209740993491874
14213,14,IG52,HTS119,1/1,A,PC,CAT16,0.9846330578662411,0.09592305198338619
14214,17,IG52,HTS119,1/1,A,PC,CAT16,-0.055385873502647086,-0.04940609452239305
14215,17,IG52,HTS119,1/1,A,PC,CAT16,0.1327080193355239,-0.009971970751214464
14216,17,IG52,HTS119,1/1,A,PC,CAT16,0.005911255735053786,-0.14381364271215438
14217,18,IG52,HTS119,1/1,B,PC,CAT16,0.11106574663187739,-0.033209740993491874
14218,19,IG52,HTS119,1/1,B,PC,CAT16,1.5205722083533746,-0.033209740993491874
14219,19,IG52,HTS119,1/1,B,PC,CAT16,0.05787682235187076,-0.033209740993491874
14220,19,IG52,HTS119,1/1,A,PC,CAT16,-0.20808225364553015,-0.07537063422288302
14221,19,IG52,HTS119,1/1,A,PC,CAT16,0.13766664360360362,-0.033209740993491874
14222,19,IG52,HTS119,1/1,A,PC,CAT16,0.24405091642911367,-0.0018573676647264516
14223,16,IG52,HTS119,1/1,A,PC,CAT16,0.0794511330889459,0.07520398445351396
14224,17,IG52,HTS119,1/1,A,PC,CAT16,0.1276199165322505,-0.033209740993491874
14225,17,IG52,HTS119,1/1,A,PC,CAT16,0.2222833071509227,-0.033209740993491874
14226,20,IG52,HTS119,1/0,B,PC,CAT16,0.083690007164409,-0.030767694450594674
14227,15,IG52,HTS119,1/0,C,PC,CAT16,0.13195314700719782,-0.026485899839505857
14228,15,IG52,HTS119,1/0,C,PC,CAT16,0.08161775889264572,0.18471279803634816
14229,15,IG52,HTS119,1/0,B,PC,CAT16,0.08751631237377343,-0.030658185637011844
14230,18,IG52,HTS119,1/0,B,PC,CAT16,1.5432798736393272,0.281343375141841
14231,18,IG52,HTS119,1/0,B,PC,CAT16,-1.5732864099248942,-0.14381364271215438
14232,18,IG52,HTS119,1/0,B,PC,CAT16,0.12385364861984793,-0.033209740993491874
14233,12,IG52,HTS119,1/1,B,PR,CAT16,-0.0018815051072762932,-0.08617915412350877
14234,12,IG53,HTS119,1/0,C,BX,CAT16,0.7728264825760096,0.12995839124493105
14235,12,IG53,HTS119,1/1,B,PR,CAT16,0.08625702954168722,-0.033209740993491874
14236,12,IG53,HTS119,1/1,B,PR,CAT16,-0.02149328726488873,-0.14381364271215438
14237,15,IG53,HTS119,1/1,C,PR,CAT16,0.05046668569074144,-0.0006089671898821413
14238,14,IG52,HTS119,1/1,C,PR,CAT16,0.035681259782312465,-0.033560169196956945
14239,13,IG52,HTS119,1/1,B,PR,CAT16,0.06874870828787351,-0.033209740993491874
14240,15,IG52,HTS119,1/1,B,PR,CAT16,0.06874870828787351,-0.018656019668333215
14241,14,IG52,HTS119,1/1,C,PR,CAT16,0.011693306006695164,-0.06715747320417047
14242,13,IG52,HTS119,1/1,C,PR,CAT16,0.13935364727008195,-0.00509882854677834
14243,12,IG52,HTS119,1/1,B,PC,CAT16,0.03542321140737364,-0.03037346272169647
14244,14,IG53,HTS119,1/0,C,BX,CAT16,0.21567347759054747,-0.0030181610887044926
14245,13,IG53,HTS119,1/1,B,PC,CAT16,-0.32555053996315103,-0.14381364271215438
14246,13,IG53,HTS119,1/1,B,PC,CAT16,0.34073915522905796,-0.033209740993491874
14247,14,IG53,HTS119,1/1,B,PC,CAT16,0.8074443345764329,-0.033209740993491874
14248,14,IG53,HTS119,1/1,B,PC,CAT16,-0.7448795930202456,-0.14381364271215438
14249,14,IG53,HTS119,1/1,B,PC,CAT16,-0.0009737183541645671,-0.14381364271215438
14250,15,IG53,HTS119,1/1,C,PC,CAT16,0.23755957652874027,-0.033209740993491874
14251,12,IG52,HTS119,1/0,C,BX,CAT16,0.22498737348131517,-0.02262023872003181
14252,14,IG45,HTS16,1/0,C,PR,CAT17,0.022701200405649862,-0.03589270692627132
14253,16,IG45,HTS16,1/0,C,PR,CAT17,0.039906461161142576,-0.033374004213866125
14254,15,IG45,HTS16,1/0,C,PR,CAT17,0.08056601787452021,-0.025544124042693486
14255,15,IG45,HTS16,1/0,C,PR,CAT17,0.050568607508146235,-0.03261839340014457
14256,15,IG45,HTS24,1/1,C,PR,CAT17,0.02640248602725424,-0.03591460868898788
14257,16,IG45,HTS24,1/1,C,PR,CAT17,1.2024525343369528,-0.033209740993491874
14258,14,IG45,HTS24,1/1,B,PR,CAT17,0.13375976035364942,-0.033209740993491874
14259,15,IG45,HTS24,1/1,B,PR,CAT17,0.07520124900583862,0.2942216116191823
14260,15,IG45,HTS24,1/1,B,PR,CAT17,0.08008113375667797,-0.033209740993491874
14261,15,IG45,HTS24,1/1,C,PR,CAT17,0.2576323842655571,-0.033209740993491874
14262,15,IG45,HTS24,1/1,C,PR,CAT17,0.30742938089306343,-0.033209740993491874
14263,15,IG45,HTS24,1/1,C,PR,CAT17,0.30290238696304983,0.6957575783833604
14264,17,IG45,HTS24,1/1,C,PR,CAT17,0.044863373700586635,-0.033209740993491874
14265,12,IG45,HTS24,1/1,B,PR,CAT17,0.05568175226738579,-0.033209740993491874
14266,12,IG45,HTS24,1/1,B,PR,CAT17,0.03616225552893295,-0.033209740993491874
14267,14,IG45,HTS24,1/1,B,PR,CAT17,0.02640248602725424,-0.14381364271215438
14268,15,IG45,HTS24,1/1,C,PR,CAT17,0.02640248602725424,-0.056206591845887055
14269,16,IG45,HTS24,1/1,C,PR,CAT17,0.03616225552893295,-0.033209740993491874
14270,15,IG45,HTS24,1/1,C,PR,CAT17,-0.01751639220049079,-0.10731435514499578
14271,12,IG45,HTS24,1/1,B,PR,CAT17,0.05080186751654643,-0.033209740993491874
14272,13,IG45,HTS24,1/1,B,PR,CAT17,0.03616225552893295,-0.02973831160291603
14273,14,IG45,HTS24,1/1,B,PR,CAT17,0.03616225552893295,-0.024350477974640593
14274,12,IG45,HTS24,1/1,B,PR,CAT17,0.03627979422858161,-0.033209740993491874
14275,13,IG45,HTS24,1/1,B,PR,CAT17,0.1062437436678661,-0.033209740993491874
14276,14,IG45,HTS24,1/1,B,PR,CAT17,0.03378109306956374,-0.033209740993491874
14277,15,IG45,HTS24,1/1,C,PR,CAT17,0.03378109306956374,-0.016049709905061757
14278,15,IG45,HTS24,1/1,C,PR,CAT17,0.04377593997053977,0.23946720482776523
14279,15,IG45,HTS24,1/1,C,PR,CAT17,0.05626948803053365,0.12213946195511671
14280,13,IG45,HTS24,1/1,C,PR,CAT17,0.054726206172093915,-0.021886529669026822
14281,12,IG45,HTS24,1/1,C,PR,CAT17,0.05626948803053365,-0.033209740993491874
14282,13,IG45,HTS24,1/1,C,PR,CAT17,0.03627979422858161,-0.033209740993491874
14283,13,IG45,HTS24,1/1,C,PR,CAT17,0.0037965312341833716,-0.06368604381359463
14284,14,IG45,HTS24,1/1,C,PR,CAT17,0.02878364848662344,-0.052559948353578675
14285,13,IG45,HTS24,1/1,C,PR,CAT17,0.03378109306956374,-0.031172877060851163
14286,14,IG45,HTS24,1/1,C,PR,CAT17,0.2661613152159348,-0.033209740993491874
14287,14,IG45,HTS16,1/0,C,PR,CAT17,0.011068377127513193,-0.0403935191645258
14288,16,IG45,HTS16,1/0,C,PR,CAT17,-0.9794178189297813,-0.10232075324561854
14289,16,IG45,HTS16,1/0,C,PR,CAT17,0.002401556925929588,-0.03868518167263359
14290,15,IG45,HTS16,1/0,B,PR,CAT17,0.019731161030709012,-0.03497283289217551
14291,13,IG45,HTS16,1/0,C,PR,CAT17,0.07171037921170668,-0.026036913703816236
14292,13,IG45,HTS16,1/0,B,PR,CAT17,0.021655439871523022,-0.03476476614636812
14293,31,IG61,HTS6,1/1,C,BX,CAT14,1.0162784402597098,0.18471279803634816
14294,31,IG61,HTS6,1/1,C,BX,CAT14,-0.0918421431902215,-0.14381364271215438
14295,15,IG45,HTS24,1/1,C,PR,CAT17,0.03569182600845852,-0.033516365671523815
14296,15,IG45,HTS24,1/1,C,PR,CAT17,0.07537688081683827,-0.02786571089064957
14297,13,IG45,HTS24,1/1,C,PR,CAT17,-0.43170315884663507,-0.14381364271215438
14298,13,IG45,HTS24,1/1,C,PR,CAT17,0.4942679004028223,-0.033209740993491874
14299,15,IG52,HTS119,1/1,B,PC,CAT16,0.024788262526469915,-0.0403935191645258
14300,15,IG52,HTS119,1/1,B,PC,CAT16,0.03777647902971727,-0.033209740993491874
14301,15,IG52,HTS119,1/1,B,PC,CAT16,0.08290299237614662,0.6227480523676849
14302,18,IG52,HTS119,1/1,B,PC,CAT16,0.04361201553810995,-0.033209740993491874
14303,19,IG52,HTS119,1/1,B,PC,CAT16,0.006623102390513161,-0.14381364271215438
14304,28,IG61,HTS6,1/1,C,BX,CAT14,0.12211199643174224,-0.033209740993491874
14305,28,IG61,HTS6,1/1,C,BX,CAT14,-0.05954725487555506,-0.14381364271215438
14306,28,IG61,HTS6,1/1,C,BX,CAT14,-0.1503768805292037,-0.14381364271215438
14307,17,IG52,HTS119,1/1,C,PR,CAT16,0.0304172927110642,-0.03498378377353379
14308,11,IG67,HTS25,1/1,A,BX,CAT14,-0.11991939554397843,-0.03978026980846193
14309,11,IG67,HTS25,1/1,A,BX,CAT14,0.10688325393912959,-0.033209740993491874
14310,37,IG14,HTS119,1/1,A,BX,CAT8,0.2315925961670907,-0.033209740993491874
14311,33,IG38,HTS61,1/1,C,SQFT,CAT8,0.15195201229344465,-0.033209740993491874
14312,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.030323612550053326,-0.034501944993769317
14313,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.1516062642414936,-0.033209740993491874
14314,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.272621674941248,-0.033209740993491874
14315,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.15195201229344465,-0.033209740993491874
14316,32,IG38,HTS61,1/1,C,SQFT,CAT8,-0.08746425984358097,-0.14381364271215438
14317,33,IG38,HTS61,1/1,C,SQFT,CAT8,0.15195201229344465,-0.033209740993491874
14318,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.1543558076092187,0.002676297217602888
14319,33,IG38,HTS61,1/1,B,SQFT,CAT8,0.272621674941248,-0.033209740993491874
14320,28,IG61,HTS6,1/1,C,BX,CAT14,-0.05954725487555506,-0.14381364271215438
14321,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.09950071296049676,-0.14381364271215438
14322,33,IG38,HTS61,1/1,C,SQFT,CAT8,0.16278577528551244,-0.033209740993491874
14323,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.032243876224931835,-0.03402010621400485
14324,32,IG38,HTS61,1/1,C,SQFT,CAT8,-0.08145928333271024,-0.14381364271215438
14325,33,IG38,HTS61,1/1,C,SQFT,CAT8,0.1425208101600035,-0.033209740993491874
14326,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.1156717937657187,-0.07057414818795489
14327,2,IG38,HTS61,1/1,C,SQFT,CAT8,0.3142752176806368,0.04795819163410482
14328,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.25171047612444963,-0.14381364271215438
14329,34,IG38,HTS61,1/1,A,SQFT,CAT8,0.45495452316535595,-0.033209740993491874
14330,2,IG38,HTS61,1/1,A,SQFT,CAT8,0.5785447541172843,-0.033209740993491874
14331,34,IG38,HTS61,1/1,A,SQFT,CAT8,0.04268366690891802,-0.033341151569791276
14332,2,IG38,HTS61,1/1,B,SQFT,CAT8,0.06634721640939929,-0.0213718382451875
14333,34,IG38,HTS61,1/1,A,SQFT,CAT8,1.0374470713101336,-0.033209740993491874
14334,28,IG61,HTS6,1/1,C,BX,CAT14,-0.10455656764157244,-0.14381364271215438
14335,28,IG61,HTS6,1/1,C,BX,CAT14,-0.24039550606123847,-0.14381364271215438
14336,2,IG38,HTS61,1/1,C,SQFT,CAT8,-0.0844215459652076,-0.14381364271215438
