AISLE,IG,HTS,PLANNING,ABC,UOM,CAT,COSTX,QTYVAR
2,IG56,HTS119,1/1,B,PC,CAT17,-389.2013,-100.0
2,IG56,HTS119,1/1,B,PC,CAT17,-2335.2076,-35.29
19,IG56,HTS119,1/1,B,PC,CAT17,-778.4025,-100.0
19,IG56,HTS119,1/1,B,PC,CAT17,-3113.6102,-100.0
19,IG56,HTS119,1/1,B,PC,CAT17,-3892.0127,-100.0
22,IG56,HTS119,1/0,C,PC,CAT17,2073.3348,133.33
23,IG56,HTS119,1/0,C,PC,CAT17,-2073.3348,-40.0
16,IG56,HTS119,1/0,C,PC,CAT17,1225.045,200.0
21,IG56,HTS119,1/0,B,PC,CAT17,-345.77,-5.88
18,IG56,HTS119,1/0,C,PC,CAT17,-297.5943,-20.0
26,IG56,HTS119,1/0,C,PC,CAT17,1785.566,150.0
2,IG56,HTS119,1/0,C,PC,CAT17,450.1478,10.0
18,IG56,HTS119,1/0,C,PC,CAT17,-450.1478,-14.29
19,IG56,HTS119,1/0,C,PC,CAT17,-56497.0688,-90.0
14,IG56,HTS15,1/0,C,PC,CAT17,-66.9561,-3.45
15,IG56,HTS15,1/0,C,PC,CAT17,53.5649,38.1
14,IG56,HTS15,1/0,C,PC,CAT17,-66.9561,-1.19
14,IG56,HTS15,1/0,C,PC,CAT17,-60.2605,-1.01
15,IG56,HTS15,1/0,C,PC,CAT17,334.7803,23.26
17,IG56,HTS119,1/0,C,PC,CAT17,694.079,28.57
18,IG56,HTS119,1/0,C,PC,CAT17,-291.8195,-10.0
17,IG56,HTS119,1/1,C,PC,CAT17,-446.0123,-13.33
20,IG56,HTS119,1/1,B,PC,CAT17,-322.5918,-9.09
24,IG56,HTS119,1/1,B,PC,CAT17,1935.5507,40.0
19,IG56,HTS119,1/0,C,PC,CAT17,-237.2486,-6.25
15,IG53,HTS119,1/1,C,PC,CAT16,-10089.4006,-100.0
12,IG54,HTS119,1/1,C,PC,CAT16,-16.3072,-0.45
14,IG54,HTS119,1/1,B,PR,CAT16,8031.3055,601.42
0,IG54,HTS119,1/1,B,PR,CAT16,-7873.829000000001,-100.0
13,IG54,HTS119,1/1,B,PR,CAT16,-877.3564,-32.69
14,IG54,HTS119,1/1,B,PR,CAT16,633.3579,6.18
16,IG54,HTS119,1/1,B,PR,CAT16,1427.6509,14.29
15,IG54,HTS119,1/1,C,PR,CAT16,-8.8994,-0.59
13,IG54,HTS119,1/1,C,PR,CAT16,3386.5048,60.49
0,IG54,HTS119,1/1,C,PR,CAT16,-3405.9674,-100.0
15,IG54,HTS119,1/1,C,PC,CAT16,-355.6081,-100.0
16,IG53,HTS119,1/1,B,PR,CAT16,-88.5389,-0.57
0,IG53,HTS119,1/1,B,PR,CAT16,-71.2116,-1.21
15,IG53,HTS119,1/1,B,PC,CAT16,-5580.2393,-41.44
14,IG53,HTS119,1/1,A,PC,CAT16,-362.9707,-10.38
15,IG53,HTS119,1/1,A,PC,CAT16,23.671999999999997,75.0
17,IG53,HTS119,1/1,A,PC,CAT16,-3045.798,-45.73
13,IG53,HTS119,1/1,A,PC,CAT16,-22.9452,-0.77
15,IG53,HTS119,1/1,A,PC,CAT16,-16161.5399,-100.0
16,IG53,HTS119,1/1,A,PC,CAT16,17644.412,100.0
16,IG53,HTS119,1/1,A,PC,CAT16,-21448.6849,-69.43
15,IG53,HTS119,1/1,C,PC,CAT16,3722.8224,62.04
15,IG53,HTS119,1/1,C,PC,CAT16,-126.6853,-2.52
16,IG53,HTS119,1/1,A,PC,CAT16,-387.9823,-2.01
17,IG53,HTS119,1/1,B,PC,CAT16,-324.8179,-2.9
16,IG53,HTS119,1/1,B,PC,CAT16,-73.7114,-0.46
12,IG53,HTS119,1/1,A,PC,CAT16,-2028.8421,-23.97
16,IG53,HTS119,1/1,A,PC,CAT16,-3336.8135,-50.06
15,IG53,HTS119,1/1,A,PC,CAT16,42.824,0.91
16,IG53,HTS119,1/1,A,PC,CAT16,-68.5183,-100.0
16,IG53,HTS119,1/1,A,PC,CAT16,402.5452,3.85
16,IG53,HTS119,1/1,A,PC,CAT16,263.5334,9.03
16,IG52,HTS119,1/1,A,PC,CAT16,-295.2433,-100.0
16,IG52,HTS119,1/1,A,PC,CAT16,-787.3155,-8.0
17,IG52,HTS119,1/1,A,PC,CAT16,-393.6578,-100.0
17,IG52,HTS119,1/1,A,PC,CAT16,2066.7033,4.95
11,IG52,HTS119,1/1,A,PC,CAT16,2166.1042,14.71
11,IG52,HTS119,1/1,A,PC,CAT16,-2166.1042,-20.0
16,IG52,HTS119,1/1,A,PC,CAT16,2815.9355,11.87
12,IG52,HTS119,1/1,A,PC,CAT16,1841.9078,29.09
17,IG52,HTS119,1/1,A,PC,CAT16,18534.197,103.87
17,IG52,HTS119,1/1,A,PC,CAT16,345.3577,6.38
17,IG52,HTS119,1/1,A,PC,CAT16,-20491.224,-41.49
16,IG52,HTS119,1/1,A,PC,CAT16,-220.9898,-100.0
17,IG52,HTS119,1/1,A,PC,CAT16,-3646.3313,-42.86
17,IG52,HTS119,1/1,A,PC,CAT16,-5414.2496,-100.0
17,IG52,HTS119,1/1,A,PC,CAT16,6740.1882,93.85
0,IG52,HTS119,1/1,A,PC,CAT16,-1325.9387,-100.0
2,IG52,HTS119,1/0,A,BX,CAT16,9799.0603,34.38
2,IG52,HTS119,1/0,A,BX,CAT16,-890.8237,-5.26
17,IG52,HTS119,1/0,A,BX,CAT16,-1781.6473,-10.0
19,IG52,HTS119,1/0,A,BX,CAT16,-890.8237,-100.0
19,IG52,HTS119,1/0,A,BX,CAT16,-890.8237,-50.0
16,IG52,HTS119,1/1,A,PC,CAT16,1341.0448,9.65
18,IG52,HTS119,1/1,A,PC,CAT16,731.4789999999999,200.0
18,IG52,HTS119,1/1,A,PC,CAT16,-487.6527,-4.0
18,IG52,HTS119,1/1,A,PC,CAT16,5486.0924,115.38
19,IG52,HTS119,1/1,A,PC,CAT16,-7314.7898,-60.0
21,IG52,HTS119,1/1,A,PC,CAT16,-121.9132,-5.0
22,IG52,HTS119,1/1,A,PC,CAT16,-6095.6582,-100.0
19,IG52,HTS119,1/1,A,PC,CAT16,-13572.4012,-97.98
19,IG52,HTS119,1/1,A,PC,CAT16,-1119.3733,-50.0
19,IG52,HTS119,1/1,A,PC,CAT16,2378.6682,170.0
22,IG52,HTS119,1/1,A,PC,CAT16,-3498.0415,-32.05
24,IG52,HTS119,1/1,A,PC,CAT16,-1441.4159,-33.33
27,IG52,HTS119,1/1,A,PC,CAT16,-864.8495,-1.32
19,IG52,HTS119,1/0,C,BX,CAT16,-75584.1167,-96.0
17,IG52,HTS119,1/0,B,BX,CAT16,-13454.3529,-85.0
13,IG52,HTS119,1/0,B,BX,CAT16,-660.0968,-50.0
18,IG52,HTS119,1/0,B,BX,CAT16,-6269.5212,-100.0
2,IG52,HTS119,1/0,C,BX,CAT16,-92473.243,-96.26
17,IG52,HTS119,1/0,C,BX,CAT16,-6284.5893,-58.33
18,IG52,HTS119,1/0,C,BX,CAT16,-17955.9695,-95.24
18,IG52,HTS119,1/0,C,BX,CAT16,55763.6571,600.0
18,IG52,HTS119,1/0,C,BX,CAT16,-16729.0971,-94.74
19,IG52,HTS119,1/0,C,BX,CAT16,8364.5486,900.0
20,IG52,HTS119,1/0,C,BX,CAT16,100374.5828,900.0
17,IG52,HTS119,1/0,C,BX,CAT16,-1539.342,-100.0
17,IG52,HTS119,1/0,C,BX,CAT16,-769.671,-12.5
14,IG52,HTS119,1/1,B,PC,CAT16,-6713.8149,-100.0
16,IG52,HTS119,1/1,A,PC,CAT16,-1767.9029999999998,-17.53
16,IG52,HTS119,1/1,A,PC,CAT16,2079.8859,22.99
16,IG52,HTS119,1/1,A,PC,CAT16,-820.2384,-3.85
16,IG52,HTS119,1/1,A,PC,CAT16,239.9761,2.9
16,IG52,HTS119,1/1,A,PC,CAT16,-5642.7052,-25.97
19,IG52,HTS119,1/1,B,PC,CAT16,-503.3862,-5.63
2,IG52,HTS119,1/1,A,PC,CAT16,-6292.7076,-100.0
18,IG52,HTS119,1/1,A,PC,CAT16,6418.5618,728.57
26,IG52,HTS119,1/1,A,PC,CAT16,-1006.8332,-9.64
23,IG52,HTS119,1/1,B,PC,CAT16,-1155.6423,-20.0
2,IG52,HTS119,1/1,B,PC,CAT16,-1323.7012,-25.0
20,IG52,HTS119,1/1,B,PC,CAT16,-147.0779,-0.99
17,IG52,HTS119,1/1,A,PC,CAT16,683.8123,4.17
0,IG52,HTS119,1/1,A,PC,CAT16,-1139.6872,-100.0
16,IG52,HTS119,1/1,A,PC,CAT16,112.9784,1.28
17,IG52,HTS119,1/1,A,PC,CAT16,-2598.5042,-100.0
19,IG52,HTS119,1/1,A,PC,CAT16,451.9138,4.17
19,IG52,HTS119,1/0,B,PC,CAT16,247.99599999999998,1.09
19,IG52,HTS119,1/0,B,PC,CAT16,-146.0176,-100.0
21,IG52,HTS119,1/0,B,PC,CAT16,-1460.1756,-33.33
15,IG52,HTS119,1/1,B,PC,CAT16,-81.4239,-33.33
16,IG52,HTS119,1/1,B,PC,CAT16,-203.5598,-8.47
18,IG52,HTS119,1/1,B,PC,CAT16,350.0673,100.0
19,IG52,HTS119,1/1,B,PC,CAT16,-58.3446,-7.14
13,IG45,HTS24,1/1,B,PC,CAT17,-17.5967,-0.54
15,IG45,HTS24,1/0,C,PC,CAT17,-185.9158,-4.31
13,IG45,HTS16,1/0,B,PC,CAT17,108.9082,3.7
13,IG45,HTS16,1/0,B,PC,CAT17,-363.0272,-3.23
15,IG45,HTS16,1/0,B,PC,CAT17,-169.2121,-2.78
15,IG45,HTS16,1/0,B,PC,CAT17,-254.1191,-100.0
15,IG45,HTS16,1/0,B,PC,CAT17,-3630.2724,-26.32
16,IG45,HTS16,1/0,B,PC,CAT17,145.2109,0.88
12,IG53,HTS119,1/1,B,PC,CAT16,-1485.1383,-21.88
25,IG45,HTS24,1/1,B,PC,CAT17,11042.178999999998,700.0
21,IG45,HTS24,1/1,B,PC,CAT17,-1402.1815,-100.0
24,IG45,HTS24,1/1,B,PC,CAT17,1927.9995,84.62
24,IG45,HTS24,1/1,B,PC,CAT17,-350.5454,-2.0
22,IG45,HTS24,1/1,B,PC,CAT17,446.9456,2.91
26,IG45,HTS24,1/1,B,PC,CAT17,-297.9637,-1.26
20,IG45,HTS24,1/1,A,PC,CAT17,4206.5444,48.98
20,IG45,HTS24,1/1,B,PC,CAT17,-1752.7268,-10.75
28,IG45,HTS24,1/1,B,PC,CAT17,1051.6361,6.52
18,IG45,HTS24,1/1,B,PC,CAT17,-166.9263,-5.26
18,IG45,HTS24,1/1,B,PC,CAT17,-250.3894,-100.0
18,IG45,HTS24,1/1,B,PC,CAT17,-333.8525,-6.9
17,IG45,HTS24,1/1,B,PC,CAT17,283.7751,3.54
17,IG45,HTS24,1/1,B,PC,CAT17,250.3894,3.26
2,IG45,HTS24,1/1,A,PC,CAT17,1669.2626,1500.0
18,IG45,HTS24,1/1,A,PC,CAT17,333.8525,3.41
18,IG45,HTS24,1/1,A,PC,CAT17,-2003.1151,-20.45
18,IG45,HTS24,1/1,B,PC,CAT17,3338.5252,33.33
19,IG45,HTS24,1/1,B,PC,CAT17,-4006.2302,-100.0
19,IG45,HTS24,1/1,B,PC,CAT17,4006.2302,171.43
18,IG45,HTS24,1/1,B,PC,CAT17,1229.6873,1300.0
19,IG45,HTS24,1/1,B,PC,CAT17,-378.3653,-18.18
18,IG45,HTS24,1/1,B,PC,CAT17,556.4209,18.52
19,IG45,HTS24,1/1,B,PC,CAT17,333.8525,300.0
18,IG45,HTS24,1/1,B,PC,CAT17,-445.1367,-100.0
21,IG45,HTS24,1/1,B,PC,CAT17,445.1367,4.65
20,IG45,HTS24,1/1,B,PC,CAT17,-175.2727,-1.35
24,IG45,HTS24,1/1,B,PC,CAT17,-175.2727,-1.64
2,IG45,HTS24,1/1,A,PC,CAT17,-11769.567,-100.0
18,IG45,HTS24,1/1,A,PC,CAT17,-2383.7098,-100.0
21,IG45,HTS24,1/1,A,PC,CAT17,-14749.2042,-100.0
25,IG45,HTS24,1/1,A,PC,CAT17,-19367.6419,-72.22
22,IG45,HTS24,1/1,B,PC,CAT17,701.0907,11.43
23,IG45,HTS24,1/1,B,PC,CAT17,-701.0907,-5.88
21,IG45,HTS24,1/1,B,PC,CAT17,350.5454,50.0
23,IG45,HTS24,1/1,B,PC,CAT17,175.2727,4.55
23,IG45,HTS24,1/1,B,PC,CAT17,-350.5454,-2.0
23,IG45,HTS24,1/1,B,PC,CAT17,4732.3624,19.57
19,IG45,HTS24,1/1,B,PC,CAT17,250.3894,3.16
19,IG45,HTS24,1/1,B,PC,CAT17,-166.9263,-3.85
2,IG45,HTS24,1/1,B,PC,CAT17,-83.4631,-3.85
2,IG45,HTS24,1/1,B,PC,CAT17,-834.6313,-11.11
19,IG45,HTS24,1/1,B,PC,CAT17,-83.4631,-50.0
17,IG45,HTS24,1/1,B,PC,CAT17,-1135.1003,-26.23
17,IG45,HTS24,1/1,B,PC,CAT17,-70.9438,-0.87
18,IG45,HTS24,1/1,B,PC,CAT17,-83.4631,-100.0
18,IG45,HTS24,1/1,B,PC,CAT17,500.7788,10.53
19,IG45,HTS24,1/1,B,PC,CAT17,250.3894,3.0
2,IG45,HTS24,1/1,A,PC,CAT17,-667.705,-10.34
18,IG45,HTS24,1/1,A,PC,CAT17,-111.2842,-3.33
21,IG45,HTS24,1/1,A,PC,CAT17,2225.6835,20.0
2,IG45,HTS24,1/1,B,PC,CAT17,-890.2734,-15.38
2,IG45,HTS24,1/1,B,PC,CAT17,-4451.3669,-100.0
19,IG45,HTS24,1/1,B,PC,CAT17,-890.2734,-100.0
20,IG45,HTS24,1/1,B,PC,CAT17,-111.2842,-1.0
19,IG45,HTS24,1/1,A,PC,CAT17,-1324.2786,-29.17
21,IG45,HTS24,1/1,A,PC,CAT17,-189.1827,-1.0
26,IG45,HTS24,1/1,A,PC,CAT17,-1135.096,-66.67
34,IG45,HTS24,1/1,A,PC,CAT17,2743.1486,107.41
18,IG45,HTS24,1/1,A,PC,CAT17,-778.9892,-6.73
34,IG45,HTS24,1/1,A,PC,CAT17,-111.2842,-1.52
2,IG45,HTS24,1/1,B,PC,CAT17,4117.5144,246.67
2,IG45,HTS24,1/1,B,PC,CAT17,667.705,8.57
19,IG45,HTS24,1/1,B,PC,CAT17,-111.2842,-100.0
19,IG45,HTS24,1/1,B,PC,CAT17,-111.2842,-100.0
19,IG45,HTS24,1/1,B,PC,CAT17,-111.2842,-100.0
18,IG45,HTS24,1/1,A,PC,CAT17,222.5683,100.0
18,IG45,HTS24,1/1,A,PC,CAT17,-667.705,-12.0
18,IG45,HTS24,1/1,A,PC,CAT17,4562.6511,35.96
18,IG45,HTS24,1/1,A,PC,CAT17,-1557.9784,-100.0
15,IG45,HTS24,1/1,A,BG,CAT17,-14335.1044,-100.0
17,IG45,HTS24,1/1,A,BG,CAT17,331.0648,1.94
17,IG45,HTS24,1/1,A,BG,CAT17,6157.8047,122.77
17,IG45,HTS24,1/1,A,BG,CAT17,662.1295,8.89
16,IG45,HTS24,1/1,A,BG,CAT17,1258.0461,12.71
16,IG45,HTS24,1/1,A,BG,CAT17,-1324.2591,-10.67
16,IG45,HTS24,1/1,A,BG,CAT17,314.5115,4.32
15,IG45,HTS24,1/1,A,BG,CAT17,1928.1663,830.0
16,IG45,HTS24,1/1,A,BG,CAT17,-3171.0204,-22.51
16,IG45,HTS24,1/1,A,BG,CAT17,232.3092,4.35
12,IG45,HTS24,1/1,A,BG,CAT17,728.3425,11.31
13,IG45,HTS24,1/1,A,BG,CAT17,380.7245,3.83
16,IG45,HTS24,1/1,A,BG,CAT17,-231.7453,-2.37
12,IG45,HTS24,1/1,A,BG,CAT17,-1771.1965,-17.26
13,IG45,HTS24,1/1,A,BG,CAT17,-99.3194,-100.0
13,IG45,HTS24,1/1,A,BG,CAT17,-281.4051,-100.0
16,IG45,HTS24,1/1,A,BG,CAT17,1655.3238,28.57
14,IG45,HTS24,1/1,A,BG,CAT17,165.5324,0.89
15,IG45,HTS24,1/1,A,BG,CAT17,-1158.7267,-8.88
16,IG45,HTS24,1/1,A,BG,CAT17,49.6597,0.51
15,IG45,HTS24,1/1,A,PC,CAT17,-236.6223,-4.42
16,IG45,HTS24,1/1,A,PC,CAT17,2366.2228,12.31
12,IG45,HTS24,1/1,A,PC,CAT17,-1038.5089,-11.4
13,IG45,HTS24,1/1,A,PC,CAT17,1840.3955,36.65
15,IG45,HTS24,1/1,A,PC,CAT17,-1347.3075,-94.89
15,IG45,HTS24,1/1,A,PC,CAT17,-310.9171,-2.35
4,IG45,HTS24,1/1,A,PC,CAT17,-13.1457,-100.0
12,IG45,HTS24,1/1,A,PC,CAT17,-92.0198,-1.16
3,IG30,HTS37,1/1,A,YD,CAT12,-1843.6786,-7.99
4,IG30,HTS37,1/1,A,YD,CAT12,5721.7613,473.68
3,IG30,HTS37,1/1,A,YD,CAT12,8678.0046,634.88
3,IG30,HTS37,1/1,A,YD,CAT12,-2384.0672,-100.0
3,IG30,HTS37,1/1,A,YD,CAT12,-3146.9687,-50.0
3,IG30,HTS37,1/1,A,YD,CAT12,603.9637,7.69
4,IG30,HTS37,1/1,A,YD,CAT12,-190.7254,-100.0
2,IG30,HTS37,1/1,B,YD,CAT12,-1207.9274,-100.0
3,IG30,HTS37,1/1,B,YD,CAT12,-1207.9274,-12.71
4,IG30,HTS37,2/0,B,YD,CAT12,2606.5801,100.0
4,IG30,HTS37,2/0,B,YD,CAT12,985.4144,100.0
3,IG30,HTS37,1/0,C,YD,CAT12,-2638.3677,-14.87
2,IG30,HTS37,1/0,C,YD,CAT12,31.7876,0.29
3,IG30,HTS37,1/0,C,YD,CAT12,-127.1503,-100.0
3,IG30,HTS37,1/0,C,YD,CAT12,-890.0518,-6.21
3,IG30,HTS37,1/0,C,YD,CAT12,-2097.9791,-100.0
4,IG30,HTS37,1/0,C,YD,CAT12,-1048.9896,-33.33
3,IG30,HTS37,1/1,A,YD,CAT12,2415.8548,12.5
3,IG30,HTS37,1/1,A,YD,CAT12,4895.2847,157.14
4,IG30,HTS37,1/1,A,YD,CAT12,-31.7876,-100.0
4,IG30,HTS37,1/1,A,YD,CAT12,-7851.528,-80.46
4,IG30,HTS37,1/1,A,YD,CAT12,95.3627,2.75
3,IG30,HTS37,1/1,A,YD,CAT12,6897.9011,249.43
3,IG30,HTS37,1/1,A,YD,CAT12,12873.9629,100.0
4,IG30,HTS37,1/1,A,YD,CAT12,-4831.7095,-100.0
4,IG31,HTS55,1/0,C,YD,CAT12,21223.9535,111.41
99,IG31,HTS55,1/0,C,YD,CAT12,-5590.6999,-23.38
3,IG30,HTS40,1/1,A,YD,CAT12,-2969.4303,-14.01
2,IG30,HTS40,1/1,A,YD,CAT12,-809.8446,-100.0
2,IG30,HTS40,1/1,A,YD,CAT12,14847.1515,440.0
4,IG30,HTS40,1/1,A,YD,CAT12,-10123.0579,-100.0
2,IG30,HTS40,1/1,A,YD,CAT12,29289.3807,409.43
2,IG30,HTS40,1/1,A,YD,CAT12,1349.741,6.58
4,IG30,HTS40,1/1,A,YD,CAT12,-11742.7471,-80.56
4,IG30,HTS40,1/1,A,YD,CAT12,-18626.4265,-100.0
4,IG30,HTS40,1/1,A,YD,CAT12,-3239.3785,-100.0
3,IG30,HTS40,1/1,A,YD,CAT12,-2429.5339,-100.0
3,IG30,HTS40,1/1,A,YD,CAT12,-3644.3008,-100.0
4,IG30,HTS40,1/1,A,YD,CAT12,-2024.6116,-100.0
99,IG30,HTS40,1/1,A,YD,CAT12,-5398.9642,-59.7
2,IG30,HTS40,1/1,A,YD,CAT12,-7288.6017,-100.0
2,IG30,HTS40,1/1,A,YD,CAT12,-3644.3008,-100.0
2,IG30,HTS40,1/1,A,YD,CAT12,-269.9482,-1.46
4,IG30,HTS46,1/1,A,YD,CAT12,-1357.4003,-50.0
99,IG30,HTS46,1/1,A,YD,CAT12,804.3854,59.26
3,IG30,HTS46,1/1,A,YD,CAT12,-1256.8521,-100.0
6,IG30,HTS46,1/1,A,YD,CAT12,3720.2823,37.76
99,IG30,HTS46,1/1,A,YD,CAT12,-100.5482,-100.0
6,IG30,HTS46,1/1,A,YD,CAT12,-4072.2009,-25.0
6,IG30,HTS46,1/1,B,YD,CAT12,-8244.95,-62.12
99,IG30,HTS46,1/1,B,YD,CAT12,-1357.4003,-100.0
6,IG30,HTS46,1/0,C,YD,CAT12,1357.4003,100.0
3,IG31,HTS55,1/0,C,YD,CAT12,51332.113,1400.0
3,IG31,HTS55,1/0,C,YD,CAT12,14666.318000000001,50.0
3,IG31,HTS55,1/0,C,YD,CAT12,-67.8996,-0.14
4,IG31,HTS55,1/0,C,YD,CAT12,-34832.5052,-100.0
4,IG31,HTS55,1/0,C,YD,CAT12,-34832.5052,-100.0
4,IG31,HTS55,1/0,C,YD,CAT12,1833.2897,3.7
4,IG31,HTS55,1/0,C,YD,CAT12,203.6989,0.49
2,IG35,HTS58,1/0,B,YD,CAT12,5374.0939,16.06
2,IG35,HTS58,1/0,B,YD,CAT12,-9361.3248,-78.26
2,IG35,HTS58,1/0,B,YD,CAT12,-2947.0837,-38.64
2,IG35,HTS58,1/0,B,YD,CAT12,1040.1472,22.22
4,IG35,HTS58,1/0,B,YD,CAT12,-173.3579,-1.72
99,IG35,HTS58,1/0,B,YD,CAT12,-2947.0837,-100.0
3,IG30,HTS58,1/0,A,YD,CAT12,13904.4274,270.45
4,IG30,HTS58,1/0,A,YD,CAT12,-2570.5664,-100.0
99,IG30,HTS58,1/0,A,YD,CAT12,-2570.5664,-100.0
2,IG30,HTS58,1/0,A,YD,CAT12,-3037.9421,-100.0
4,IG30,HTS58,1/0,A,YD,CAT12,1051.5954,27.27
2,IG30,HTS58,1/0,B,YD,CAT12,-261.9033,-100.0
2,IG30,HTS58,1/0,C,YD,CAT12,-5141.1328,-100.0
3,IG30,HTS58,1/0,C,YD,CAT12,-5024.2889,-100.0
4,IG30,HTS46,1/0,B,YD,CAT12,4478.3064,100.0
3,IG30,HTS41,1/1,A,YD,CAT12,-4311.8836,-100.0
4,IG30,HTS41,1/1,A,YD,CAT12,-479.0982,-100.0
99,IG30,HTS41,1/1,A,YD,CAT12,-3832.7855,-21.82
3,IG30,HTS41,1/1,A,YD,CAT12,-798.497,-100.0
3,IG30,HTS41,1/1,A,YD,CAT12,4950.6812,238.46
3,IG30,HTS41,1/1,A,YD,CAT12,-4311.8836,-20.0
4,IG30,HTS41,1/1,A,YD,CAT12,4311.8836,100.0
99,IG30,HTS41,1/1,A,YD,CAT12,-9262.5649,-30.05
3,IG30,HTS41,1/1,A,YD,CAT12,-4311.8836,-100.0
4,IG30,HTS41,1/1,A,YD,CAT12,-958.1964,-100.0
4,IG30,HTS41,1/1,A,YD,CAT12,-4471.583,-46.67
4,IG30,HTS41,1/1,A,YD,CAT12,17247.5346,100.0
99,IG30,HTS41,1/1,A,YD,CAT12,-3353.6873,-100.0
3,IG30,HTS41,1/1,A,YD,CAT12,13517.0377,50.0
99,IG30,HTS41,1/1,A,YD,CAT12,-3379.2594,-20.0
2,IG30,HTS41,1/1,A,YD,CAT12,-6758.5189,-9.12
2,IG30,HTS41,1/1,A,YD,CAT12,-3379.2594,-100.0
3,IG30,HTS41,1/1,A,YD,CAT12,81102.2264,1200.0
4,IG30,HTS41,1/1,A,YD,CAT12,3379.2594,10.0
2,IG30,HTS41,1/1,A,YD,CAT12,-3379.2594,-25.0
3,IG30,HTS41,1/1,A,YD,CAT12,-2377.9974,-13.67
3,IG30,HTS41,1/1,A,YD,CAT12,-3128.9439,-100.0
99,IG30,HTS41,1/1,A,YD,CAT12,-6758.5189,-40.0
4,IG31,HTS55,1/0,C,YD,CAT12,2795.35,100.0
99,IG31,HTS55,1/0,C,YD,CAT12,-11181.3999,-40.0
3,IG30,HTS59,1/1,A,YD,CAT12,74.3546,0.22
4,IG30,HTS59,1/1,A,YD,CAT12,-12454.393,-23.25
4,IG30,HTS59,1/1,A,YD,CAT12,20670.5746,278.0
4,IG30,HTS59,1/1,A,YD,CAT12,-7361.1039,-100.0
2,IG30,HTS59,1/1,C,YD,CAT12,743.5458,58.82
2,IG30,HTS59,1/1,C,YD,CAT12,-2007.5738,-100.0
4,IG30,HTS59,1/1,C,YD,CAT12,1264.0279,170.0
4,IG30,HTS59,1/1,C,YD,CAT12,-2007.5738,-33.33
3,IG30,HTS59,1/1,C,YD,CAT12,408.9502,2.32
3,IG30,HTS59,1/1,C,YD,CAT12,2007.5738,20.0
99,IG30,HTS55,1/0,A,YD,CAT12,-3681.4569,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,4193.641,15.0
3,IG31,HTS55,1/1,A,YD,CAT12,8387.2819,40.0
3,IG31,HTS55,1/1,A,YD,CAT12,-8387.2819,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,-4400.7343,-8.96
4,IG31,HTS55,1/1,A,YD,CAT12,-2795.7606,-66.67
2,IG31,HTS55,1/1,A,YD,CAT12,-155.32,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-1397.8803,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-155.32,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-1242.5603,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-1294.3336,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,8387.2819,42.86
4,IG31,HTS55,1/1,A,YD,CAT12,-155.32,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,12580.9229,47.65
4,IG31,HTS55,1/1,A,YD,CAT12,12580.9229,128.57
4,IG31,HTS55,1/1,A,YD,CAT12,-27957.6064,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,-2795.7606,-8.33
3,IG31,HTS55,1/1,A,YD,CAT12,-6834.0816,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-103.5467,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-1501.4270000000001,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-1294.3336,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,5591.5213,20.0
4,IG31,HTS55,1/1,A,YD,CAT12,12580.9229,900.0
4,IG31,HTS55,1/1,A,YD,CAT12,-103.5467,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,-13978.8032,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,103.5467,0.31
4,IG31,HTS55,1/1,A,YD,CAT12,51.7733,0.15
4,IG31,HTS55,1/1,A,YD,CAT12,155.32,0.48
2,IG31,HTS55,1/1,A,YD,CAT12,-2795.7606,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,-2795.7606,-100.0
4,IG31,HTS55,1/1,A,YD,CAT12,4193.641,150.0
2,IG31,HTS55,1/1,A,YD,CAT12,-1139.0136,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,-776.6002,-100.0
3,IG31,HTS55,1/1,A,YD,CAT12,1397.8803,11.11
4,IG31,HTS55,1/1,A,YD,CAT12,-1397.8803,-5.26
4,IG35,HTS51,1/0,A,YD,CAT12,-100.7459,-5.26
3,IG35,HTS51,1/1,A,YD,CAT12,-100.7459,-0.74
4,IG35,HTS51,1/1,A,YD,CAT12,-1561.5614,-100.0
3,IG35,HTS51,1/1,A,YD,CAT12,1389.3889,209.09
3,IG35,HTS51,1/1,A,YD,CAT12,1751.8381,20.86
3,IG35,HTS51,1/1,A,YD,CAT12,-15222.8692,-87.5
3,IG35,HTS51,1/1,A,YD,CAT12,-1872.6545,-100.0
4,IG35,HTS51,1/1,A,YD,CAT12,-1993.471,-11.54
3,IG35,HTS51,1/1,A,YD,CAT12,7973.8839,58.41
